feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
9.653023479399044,8.051699447128597,1.6737900660473142,8.057196639391824,3.7075293818493362,4.603492114690165,-8.510746538950926,0.17227451297989704,-4.932675617568064,-3.122290644224858,-8.2130074261824,5.569867219497216,1.3359843919545087,2.3123864675742283,3.742695318950095,-2.637060950655255,-0.7766939593623401,-1.3222695917022425,0.3384499134744131,9.482040199720855,-3.448542901913897,-10.218194173036434,7.7217595478772525,8.163969663979106,-2.992144868511998,1.8240885672595044,-3.1443566814675905,-5.816743806935661,-5.736924357474565,-2.644842761005972,-9.069940543152619,2.490718347208771,5.779852132619638,8.09885963941896,-2.343687283433177,-4.49601189923898,-2.9596890270664544,6.3270763866471,7.501801487899424,-1.8250171735152676,-9.968852109269728,-9.16989726957365,-7.348652583416818,0.8224619820954637,-7.417425246489662,-4.089129228359376,-9.077492977555895,1.9438766780174181,-9.695728539420026,7.106551856350312,4
-6.998659230183599,0.026402527435440803,-5.099218728658281,-12.117723360595976,8.659123379568289,0.062368429109155965,-2.087676828523344,7.5455544597669055,6.559777991191867,1.9421182803679642,8.943744223476138,7.881031369566583,-2.5384688333673284,2.875982363793388,-8.955957353323322,-7.091051167202282,-2.4506552668686887,5.534236540606855,-1.6064354072715643,4.428166419942524,0.9808739777132114,0.8861185401177463,5.566719220465585,-9.492944683292116,-4.561614825373199,2.8248577384837006,-8.175550885964658,-0.5253772859663627,7.792684826323204,9.798923885731245,5.2352066948829314,5.296276056249648,-4.044439807078573,-3.209723863237154,3.914028546750873,-7.219857946026095,-0.6193525087255802,-7.416978542001142,5.440042186155449,-6.324385700548727,7.3541140128110145,3.029328846832286,-6.391338908217637,6.943255229374949,-8.960494021453592,-5.098943981677545,-3.2002561471291204,-7.059290569464952,-3.0177490479325506,0.5973760525817963,29
7.324797057408772,-7.502342594336257,-7.222062753982053,-5.423952185158304,3.054706265494218,2.806144525300761,8.03824532483524,7.638967646167181,-6.37865678560143,-7.227672871719321,-9.115445220968642,-3.9049875555613136,-6.322411471301226,-2.262889609529349,-5.290546395537628,-9.146926422276518,8.550316963602995,12.839099512365891,7.875934654563996,-9.08758294909008,0.006317771031755126,1.8514000301818427,7.137496374120125,-0.9709926654972155,-6.588223472769484,4.488928089367827,4.078912682155865,9.111937791929947,9.361354685277833,-2.8871562692129142,2.386818959456476,1.5806271913922316,-1.044992216614582,-2.0349769657127696,-2.368619558353786,7.097954669208894,-3.2785668487703554,0.5815470207571651,-5.862608121061979,0.6522406265052278,0.13400588123994173,1.3315228116220426,4.4718785439749915,1.5330238006459673,-2.5535871850913847,3.580701613725024,2.5632711379916193,0.1796749825952626,-2.439882040301732,7.85427691834248,33
5.131495237643966,-2.3758933742655146,4.887986638730816,5.150578544016546,10.020457513103137,-7.80841434925529,3.363050199080387,-9.720198786336228,-3.6748407976214166,-10.86347828049069,-7.075639596419286,-3.247186156792555,-9.253331910432982,3.7954986756940774,5.844936604029636,3.384624344421834,4.710311395774531,-10.086932910151624,-2.756260179121572,-4.895827321814903,-8.583522668963543,-9.014428408073561,-3.6507177752759103,-10.394272469587618,-0.1832783373824347,1.069343577584013,-5.092701957309783,-6.360328556987795,2.762273497148026,-7.492978468879861,-4.138868237901275,0.8360906419911318,1.7556826724849035,7.521032257807226,5.283602106511889,6.895789716157742,-1.4161481772709787,-5.593313606428168,4.507534799653173,5.596823208615774,-9.41618713927871,-4.263569269320598,-9.515541664742033,-1.321988280992671,-10.323014994577129,3.017069534657464,4.8983624054140495,-1.2125652114277683,-4.710667881865602,-9.550378250455047,35
-5.081286579175529,-9.547588666338171,2.8317546818137664,1.2796187629358788,-6.368492223745615,4.891616861161904,-7.695292453014927,-3.8631697917921057,-1.036183835677612,3.467987779926842,4.160541410604436,6.676323289507511,-4.854195125060598,0.4995797252772153,4.651997148501994,-0.6838754435754079,3.9197906428407716,-4.914440371242838,-0.3184573895919278,-4.281179514970837,0.13729397374095753,7.054452542277618,-6.33135913919162,-4.889969173876126,6.610407552951716,2.7184835162783427,5.9697906046093845,9.621969272809752,9.75288886856402,8.250963916354392,2.3087491263972417,-9.005285768698286,4.703675655615731,2.4509886564612415,4.104899118289369,-0.2099137263761115,-7.00250001953134,10.819062228916545,6.224184935206285,5.870724890904875,0.4547867034878217,-6.425483665284068,-4.7270997642077,1.789385043362456,-5.783099538763154,6.004054720498678,-8.23731834369824,-0.06886860517873516,7.075851428815758,5.31937632813065,24
6.620830025398563,3.692722516982263,4.179643980154197,-2.409213697322885,-6.707156124735175,5.524838471123713,6.367721023583312,-6.624329099733538,-10.953532783401958,-0.7802778279843268,2.1500044576486665,-0.7822319785963177,7.495718123586914,-0.977540690879394,9.507094947013801,-2.1776046355046086,4.725551019093823,-5.686551159115533,5.491570749390926,2.188790201829626,-10.52658187634934,4.3282205223507555,6.266840649120423,5.80271116127365,11.078664659086545,3.4182172107045714,5.919029096910146,-6.090898834156585,-8.209002208326636,-1.0600221347888126,7.6005693122021185,-7.4214634216538276,0.664692315336061,9.64311808819139,5.038710101100527,3.5384684220817464,-7.893868413275484,-1.0701792160608985,-1.8176625255385632,0.5390674295523797,-0.27443550456312327,-6.8806321601608715,-6.9020752360462945,6.098073098997292,-0.4711051192444573,5.625983343702611,-1.8461288808133194,4.992608414216141,2.041335368686632,-9.005045302542605,40
9.78967083640395,3.344880129937444,-4.678454608564399,-6.642145415425461,6.824751381944394,5.018890541487084,4.64857190901242,8.413930901566498,2.415312945144249,1.7976620048951597,-5.410923057543352,4.119235302722672,8.893876227997946,7.6947879024586054,10.589949502103103,5.702368555984873,1.981426932057615,-1.6334259978612171,7.795928691861547,8.918035063603675,0.8982501585622489,-3.2405018297425303,-2.777224595870882,8.035539159926358,-5.064929301612174,5.105505456643356,-2.868186236378988,5.471967998970141,6.937462200811756,4.112344283876247,2.1603056644691754,-0.9372817444424081,6.585337580658323,3.1926832191401373,-2.5459780072660587,-9.805499588393383,-3.144031981382393,4.817112340885452,-0.7813023992061836,-4.1867975710885075,3.2936713565158735,-8.429292527762078,-7.218682119347695,4.565084759278993,-7.79589371322732,-2.0199235915232396,2.8865653858316573,-8.704565531029823,6.593868419884082,8.794833361664427,3
8.138693914796,-11.363972030476155,-9.074058718322274,-8.272969629800485,3.3606552301214396,-5.059563136475788,3.1146742549481914,2.8516390463905847,-5.452327443498973,3.5718339864530546,11.418062275894526,-2.3620387675004504,-7.817732684193608,-2.083544859954612,-9.023181419637417,-1.2836789744570616,4.499048760113004,-7.59953722115317,-5.04040252316671,1.0307524012468134,0.07047468815247493,0.6693176477963831,8.175024276472332,-4.630199877641235,-6.992316278810426,0.5556620397350817,5.047693120151734,-0.7526753787158951,-8.448949748722715,2.454600386158802,6.987823305097979,-10.173565435956947,7.829242592861135,-8.60985180865374,-7.996686257537724,-9.722471501045963,4.563552209576567,0.47165096342238444,3.3289936315862327,1.5084722706094928,4.945007228640602,-2.9722120733111836,0.5648776795401921,-8.998191938985023,-6.088152472201757,-7.764500030421846,3.109345043475611,-7.785450803462952,7.385740917415976,-1.285743657437266,34
1.983504067202004,5.051706638268243,9.04954498865633,-6.118005845783472,4.895193817275709,4.275563390067082,-6.564879762897295,8.24290346959188,0.3723807134577182,1.5568736063589135,-2.806888231511374,-2.867247696090818,-3.5345857347453298,9.878778742822387,-6.30890802144446,3.433082043509138,1.9463055565421419,-7.654612664080583,0.818654352621998,-6.368187420787958,-8.051918099238,8.549275522357966,-10.31345619467485,8.386128713605956,-4.029847505224304,-1.7524267345509896,-7.862981261563622,-7.905856899967252,-2.892993747050361,3.3004746935012337,-7.097935150378226,9.181224122702442,-6.7180042640589805,4.300037466461942,-0.16854778424188385,5.433951171767743,-4.29895364434849,-9.452356407176236,-0.8341374277473583,3.8158080203876388,-8.988818489654834,2.862892916610259,-2.815560997238319,0.6838743450009914,-4.893319068911475,-4.65068497741717,8.282589168531862,6.747144398442326,-7.642738289896249,2.5490171859693884,9
8.731368225599612,5.854708251036598,8.841600411671736,-8.647416963145321,-4.041178571230638,6.202388808450089,-4.346381564868239,-8.688902050491313,-6.767358054502443,-9.736726749131165,4.803664011868182,-2.622084576085051,5.41377158099672,-10.633256661086941,-8.631219611004697,5.8404214127177205,-0.7628990282735155,-9.025028702683539,-0.7687784948761625,2.9634860404372714,-1.153738936950178,-4.979125176128846,-0.5288672937265768,5.9086330560856135,-7.206610710173632,-1.2342944458389993,6.723431390121703,10.249630047415865,3.183649124818304,-4.237433784397404,-7.940816821525686,-9.475160841509968,-4.007495490101531,-1.132280899543126,2.203203366495184,-10.038106342690973,-7.701358955106436,-9.117854369808764,0.518325936011691,-5.4848126325249975,-0.0060586932335799926,7.989656500830822,5.849036249329754,-5.96770823062053,1.1723770889337666,-4.361912459626821,5.436130040578046,-7.905423448687586,6.328376971562753,-6.395755982672744,26
