feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-8.474743664754842,8.560391571790019,10.439203025223728,1.717253227847387,-6.897954992468423,-4.680493824213616,3.475776493697777,-6.882953653430821,3.4103894618985637,-2.57779637675813,14
-7.078093829042988,3.599809414982049,2.2671524387982513,8.475010255138384,-2.0879699488686927,1.1530377597243706,0.876018175291443,5.890885160353163,-10.32408960661304,2.924251489238057,9
-4.411385248666155,4.167101109705654,1.1211375300282447,-9.818026652707154,1.6946709669563447,5.107960069018347,-5.182129372581621,5.35500727132789,2.3110920488775673,1.5273727343675527,25
11.201111454653022,6.457648171821793,2.494870365023072,8.681866399340702,4.07189745597183,4.734851585531417,-8.98049210602883,0.8244122145762489,-3.513784513907773,-2.4886792037785987,20
-6.36978284304283,1.9608651814393632,0.4659807771538653,7.142558760528006,4.431995829135063,-4.5073044695811655,-4.108696701467621,6.61003574174363,10.267247310407253,7.0929806683213,0
-10.71791368087198,9.3129031596047,8.304092172997152,2.350059998143904,-11.568726960441163,-2.2259787956202173,4.179433171430672,-6.64085403446969,0.7262519113058572,-3.838763970181856,14
10.33497527524864,1.9768169679451413,-4.553080180452749,-6.73196637891533,5.077083887540887,6.720858859703614,7.404388646131686,8.81320153150441,2.5231106862614148,2.683889937785395,15
-8.26988633116686,2.1193792671051943,2.0796401233923545,-8.483478112174593,2.733373285280208,7.168112284823128,6.110637914977908,10.354890857855526,8.633653251407262,5.917906786535196,5
-8.826161515776793,1.5686920761513392,0.7102295034259691,10.153682380975347,-2.955367253322547,0.15655881384616815,-0.14949548225706077,7.302573801798916,-7.590920297636991,3.5047552676310754,9
-4.446473831461315,2.3631425868458957,-8.058901773751806,-2.6735790696743464,8.012289580518974,3.9248768914536147,-3.427209159432441,6.027561354698241,-4.15128907966503,1.9993431842905425,2
-9.43335266101975,-6.768692762417096,0.7027527037220167,-6.691673474971432,0.5920413285244008,-0.09382740136155476,6.482597434021407,4.88360977888651,10.408191106904965,-4.9661550195533914,28
-2.35742241623428,1.053249738241622,-6.103461232581051,-1.9548955710740399,8.895599814408495,2.564058523628522,-2.2419148162903655,5.538772218624283,-3.8989076859186533,2.8535063351898757,2
-2.8741918990422017,4.26513683354893,1.6523570786374546,-8.980873845998932,1.2860488632105311,2.581335541449686,-5.681090671309109,6.861739681291031,0.6094331865200913,0.8499950886006136,25
-3.898558002167267,5.4691852018101805,1.4923837045370774,-8.740343332657297,1.110132350103547,2.168686992041162,-5.156961948237676,5.251681692742396,1.2968089936423572,0.8275603155718654,25
-5.430600179805031,6.1041789345584725,0.058230178196381654,-8.50991742182754,1.4712426081276841,2.4407486888115955,-5.065821634946917,5.175947447498476,1.7338323400505131,1.6306619496520716,25
-10.063243175879164,2.6901320288372856,7.34598348766474,10.349759987179095,-2.0941724361096634,-4.498934784080912,-1.7209585769943083,6.926367102806396,9.278122717297919,-1.1062118461820105,23
-4.124162882758932,0.1429634931012238,6.569464585067617,-5.521323744358352,-6.746682117807176,-8.804092063935057,11.369122755026929,-8.091911327773474,-2.805011570480862,1.530664279333288,13
-5.230883496602358,2.1282803045174328,-2.0931524855215713,-10.143402567158098,1.0715044453905564,6.7368983603304144,7.171841188186346,4.554677661139525,-9.05142268760041,-1.980450697070627,27
-4.852105380772423,4.555286925958164,9.471959429267818,11.004737692465138,-0.153050632533565,-4.286340416632005,0.7401895241796295,6.534185896180596,1.7686892983230784,-7.4138215552376945,29
-6.596649890043525,2.3390061936367657,0.21535206659394035,9.333675518375742,-0.9727370603738653,-0.6713784850005236,-0.27843696726385847,6.629793583484951,-9.39099602177255,2.734224514723607,9
-8.318498978475503,5.280308973781741,-1.1559584330631942,3.0438271609350678,1.9547325807845064,-2.22463968522818,-0.12209245102928756,-0.39561518914398874,-1.433529846703616,9.875448350807892,21
-1.4891595174588286,-9.981262594700812,9.705178105666613,6.92722204704706,-2.1959633883920544,4.265078966376812,-2.677769184582575,-5.38850463342053,-5.698552306101224,-1.7414993131433594,22
-1.671735120262647,-0.4734401532173753,-3.5895496382924756,-9.348053699455486,2.4422902973197136,7.1256347361335575,9.117150338056234,3.161858040109721,-8.133479352236314,-3.5468898049672113,27
-1.2057509605465189,1.7086730863204669,-9.252544478512679,-2.693776950121233,8.518539294108578,3.2206607521922352,-2.059614278788207,6.5393083432194885,-4.691828696731784,0.9373763088359297,2
9.089961544013455,-1.8875085090386747,5.351324374356086,-7.673790267231274,4.791820362406169,3.1987815001261035,-4.4150220780309155,9.037138048831581,-1.631675246004421,8.568184023274483,3
10.05771962068113,3.0273246835957366,-5.3902519839259675,-7.5876637072630215,5.011306908736133,5.628286932759869,5.857476773178496,8.17172608734987,4.13896676222411,0.6275180089888751,15
-6.767063673992984,4.866885908343139,9.656735267383336,9.12236141625445,3.292555902471879,-2.956945277122833,1.4343748269840886,4.900364938693247,1.919149178687652,-8.309402409423429,29
-2.2880809884251074,-9.5962273010115,8.249773036843314,6.687025180372812,-4.9320523693843805,1.4597932045509496,-4.528919808661656,-6.184181175005874,-5.807089335526908,-0.4281167082116517,22
-2.8227978640882014,0.6192424155055455,3.291063440769379,4.1985717727785605,-0.6114968496982749,1.3018117493403727,0.4662477206049402,-10.573640518093171,5.378442633160105,7.125511572102572,1
-3.2931391381290283,4.933449303217507,0.6213556817838372,-8.814615288870145,0.9003538947582994,4.807768605894397,-6.6197112506013145,6.021662329702262,1.8981266299204371,0.27688982981368004,25
-9.018852165128163,3.165513607681291,3.6403462590340467,9.724061395954646,-1.5657998204161472,-4.410840413609192,-0.23655891397558104,6.319201849106481,8.693045411812937,-1.0496147436815786,23
-0.6903242596403232,1.7657829128172895,9.617435406886656,3.849644237192288,4.6162870462675185,-6.010241444274089,4.990722061967424,6.916719685884298,4.426176600153887,-0.654073668085807,8
-3.0551077030430274,-6.051268886385389,-1.4501603906452176,9.575959691633644,6.671481409406833,-5.097476890809263,-2.791786242227897,-6.680470062301738,9.245618313062977,3.8380807084351325,11
9.113032608244609,2.310995059633705,-5.739812923127215,-8.487807075663829,5.6107649335893,7.2588153516978196,5.961116547487392,8.09722466370304,2.5297575282132554,2.045277462339729,15
-5.026595557841403,1.789028158039014,7.573694924657898,7.231850996163481,1.6223039262558512,-3.5209412796414084,2.0053208755328242,7.23431688684153,2.5968020535266163,-5.9749979727189055,29
9.601082717429353,1.9030902891613939,-3.9465963567913414,-8.508162562647694,5.609413906376996,6.217691103486057,5.134182284571364,9.390619926215908,2.8341260064733778,0.45852487291247856,15
1.7300101046801388,3.510606993483087,-4.1291136523585426,5.773866546776531,8.450562216035337,4.069805130228536,5.119458435833192,-0.14439039406670495,7.376000718233383,3.1528879089059427,26
7.712638852244639,4.140052877876563,6.970545337435168,2.302845543920874,9.239359920378513,-7.270860867518874,-9.212042888938512,2.335432371724596,-7.3638798301464075,10.967404692054327,10
6.032110085121709,5.2125551100365195,6.87161355430014,0.08178123073212906,7.482612222135923,-6.951221731721822,-10.43789550389344,-0.01827455449860582,-5.986442733563089,8.281725048910012,10
-5.057635087792594,0.9910411959990998,-3.1079731856489357,-9.788782010409488,2.4681130281213033,6.777614884301581,10.547877435717188,4.6418132775167456,-9.346850973892005,-1.299293386298454,27
-3.749182241286338,1.696087936045636,4.350254711169496,3.5503229290645955,-2.49290515548221,2.418979860996978,-0.21629607962541403,-9.776796299816196,5.810216033497295,7.244513050611777,1
