feature_1,feature_2,target
0.07878800759278579,0.9968913932116974,0
0.4346520072784776,0.9005984857686526,0
0.3160303349313488,-0.22951045041580953,1
0.5356569879838247,0.8444356643487393,0
1.2611957948047965,-0.4652858420055124,1
0.6134733757788673,-0.42227824910284806,1
1.8384936815248087,-0.0449113194300268,1
1.8846008399429435,0.0336510384141091,1
0.5835458893706018,-0.4091567377190122,1
0.5916932050157356,0.8061632285946853,0
-0.9980652102811126,0.062175847613992495,0
0.4133847320369918,-0.3098657465238841,1
0.8804636148875076,0.47411372355081915,0
-0.8600470348662614,0.510214756566048,0
1.2025195944743785,-0.4792782106500346,1
0.08992944866270514,0.08554663520652683,1
1.5587991930795417,-0.32930299759114157,1
-0.423867735774355,0.9057240984811663,0
0.8255976412172683,0.5642592797787935,0
-0.9982925588420162,0.05841204465398968,0
0.560882108038554,0.8278956823671856,0
-0.7136308718513317,0.7005219330903981,0
0.4464993054212979,0.8947839796611796,0
-0.6555081476542627,0.7551881013091225,0
1.7570388553804164,-0.15336985807757397,1
1.6002719606342355,-0.2997959572768112,1
0.19514018209111816,-0.0934649724420824,1
0.20866977211047846,0.977986158494772,0
1.9777890180268805,0.2904084061179235,1
-0.7562170446025397,0.6543208551258324,0
0.1733400102492182,-0.06270175168133019,1
0.9978649131214306,0.06531167706589555,0
0.05151970346305057,0.18316387977192272,1
0.6076850423428977,-0.4198309485978964,1
0.12816335851486757,0.9917530708468663,0
1.9926534132216154,0.3790074332056863,1
-0.7140709698604343,0.7000733175907926,0
-0.8022413210319473,0.5969998851163341,0
0.4164541106293982,0.9091567377190122,0
0.003923354175083382,0.41150527901516687,1
0.8849359136401401,-0.493358070400684,1
-0.9391421165428238,0.34352887059964154,0
1.1050701157351168,-0.4944648162601877,1
0.44987005420364895,0.8930940232309282,0
1.896321931093009,0.056596125590112845,1
-0.12192825384688638,0.9925389165739795,0
1.1393736260948581,-0.4902398660673941,1
0.9720378773509861,-0.49960898340149074,1
0.5400562679386962,-0.3879480634234862,1
1.9878793040619591,0.34477603082623154,1
-0.5239311891290159,0.8517605937455989,0
-0.5799793439798484,0.8146311806926523,0
0.18587485178163227,0.98257342701457,0
-0.5942234228975526,0.8043000209374089,0
0.9324936241661929,-0.4977188427717423,1
-0.9972980361881597,0.0734617384441714,0
0.14248448551765747,0.9897970354505858,0
0.6597689823257572,0.7514684890005934,0
1.2313518748296217,-0.4728701403644884,1
0.0003822796299441933,0.4723519779699652,1
-0.8089431099360146,0.5878869320601104,0
-0.6191988184647474,0.7852342473503438,0
0.6177172911061795,0.7864002468644347,0
-0.8492816803103705,0.5279399847418202,0
-0.00911231507317225,0.9999584819951314,0
-0.7065510916053585,0.7076620344142227,0
0.3585341764430966,0.9335166009891149,0
-0.30159638067282224,0.9534356942998591,0
1.8729064065319418,0.012112302434779343,1
0.9911379805474649,0.13283637873825369,0
0.06795575514806651,0.13765551523668962,1
0.6876286585313681,0.726062551001187,0
-0.9986069676836786,0.052764799759011494,0
0.6201852809570422,0.784455363474707,0
1.8216772852239314,-0.06995301468369308,1
0.8220353066203684,0.5694365238282113,0
1.9976975815211022,0.43218012218424695,1
1.710984371187228,-0.2032078099164587,1
-0.13190200745411917,0.9912627605380793,0
0.5478062644249035,0.8366052215094242,0
0.31100369492044866,-0.2247648526154714,1
0.8707516957304633,0.491722975243706,0
0.3361408665665324,0.9418117210057967,0
0.7659995572339402,0.6428410988085685,0
-0.42557457267107146,0.9049233575810908,0
1.6057864723657969,-0.29562726819698903,1
0.9804698376048093,0.1966695135174717,0
1.0969421460200777,-0.4952900181982244,1
0.4453772169291845,-0.3321018979060095,1
0.9099404423528565,-0.49593638154070907,1
0.0009129672689404122,0.4572787988389033,1
1.9347502751847132,0.14469460594848416,1
0.18994996597328329,-0.0863607612837981,1
1.2295172809003314,-0.47330458632851335,1
0.3597072191572088,0.9330652262763776,0
1.9498649112809319,0.18733940075975708,1
-0.9974347634837085,0.07158137044090757,0
1.6784487885512098,-0.2346476987736339,1
-0.7416431364159942,0.6707946468234873,0
-0.3485406322221153,0.9372936720634618,0
1.602280570521,-0.2982844821070362,1
1.9942313033425538,0.39274276036664824,1
0.513484336482116,-0.37367185438913675,1
0.3649788524929636,0.9310158093356522,0
-0.1088191539032275,0.9940615633570113,0
0.24721654494763373,0.9689602571334672,0
0.8333014799712991,-0.4860079124531612,1
1.912913852414722,0.09184770235938744,1
0.7931744268976416,-0.478377832082719,1
-0.6559826117760826,0.7547760019021731,0
0.004988113679453843,0.4002435662183732,1
0.2872501695216261,-0.20141833391568076,1
0.9058572423796015,0.4235831163165307,0
-0.3063859980740773,0.9519073590345606,0
0.9049344779338314,-0.495471017415518,1
1.1982096966601683,-0.480159638094675,1
0.2453892942492117,0.9694246202092632,0
0.6182113777817633,0.7860118907377763,0
0.9079753719617604,0.41902353622547583,0
-0.36146571717312387,0.932385400630297,0
0.43237296387048085,-0.32328582391221683,1
0.029127637205891843,0.2604027229650011,1
1.9696555096753454,0.25552465859263795,1
1.6392235617184578,-0.26902096079623805,1
0.029846667299499807,0.9995544889855246,0
0.40901268931732593,0.9125286954268388,0
0.7442680087110962,-0.46674771715862473,1
0.03926766525425528,0.9992287278023386,0
1.1462156571113815,-0.4892527389982232,1
-0.30459079258405497,0.9524833064537234,0
0.9274784133354037,-0.49736684297586786,1
1.9387095973770552,0.1552910041901907,1
0.007499444977985492,0.3777598745051658,1
-0.35501165731212825,0.934861873846878,0
0.24356117131989738,0.9698855374863984,0
9.557447472607894e-05,0.48617466763610406,1
0.8273665899252887,0.5616622881014883,0
0.1877447596316969,-0.08330217254372563,1
0.022307919149061068,0.9997511474078133,0
-0.9875848997191181,0.15708617331509203,0
-0.523395801681412,0.852089687053113,0
1.683969665068651,-0.22951045041580964,1
0.383766431915022,-0.28756345113600656,1
0.07690839678029798,0.9970381630131738,0
0.7491835506313984,0.6623624441824363,0
-0.6640087108371959,0.7477248370438989,0
-0.11319107256104967,0.993573238917232,0
-0.5835573722985091,0.8120719138327954,0
0.05211873027035452,0.1813762430456336,1
-0.9554050557792931,0.29529845815947964,0
1.5921997167611355,-0.3057912232508063,1
1.2581613687936852,-0.46610181019526675,1
0.679292098717129,-0.44717814694741376,1
0.8771651089595953,0.48018889160818884,0
-0.8912489086039027,0.45351447927530614,0
-0.8688913872252748,0.4950027850484655,0
1.958684272740573,0.21552774265338492,1
-0.2997983022764131,0.954002608986045,0
1.0323592273145803,-0.4994763030745669,1
0.04876885588766455,0.19152097239725108,1
1.7885306497910838,-0.1149954587962837,1
0.7437472567154344,0.6684609323874252,0
-0.647402801055262,0.7621480257704542,0
-0.4605016670267249,0.8876588391187277,0
0.9299799279525217,0.3676103012776199,0
0.49655706131380906,-0.3640284760857202,1
0.6561760471472238,-0.43903412581476076,1
-0.1697959468426617,0.9854792420116235,0
0.17689257769349187,-0.06788570271132532,1
0.9878793040619592,0.15522396917376835,0
0.9345268009922105,0.3558927622574884,0
1.9882663808360046,0.34725982679954515,1
-0.9440092813637792,0.3299188941225423,0
0.9684141473077768,0.24934722636145765,0
0.853893681361995,0.5204474814331027,0
0.3039921498474187,0.9526745366761645,0
0.0006415148997559461,0.46418633978290214,1
0.9404307695568321,0.339985246254517,0
0.21849281366461007,0.9758385575375275,0
0.10006908358590631,0.9949804915224603,0
0.7826983455960765,0.6224012369855677,0
-0.07878800759278567,0.9968913932116975,0
0.6944423525669323,0.7195483437277197,0
0.6216026373316879,-0.42564325521534796,1
-0.8777679598083091,0.4790860139202129,0
0.6192769747296969,-0.4246891250734097,1
0.3285065293076507,-0.24101047146281485,1
0.182168583643034,0.9832673121453245,0
0.9329521522535841,0.3600003911184057,0
1.9714715887492553,0.26284403390806665,1
1.738261321500437,-0.17451480426779997,1
-0.18772699811165475,0.9822212450257767,0
-0.605786472365797,0.795627268196989,0
-0.8266599897507816,0.5627017516813304,0
-0.4215896106502563,0.906786744605238,0
0.8660777693855574,0.49990928914767835,0
-0.9468754056114942,0.3216006316039639,0
0.24173218265771387,0.9703430073265525,0
1.9527700106978603,0.1963072165579176,1
-0.8412226439494978,0.5406888784750583,0
1.458827317397422,-0.38852545985463205,1
0.9100705513372949,0.4144533647934731,0
0.3224751173010473,-0.23549985270139284,1
0.8180792463301082,0.5751055092102337,0
-0.8816526478922453,0.4718989388254569,0
0.2648336991977544,0.9642941002459953,0
0.3865266242211327,0.9222782491028481,0
-0.3859469474969847,0.9225209773862921,0
1.5947287632213025,-0.30392642586076224,1
0.177222872930715,0.984170743982051,0
1.1206806471765296,-0.4926913827555137,1
-0.29079205385320755,0.9567862778153926,0
0.10756964379090671,0.9941975516640026,0
-0.11818486386464935,0.9929916102129435,0
0.28023348265722103,-0.19421622028892938,1
0.428983702316368,0.9033122290475988,0
1.966344740940552,0.24274945742226772,1
-0.004713314195233943,0.9999888922729577,0
-0.9752167587351822,0.22125160673325214,0
-0.8875140954940035,0.4607805663213897,0
0.7331536375817119,0.6800630439163005,0
-0.05370612934035516,0.9985567844000045,0
1.9966131125556275,0.41776677142307894,1
1.5982595575864131,-0.3013023784792539,1
1.1969775891042158,-0.480407991292753,1
1.5126449252284733,-0.35860071082983214,1
1.9906300542577946,0.3634273248369251,1
-0.7946745291130817,0.6070357425876189,0
0.14091641761658924,-0.011835323594694303,1
1.438044764787243,-0.39895316009372195,1
0.5450858304635618,-0.39053528754057387,1
-0.6314587894414097,0.7754094384499002,0
-0.6966999005288235,0.7173627036605176,0
0.6256782916679682,-0.4272989047073167,1
1.9206916410488395,0.10970920827824482,1
0.6122662791431732,0.790651632151717,0
1.0668793519050355,-0.49776106974002676,1
0.06524972481528668,0.14469460594848438,1
1.5886492341752958,-0.30838856938036785,1
1.9292852078597549,0.13063703156237727,1
0.43133863406837325,-0.3225717299401777,1
0.5250565038215457,-0.38001629271155335,1
1.2319632237201734,-0.47272455651193723,1
-0.3876855194736119,0.9217916998923756,0
-0.15491354799668441,0.987928030094844,0
0.5514812699531686,0.83418727447189,0
-0.805605101229343,0.5924528849396042,0
0.03487158284941048,0.9993918014020212,0
-0.9621839535492062,0.2724005130913291,0
1.992268327946963,0.375888899153468,1
0.8018659815103171,0.5975039311138429,0
0.13266830792905016,0.002269414311976581,1
0.5546227830708155,0.8321018979060095,0
-0.9799723570205539,0.1991335719450145,0
0.11131765642704196,0.9937848757993808,0
0.5875493861840895,-0.41097996199854936,1
0.45435442798712156,0.8908209998470485,0
0.8738246852336247,0.4862411124908674,0
0.3254658171272357,0.9455538069733,0
0.775210981859875,0.6317024090533838,0
1.5603617110588317,-0.3282480019771967,1
-0.9888352860085703,0.14901267444197094,0
0.4569343100095269,-0.3396902145167414,1
0.3042022944348902,-0.21823781084702654,1
0.6635386763939586,0.7481419817984777,0
0.04422454175960855,0.20590261234521312,1
0.9959080336698098,0.09037249842696962,0
-0.0756551706210682,0.9971340407178451,0
0.062159889099967724,0.15293238931439457,1
1.8107863840489855,-0.0853421558719063,1
0.9663845683657072,-0.4994348416760547,1
1.5520054011877429,-0.3338405345505573,1
0.07639125545599501,0.11666348073546817,1
0.1422057703684687,-0.013993248604344699,1
-0.43465200727847747,0.9005984857686528,0
0.09944377412784285,0.9950431828756029,0
1.5650372920555227,-0.3250653662507972,1
1.7615374024088712,-0.14812096458327073,1
-0.9680999808091473,0.2505642176315865,0
-0.9648742833558676,0.26271204258370284,0
1.5942234228975525,-0.30430002093740893,1
0.616233568084978,0.7875634511360066,0
1.991304158128035,0.3684094757284263,1
1.241122328508796,-0.4704947308947621,1
0.9758072581252963,-0.4997073127873899,1
0.2983577389599825,-0.21252939414641137,1
0.9177221765327268,0.39722286779594435,0
1.128786594649894,-0.4916723314878174,1
0.0174850274800068,0.3138164111044235,1
1.7175815867549487,-0.1964744549157923,1
-0.4832178885486262,0.8755001268912571,0
0.8774667076582349,0.47963754747873666,0
0.8622831963559486,0.506426390783664,0
0.03954692074794619,0.22155811637749556,1
1.1213044744658314,-0.49261534567755316,1
-0.997251672648812,0.07408847008237202,0
1.7684180446733226,-0.13994820776405614,1
0.0005135782828357138,0.46795483183038245,1
-0.32070790128287086,0.9471781469474138,0
1.5957387390189925,-0.3031782833419121,1
0.6538166136838788,-0.4381668631105573,1
-0.9992653001355359,0.03832570866973726,0
1.0342435140039545,-0.499413518894287,1
1.999845186676949,0.48240446991599417,1
1.9456560288474567,0.17483131284753406,1
0.03253293981048544,0.24700298925035002,1
-0.9252861415428415,0.3792697671430726,0
-0.8003614580015054,0.59951775331987,0
0.2246210597180093,0.9744461911933151,0
0.3479515266439589,0.9375125253062694,0
-0.2895892508665003,0.9571510151395022,0
0.6672915986969816,0.7447965643774324,0
0.21612961276228138,-0.12092448495110031,1
-0.3894227134305191,0.9210591459099745,0
1.554099743955461,-0.33245028304907953,1
1.9917127501259855,0.37152501707509633,1
0.8067205928491625,-0.4811437564248273,1
1.1375064479411674,-0.49050087166776524,1
0.004084876066881941,0.9999916568589552,0
-0.9609763275630455,0.2766306162799817,0
1.9756321581746827,0.2805873933990777,1
0.02436784182531726,0.2805873933990777,1
1.9859554834163538,0.3329916627194194,1
0.05809835618146168,0.9983108639141478,0
1.8336670410867946,-0.05226738506414497,1
0.5704487010840616,-0.4030424583593121,1
0.2685582037982942,-0.18190387795438034,1
0.22757543826246762,-0.13510652368290255,1
0.9533408789813903,0.30189595635415595,0
-0.061234977659770866,0.9981233779002511,0
0.9004618640396166,0.4349349737722855,0
-0.9911379805474648,0.13283637873825363,0
-0.09694214602007761,0.9952900181982244,0
1.2979991582534798,-0.45456613269077273,1
0.06813337310146711,0.997676221762259,0
0.041494691505816084,0.21492531927849234,1
0.2636214802224091,0.9646262048925202,0
0.873518937282192,0.486790166508517,0
0.5191052782814679,0.8547103076834395,0
1.4346520072784774,-0.40059848576865276,1
1.3051893150249567,-0.4522917000555018,1
-0.9989188433014395,0.046488111354562246,0
0.06547319900778947,0.14410723774251166,1
-0.29499823419387217,0.9554977979160904,0
-0.9121427275479412,0.4098727175372887,0
0.035291007032585364,0.23668163966825806,1
0.9069191726139417,0.42130465739799644,0
0.9103308324289345,0.413881354411192,0
