feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-8.020491313425296,1.1701496233037796,1.6122918381522187,-9.345955669680214,2.575775489521593,6.570036418131055,6.975964206801412,11.002685225749266,9.37857926513902,7.072955102590107,5
7.651294485339032,0.38773948292033955,6.03828676638052,-7.581698961036865,5.3319305426161065,3.8524713767422947,-5.435207714029953,7.368962522619265,-2.044331080398682,7.999190562882752,3
-4.950751688638766,-0.8803023778393101,3.5816427427144615,2.63229306123847,-3.459358345510933,1.409077231838069,0.8134978795926872,-10.466411720710857,4.368842606617793,7.457599970815561,1
7.400233914331785,-1.9024363287524908,5.9084768512865775,-8.458264031719867,3.341542535730911,4.82505398093366,-5.971941903401373,8.906619418203222,0.2202294128992326,8.722119110736479,3
-1.1053500825406146,0.18465846609332193,7.792582683280626,1.581753439812534,3.4293417657636818,-5.988769131550788,6.133213143219467,7.6585701309660426,2.65683449471261,-0.5354863600466926,8
-8.058361143893984,1.893794459752979,1.658441021056509,-8.334995499694328,2.3280419236221874,8.78824855751758,6.128154767388883,9.036476174638361,9.548199980194145,5.778206529275214,5
-5.2235605152590585,1.2205525392038055,-0.5995818686584995,6.172638713980506,5.8134602261530555,-4.705949326192862,-4.745526556149904,5.0757829652357245,9.51901259920398,7.444336167253274,0
-4.862731523010623,2.1289050801086113,-0.4149547702377877,-4.482640170643629,-1.2317140140591412,-8.916868033294199,1.587493823547843,10.707696133704925,-8.203040482503539,-7.330718497548244,6
-1.528842743880246,2.4027108895847875,-7.306961755967407,-3.924157875811549,8.820794691785014,2.0735656881045808,-1.6600810568647961,5.207191547210364,-3.678219140400382,2.1527882104197387,2
6.814858629667792,-1.1339278963295545,4.2170553355612315,-6.801579242843381,4.140195136503896,3.111216299356685,-6.109943833104805,7.6881745983515355,-1.2193626925806078,8.059935421689234,3
2.191394067522808,1.1254475278280056,10.01861281550905,3.620567477451912,4.809099122866741,-6.078038079005619,3.539026100319856,7.712320550139868,0.9557554933089396,1.3955990399530354,8
-1.3998676103155594,2.34583150811509,-9.722487448118702,-3.544958407851679,7.798131307826133,3.080508296130151,-3.2902479899932873,6.266435929580732,-2.3726816943483726,1.3598710382655308,2
-7.816815994274962,0.9645892704191824,3.024128941986903,10.484461505306658,-3.8723176494056544,-2.2112020122679366,1.816422825820741,3.4694970121401534,-5.626326495340757,1.1751824899988663,9
-0.5744247638254755,0.349429285654975,7.436088344970131,1.0708279574705377,4.8477875260147,-7.429649262948522,7.257609073116284,8.177925397989602,3.3619707815883233,-2.5340417542742424,8
6.770922731337666,-1.0592289339406262,6.2537913300958134,-6.8238501270420375,2.826830561307025,3.2126681945569877,-7.00569299229388,8.28233132782188,-0.397194538805146,7.3297583171198895,3
-9.366846512038176,0.717227266945773,1.6659014736495825,5.993038802436567,-0.810928310869496,0.4204155655434966,-0.050002460382872926,4.525724469010651,-7.3016658708797015,3.6210060560906165,9
-2.171413059180498,0.10760909500698047,4.361892370914542,4.632553681816913,-1.4778734163860205,1.5813144078867083,-0.20794239347123378,-9.823122737726488,4.947827713375812,7.439845915198666,1
5.832485538333632,-0.3002847632303345,0.8173000919841653,-6.044796256996673,-3.4793233349753834,6.666343624212919,-1.0807706969521857,2.609818314413542,-9.256806889150953,-3.6167348778630544,7
4.435921293142102,2.372707896331167,-0.5686035251938596,-6.0152270404964465,-4.5035229801411365,9.875752558610571,-2.895226647845414,1.361876459335548,-9.089068999181128,-4.615743017512817,7
-2.5543798532014166,3.08160369446017,-7.735781199347743,-1.1658635631714418,8.140052560788277,2.4754698961607695,-1.1874123216928494,5.732704568959861,-2.826805361498824,2.6744675546653163,2
-10.368986479595534,-3.8694708761328203,-10.202555471186688,2.3907851805715143,1.1424394413099521,1.0945743645726467,-8.575053885867662,1.2906353251132714,-5.290940389217088,-0.13277940157940699,4
-6.1103308457360015,1.0672754880653872,-1.4670193275363634,9.012790930230084,-0.7126430405524056,1.570814540205148,-3.3432151868413547,4.862015809770222,-9.093793716267704,2.932353758495782,9
-1.4938577295270818,2.5682824885940807,11.108476880699065,3.223786319146334,3.347014211295896,-7.815819696542454,3.722661214990338,5.807281785773942,-0.5309599110642251,-1.1667804114331717,8
7.104969678731848,-1.0971284661548635,5.490674836720535,-9.253783850149231,2.536371551559518,3.179210745695995,-7.243893037136525,7.905543441867285,-2.314308331409157,8.954230577380763,3
-5.684896714013323,0.98364198393294,0.6082166940823435,10.225067200523895,3.213797559801482,-0.9749710087120613,0.6637222318381493,8.4674680176329,-10.85897114412793,3.340489787605592,9
