x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-6.286760480133971,1.9177596322882926,-2.5427318278364117,-4.996479082125552,4.041521342185652,15.184538554080524,-3.1856760606459726,2.7946137994605165,5.741804833209512,-3.9006072272761942,-5.75279749282892,0
-6.839012557575252,0.9101616582260612,-2.142371974187865,-4.5043257968061985,4.200001178772587,14.40337738497214,-3.9128024566019355,1.4333471148630637,5.842117815779967,-4.4151145574094635,-6.035419762705277,0
-6.462505769800442,0.6027951887150214,-2.4757273964605577,-4.629753444434332,4.1087931636512005,15.310074670792634,-2.999685801428633,1.926082852516807,6.457005982502126,-4.780703913982393,-6.016952073597572,0
-6.74435981515985,1.5064700178257622,-1.4200480296715727,-4.206042440069055,2.9763942257527702,13.82687156576355,-4.114612310444135,2.1715620800705078,5.494733283149689,-4.614128086374473,-5.017923036069455,0
-6.541152839716018,-0.14569525995548327,-2.133299549775591,-3.4208952003871347,4.9997017494757285,14.69379722518663,-1.8609699089325524,2.5525163735644205,6.192291169595122,-3.2008202602042592,-6.707680580749749,0
-4.666446997615742,0.6411929874536726,-1.642913067283041,-5.150296759146245,5.33470175429633,13.76658791973022,-3.0917200301373247,2.2971128182828773,5.623984188911785,-4.033853070021134,-3.9384966630635168,0
-5.727221590704511,0.2730818923479683,-1.4506633068337618,-4.085154274440876,5.3128138594958365,13.290722267350892,-4.019417669834546,1.856634709570649,7.2412740218817895,-3.523338733836522,-5.757068164402254,0
-6.068752368431103,1.6143560798432235,-0.9257085113457266,-4.129956887219147,3.623970630901892,13.72317820279399,-4.07416410634119,2.0414313853484134,6.296650813887992,-4.402198287505144,-3.8988067920388287,0
-7.091782011142279,0.2179127839188656,-2.9044186488816504,-4.130726118655321,3.531567820591687,16.346381825117852,-4.263212366676059,-0.008745892795189114,6.14269275922875,-6.103067183095989,-7.161426152181887,0
-3.8576724151403416,2.3926503360739955,-1.514405897113915,-4.212722638917268,4.39664833335669,13.366385729886657,-2.376318903730269,3.156684101352513,6.171448364873089,-3.3407429969337046,-4.197345385321997,0
-6.687443224285469,1.9687286332406633,-1.2450368599464072,-4.5929057473826935,4.508080039432756,13.11627244198711,-3.7071927384918832,2.701252886424542,6.162361812010626,-4.029718517251751,-6.704145981028259,0
-5.948333842861819,1.6617901728206341,-1.373065832881709,-4.224993409229666,5.108040709531455,14.489504697884568,-2.9952653334594928,1.3435470702922108,6.688328214507592,-4.659382025496642,-4.561167451726274,0
-5.738786783990045,2.1444663123303047,-2.7405326945046884,-3.8506681155209925,3.4266535819493797,14.198826618795453,-3.1281788036375016,3.6370556143903148,6.248358495744948,-2.844816582056379,-5.701180070097018,0
-6.1057480273885005,-0.4069784820992257,-1.6808934674155798,-5.018798717015275,3.6242514628531937,12.796854894859385,-4.810437139207325,1.6897892788425806,6.875057656802592,-3.164793557226876,-5.102731524030839,0
-4.636790500696029,0.3811170983051114,-1.6469520926546877,-5.036714061396233,3.5322073747210445,15.00806910591879,-3.807636817697059,1.5120701011467206,6.297298804237087,-4.703026215851397,-5.552598676266037,0
-4.575233589975295,1.7913962941741426,-1.4513498338511897,-4.9938425220883635,3.46262564409504,15.54175939846904,-2.795945142888228,3.5300400537394125,6.615866192129503,-4.384981156482296,-4.8006855616635296,0
-4.826217689838517,1.1329299287111119,-2.3047454064343924,-3.893472824044548,5.468316721406936,15.250160679922224,-2.382118498237958,2.1239935063082305,6.068041447113462,-4.259979345596496,-5.813804857349664,0
-8.244271234905021,0.4041940914186588,-1.2542542368209917,-3.549546618014481,3.4678726985849666,14.610569767779344,-3.5167561333501554,2.374711306703132,7.037029054637563,-3.53946377879381,-5.67563910887051,0
-5.618235995242196,-0.011160536974798685,-1.251330513521153,-3.7942977813054313,6.4151606535263,12.79172780144478,-4.657013146098022,1.2634316218647248,7.548859363872603,-2.453819222128327,-4.0949477820482665,0
-4.513760105826798,0.26869376815348045,-2.1552834604649025,-4.390716989052041,6.404241420206203,15.546408163441543,-1.2830357830673125,2.3576434375072126,6.94560137310546,-4.053857489279015,-5.0827882648930665,0
-0.09149742930106061,-2.0873279300112015,0.7701504144019613,4.5664264860580435,-1.9086363489572014,-4.75906829703819,0.05019250837174344,-4.483207688328317,-2.314776830250326,0.1946325901055843,1.9495580793759029,1
-0.3272151089124996,0.5052100372431417,1.6026974065951518,0.7809314042051128,-0.03426450811319498,-8.361001298226647,3.616686523833962,-4.6134314933859395,-2.7293992871604718,2.3644031199329314,-3.1764894469305913,1
-0.10824842698172882,-0.3097470443451916,-0.1726498341439256,2.92185733184351,0.035489588085629964,-6.362593280238134,0.9659353775944083,-1.442920089005248,-3.3895194042607546,1.158126967912079,-0.6262206963897512,1
3.116992604423929,-2.141570836952372,0.5370188384772517,4.64042710607208,-1.4476527041989238,-3.8727629014776626,-2.3570044247469464,-2.6291960686733935,-1.4378660010870499,0.4272316031093609,4.476057129406833,1
-2.86299423853445,2.2025469195049747,-1.3255309925909775,3.9235006769070537,-2.045841645970857,-6.523622405973957,1.1713029731995075,-2.686038319131259,0.8399077442121592,2.177324604128441,1.6587462545384084,1
0.9685212081708927,2.2133463757778986,0.9333044920166488,2.5180695324341142,-0.9725793611951057,-4.0521463749699524,0.922019241898225,-5.131620531109112,-3.415576274230389,1.438298459623091,2.5157418866426626,1
-0.9854725144476116,0.18011821992872568,-0.778012038142659,3.442590719775394,-0.894020060459394,-6.095899124833998,1.4362258162864108,-2.9655432969970894,-1.7822344401340318,2.0940389927545873,2.093176908744683,1
-0.6778292228084564,0.5528785002038793,-2.0058303368863224,4.700123614892442,0.77299924085139,-6.138773101794829,0.2555442673073236,-3.11730055227115,-3.508439061219387,2.8544622521049003,1.1401166978924473,1
-1.5177666651135933,-0.11599660056841582,0.28415661528909925,3.809998883780692,-1.0411792929180017,-5.496828058827364,0.8309287412583495,-3.9791408772367225,-1.1460970542154831,1.503006119730488,1.0851952609707731,1
1.918302115724809,-1.1253514580909867,0.14768781209552953,5.301312240122078,0.0019040770613097946,-3.5604613436786057,-0.15667620016106865,-3.3900366945388365,-3.3671708160771114,0.8860852478970017,3.5264562565032147,1
-2.460140183626528,-0.6894140308852237,-2.385424102303623,2.4809868390382928,-1.7451696842140185,-7.399471410819534,2.480046668259698,-3.9350072033728902,-1.5496947243206145,3.725981757525211,1.3521099205657225,1
-0.5366907557004741,1.181905035575216,0.9414590451870988,4.89959122301577,-0.9218562410765174,-4.099088783896769,-0.4208616869848153,-2.0729893406517252,-2.294733534111866,0.27381927725176514,0.8092032503889761,1
0.8686086843884763,-0.10654758808832399,0.1349481772552998,4.493266791934029,-0.2663606879863356,-4.830174055059563,0.5952451249431536,-2.7881018053551965,-3.003729234410926,1.3169935874238994,-0.045228722076239514,1
-1.3961137480682455,-0.6808394307535641,-0.5652033432660677,2.952661231685404,-0.7441348940001821,-7.935321981405907,0.9904358203148834,-2.8573616286810806,-2.8911882956284725,1.3629753725866056,-0.4706450579761876,1
1.5665010022772279,-0.4913198589272247,-0.31662725409561027,4.0194644834783535,-0.5105966837158471,-4.639445264371264,0.8873653178115894,-2.943299594628127,-3.774407090205271,1.866105442643716,2.249080076970921,1
0.8179491312100406,-2.429242854772872,0.8643694155985684,3.29924531028561,0.3141530433441533,-4.803098493288494,1.2698904825501958,-4.049958053876944,-3.384392751626475,0.5350006169119339,0.8711460475061162,1
2.8203561072260257,-0.5686412001955587,-2.1420664827474374,5.206092879621265,0.9079900749183122,-3.720118844069623,-1.964584827766663,-2.2559222207298104,-5.685609707000259,2.105058653205864,2.166131783370847,1
-0.380701585261289,1.2998014894887349,0.1639893490064571,4.399599982555075,-0.24499324531071473,-4.247702187858399,-0.3227134104714293,-4.269274058553269,-3.0508799865992557,1.877528507526614,0.8491244447409414,1
-1.224967084758724,-1.4744309333516918,0.2212299638561459,3.0478706171317147,-0.1430128406638495,-6.185647169397145,0.5322470084945522,-4.4113590627515205,-2.15075469644258,-0.41028002785965656,1.006687351232242,1
0.03632162564803036,1.5219820830760682,-2.7894889506204863,4.750988106517263,0.5967469201165264,-4.879541239745174,-0.6863591101206689,0.7536222364390901,-4.213816011007825,1.1284841624262971,3.1679657468552436,1
