x0,x1,x2,x3,x4,y
-0.15940838021645432,-2.780290556087174,3.0134927916125815,-1.4536253265474217,2.660220746444612,0
-0.17993831291980955,-2.9260924508544064,1.9056618786322495,-1.751321889914368,2.310274573613788,0
0.5861074803201486,-2.9224796561677344,2.8248906113410492,-1.2612482389138633,2.1527993849682314,0
-1.3714276392650948,-2.089554909751404,2.1238688218812753,-1.4637196641313839,1.9979628623226113,0
-0.2474033427390916,-1.800756691544489,1.9420818555203714,-1.6638990445340014,1.9964054091015626,0
-0.780393668327355,-3.3505494302922445,2.9042091212302426,-2.264196089151972,2.241607049883409,0
-1.5643503280679452,-2.9873214426229233,1.9392314698379645,-2.390369448360213,2.3025566330660294,0
-0.8175841418125489,-2.831214649769775,2.591437780760671,-1.5132508034850933,2.422555412906778,0
-0.1027051814481954,-2.510445448584912,1.005131110955672,-0.6029389724525374,1.3223106370029503,0
-1.0501828608017951,-1.8695548128524666,2.3591571582712985,-1.3540759015733792,2.727839234669203,0
-1.1903472447985384,-2.2245196796094984,2.344733080478134,-2.261858066060343,2.7724342612053516,0
0.5722243390519236,-2.349154045478004,2.061962898300535,-2.6206759669556465,2.0491786917072776,0
-0.7410862912535079,-3.077278502260017,1.7046400721221144,-1.7052380784051195,2.934932144702472,0
-0.17235775336912862,-2.4858670050078837,2.2428367763771586,-0.9216474308489498,2.359861654243492,0
-1.2701868409211858,-2.3049148661685397,2.3714831740987803,-0.4970289378129389,2.8427843699381237,0
-0.8000543071033306,-0.9689378597740304,2.5833898303749128,-1.3341662721393468,2.0305274945594496,0
-0.6810756944699787,-1.6000351308909568,3.1775231035410334,-1.0859486398137383,1.9639875899140733,0
-0.02297125895444274,-2.481932961448275,1.4420577180817715,-2.182164085052002,2.98570651484759,0
-0.777153592329433,-1.7945622008128508,2.473721758253394,-1.0570847070138356,0.6301352516298806,0
-0.16081172098723784,-1.8862515165300797,2.1568003299331475,-1.2303844183305783,2.135220008502519,0
-0.947347256957313,-3.3677037716197327,1.9518835250896733,-0.6370584726877488,2.954423543936511,0
-0.3955758435116836,-2.43038722948593,2.194991249109732,-2.9747767790206803,2.1273321483685286,0
-1.7221259163718003,-1.469543265214322,2.926269995195124,-1.7567171465160567,2.770455676392621,0
-0.6707755587649004,-3.3798475206397853,1.142894840237451,-0.5437764252107915,2.805535158578963,0
0.15585869333570712,-3.249635720663286,3.2226109807014742,-1.3010132999649666,3.04395845369446,0
-0.2831847432269693,-2.700619152680049,2.140591661919199,-1.783076663295423,1.3342734350097083,0
-0.12057594374156466,-2.48402126582029,2.3042706425998363,-1.1216662042399848,2.94288553642039,0
-0.49516380087294964,-2.8792828442353735,2.576214152413478,-1.5356718272424317,2.268644637071374,0
-1.1464508239702438,-2.3882853267831963,2.992765801584571,-2.272594759342838,1.804717402773419,0
-0.46793157529668783,-3.43837933970843,2.9693333068605403,-3.7004087586921397,2.4566322053131815,0
-1.368286771849455,-1.613251330365514,2.302628797286956,-0.4911478571423802,2.0331182375772947,0
-1.554240397469165,-2.032779887689143,2.687533486629059,-2.3555226159485696,2.329403689330463,0
-1.2958314144744392,-3.9568738849512832,3.11491972259224,-1.4286021798817254,1.773885331657231,0
-0.21631838478968884,-2.3216127582509745,1.6188709717904155,-1.7778718516715086,2.9162322284776967,0
-0.06530337782630569,-2.5713632571909906,2.1902913575316347,-2.8374327630837346,1.8193891830217566,0
-1.1937726345404598,-3.4384937122762427,1.0206211922097128,-2.6714916031161082,2.031826116411353,0
-0.6315607072212954,-3.026294531758653,2.132851283354699,-1.0122849387145245,1.4002484310240408,0
-0.8783665331359205,-2.4706757821801975,3.3138128921125563,-1.458978576769543,2.6336215746655975,0
0.2595213312382365,-2.83167863883896,2.0513434600797438,-1.334759934557409,2.400938029394782,0
-1.2385315409134516,-2.188614412978048,2.1242058879442394,-0.40239192157505155,1.8272704223626293,0
