x0,x1,y
-9.666327077079695,-8.427567303074383,0
-8.45671890738512,-8.72682508101086,0
-8.870530327687007,-9.323490576921259,0
-8.250219538906663,-7.779644209475998,0
-9.157795583124871,-8.804560807346839,0
-8.168507759558485,-8.075522099319643,0
-9.018277763780146,-8.22523140996819,0
-9.140106913051099,-8.626324514139238,0
-10.233004417144327,-7.1459432915230865,0
-8.463310724599381,-8.398359500478247,0
-10.343320867792855,-7.754959662093658,0
-9.225006345611265,-8.435583838139447,0
-9.041899032765743,-8.243065127897504,0
-9.568309391669434,-8.489963980787573,0
-8.098255299516318,-7.485822888438428,0
-8.589613011337143,-8.180644958161604,0
-9.523799754006863,-8.046561664006726,0
-9.333329218800674,-7.923580762623739,0
-9.161964924912418,-9.127098104080977,0
-6.630359170143592,-8.47469075429971,0
-9.66688304901154,-8.163893747019646,0
-9.72157508131252,-8.207002987520173,0
-9.042895515439213,-7.8042178439850876,0
-9.481655885533932,-8.566577263972132,0
-9.713177682058639,-8.643847667834065,0
-8.700259721079552,-8.276229446168925,0
-8.857792372005356,-8.624103806904444,0
-9.524423583150867,-8.103931046351455,0
-9.302883672723683,-8.117396788679414,0
-10.10109929283181,-8.878726861071062,0
-10.256650640194433,-8.791144495308297,0
-7.975827877770808,-8.124666531795814,0
-9.159883968640466,-8.485154879822886,0
-9.838435841949824,-8.171635626789183,0
-8.95231212775898,-8.602530895387583,0
-8.812830054344095,-8.105343049181467,0
-9.476007625528538,-8.517204629799783,0
-9.465211316256509,-8.229781636832287,0
-8.26029433738597,-8.694422499463181,0
-9.246374877415624,-8.316846010817239,0
-8.981542627261035,-7.931194784767455,0
-9.624195744043734,-8.49589765865241,0
-8.917007592892396,-7.796088847676023,0
-9.958880049686885,-8.939061957365631,0
-9.197796650550048,-8.436407525640277,0
-8.476758833820243,-8.381442076392437,0
-10.037735949290841,-8.463399686807168,0
-9.34534545126836,-8.524799118549794,0
-10.000574883441217,-9.105912108887352,0
-9.277651970765186,-7.72815989773082,0
-10.251850655207276,-8.101193500702097,0
-8.779394336962257,-8.03170742468167,0
-9.230538063113134,-8.688854616339622,0
-9.152102447934608,-8.76283931836134,0
-7.6558301032619855,-8.225696235682578,0
-10.523954409343197,-8.826801545748635,0
-9.022812920005975,-7.350473267663776,0
-9.66349704106851,-8.135332875419568,0
-9.371616741738434,-8.222398975888286,0
-9.732288615286539,-8.214637237040282,0
-8.741732487616558,-8.055765019215945,0
-9.0815549485252,-8.439358186096387,0
-8.534017299497801,-7.9034932017423625,0
-9.178374268703637,-8.314656067410711,0
-9.169605663772982,-8.247096265597222,0
-8.94538655881274,-8.212642481444444,0
-9.57588361846272,-8.044274487780516,0
-8.007300432559566,-7.225128605125921,0
-9.278014566889487,-8.55762176405091,0
-10.31105535182274,-8.237379738725943,0
-9.453795666338069,-8.607012619299356,0
-9.44391684153011,-8.076462890476963,0
-8.089739463918061,-7.850169747435574,0
-9.735773946004864,-8.158396398229916,0
-8.80798523428889,-8.343207532933382,0
-10.884105397630321,-8.249017259623027,0
-9.340162636428978,-8.213724055300391,0
-8.907402588075437,-8.36539268730846,0
-9.052956685467128,-8.547120811072883,0
-7.376294857072219,-8.528309999816674,0
-10.669862979636813,-8.363269453064031,0
-8.91118725165931,-8.470906993024846,0
-9.125249370457228,-7.836110147348112,0
-9.60279770109308,-7.974309735749527,0
-8.182527451776444,-8.440625566874166,0
-7.912730753411413,-9.05870303067311,0
-8.92569723704033,-8.512921036535424,0
-9.320017175744598,-8.350111905327113,0
-9.80845371326185,-8.258828946705115,0
-9.342178168871481,-8.279108493542426,0
-7.66614957210883,-8.039509620936498,0
-9.342288257339781,-8.264180277188458,0
-9.792535127997098,-8.268975026135397,0
-8.723846853312903,-8.48149340779458,0
-9.336364990914104,-8.289584159216371,0
-10.38068895433658,-8.036890195958055,0
-8.776192603587774,-8.29300140675097,0
-9.700282040580223,-9.04287798130428,0
-9.521233113104953,-8.638960286202632,0
-8.70810892818796,-9.149976598976668,0
-9.292560653082088,-7.7733732000053015,0
