x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,y
0.10417749755525307,0.18603030396754017,-1.0373506770247543,-0.8245246108968068,0.6388854218135778,-1.9522706762420805,-1.1291008107170801,1.5963349083825156,-0.47845566921292765,-0.927903598614602,-1.9801790910988635,1.5355148713589253,0.6798718326124857,-1.6663489937756852,0.7191458750380386,-0.6825176528779723,-0.09135685081546126,-0.36917772727850556,2.2624897017093017,0.8021819653493188,0.4663858249963757,-1.3075611498260264,-0.10433688310289159,1.0856224949696536,0.148651049528098,-0.3360601092081527,0.3656249422409902,0.5889197656394145,-1.1487708320197942,0.2177802031655236,-1.2700388301349572,0.006570457827866527,-0.16449133840684996,-0.2558214388410312,1.2375674237110201,0.8379710481458025,-0.8695429678690785,-0.26319326065305276,0.10073134771163272,0.4617461473192511,0.9988131139440173,-0.2596995360699071,-0.15530097534610626,-0.29268370682387906,1.2732549639872466,-0.3748195369876023,-0.4005676078139131,0.7478303399110734,-0.7019209570777022,-0.1371910914288883,0
-0.5053201422680739,1.1469352805623494,-0.03377855377007716,-0.49727089773023014,-0.8782050055256037,-1.3645694181793082,-0.13851985390724686,1.6161483738802012,-0.42778566116246075,0.1683046862792388,-1.6359921411735237,0.5983990706663457,-0.054936401310901606,-1.2383633235129117,0.9617003077281502,-0.0640237635050884,-0.8347934695866952,-1.0813671722002147,1.4912174902643471,1.2937958140307706,-0.006366617696431598,2.2078193096331495,-1.0443764342407889,0.6827516224855669,0.9200157448663879,-0.7682280805328006,-0.16434467836951633,-0.2953947426491285,-0.2565220666066157,-1.0173794329851729,-2.2854788350507924,-0.3282624387024752,-0.5754124156572435,-0.5370409554340536,1.1803484454628816,2.3371986660691784,-0.5374846911819103,-0.5542795984476323,1.2376139980685428,1.697146780305384,-0.27123385554953383,-0.6894980323611989,0.07310494086429167,-0.6696529294290637,0.8679859512372958,0.4409474571626675,0.42166623923004815,0.3642116699014134,-1.6417653086273738,0.09739843847016688,0
1.2132718640333504,-0.3940689805888046,-1.0561940215481533,-0.7993928911376947,0.017842620202088544,0.09916841579530034,-1.053839320745754,2.211226654756604,-0.18520158441536344,-0.0922821200234315,-1.3374658659137924,0.37781369191082625,0.3449722071986713,-1.3475226747005649,0.7263288148510836,-0.5870277456687469,0.8327911848378702,0.2701238806141897,1.2419016297932222,1.1498473374858709,-0.4537251416652159,1.1358817231935645,-0.1992675808039664,1.0580297096886964,0.22747500427719491,0.008762793698996685,0.6461998834538105,0.3701100516173634,0.25564146051812653,0.3147546026445485,-1.8138240486894097,-0.9206782441165295,0.5000350492359313,0.7611332246780047,2.4406585840487605,0.9827813330080561,0.17333346753853895,-0.46985659534832097,0.5818586646783046,1.1292602533218459,1.0240458211970873,-1.2543185758070483,-0.28976358361408744,-2.45181996588704,0.7039285594950968,0.528458913706147,-0.043866335956881,0.37551510922571274,-1.3929433804246196,-0.9016190607045653,0
0.6618506272772706,-1.102936950682242,-1.3613225064368288,-0.16568131315157789,0.39780280395435375,-1.0383525700238465,-1.5646886141689769,2.4914031991185035,-0.9095675914199242,-0.13721930694099888,-0.9724017766251164,1.4819180056924388,0.5662957441309417,-1.5592324024173556,1.5821950413031902,0.738968419771702,0.04860405614898644,0.5605716759543891,1.121063552872842,0.6506054302836053,0.5824212976407684,0.046735439324305184,-0.07537214602139963,0.732603078391348,0.32623496860458157,-0.8680715262372548,0.9954964923412697,1.5295230715799006,-0.10573100899491206,0.06627775182033213,-0.6979652262750409,-0.45643180801987593,-0.08644144370825182,-0.9283191411194176,3.0829644966597565,0.763800965905316,-0.22797263588929753,-0.42041025654248154,-0.2863450576142025,0.9771977200821594,0.6961245601789137,-0.38288482178352506,0.6911965489160823,-1.948570415790193,0.24845127864427746,0.35316339750486003,0.9353953420388231,0.22220947910711278,-0.48992491694217943,0.7315078158390536,0
-0.11836865342781444,1.3503321076604595,0.3797404707542752,0.5894322856371688,-0.27732206596924003,-1.5909642983599985,0.2797839306665032,1.2628293873394132,-1.3565909867332593,0.02905338835332949,-2.2010031516517454,1.245342672436639,0.7022227969537971,0.2964224266008033,0.4080626415282387,1.3092527407571524,0.454622098014273,-0.3171518748873789,2.074051532319278,1.599466137572255,-0.1384867470244962,1.1267999086282197,0.07082600020799677,1.3047561125128888,0.027767126546950807,-1.2124548971243787,0.08583119776060533,0.4572177345615074,-0.41832405865194827,-0.3622908141632915,-1.3345890540058682,-0.8111195437521899,-0.22301156525339003,-0.18503359975303107,3.3698553500119033,0.9424696480542165,-0.454622644844057,-0.353269104852693,-0.45307040628400996,1.2860800679834434,1.4599458678838284,-0.11466394134392854,0.2711982973641386,-0.636897103426575,1.925483540371664,1.913956808745613,0.24423125038236304,0.8623593114897685,-0.4003448168681898,0.6804046646145181,0
0.43129148979820797,0.2352124327068444,0.10943694622809264,-0.7461520061034367,0.39782135880608693,-1.6233082014032258,-1.741882271193976,0.9568550953651211,-0.3819402747758093,0.2484643956280685,-2.3270230778372936,1.3615993354812481,0.33037654702021746,-0.4001199943830852,1.7229550425735973,0.1549354246469437,0.3823393984156849,-0.6875894874206414,2.3585856628846495,0.3290353737680899,-0.30773047998825864,1.3661371866059884,-0.5855431436173171,1.2591406702264007,0.14374434973257055,-0.755160314164243,0.22591785470209333,-0.19821558257626493,0.115595476895759,-0.2486395015457722,-1.487100790018279,-0.6600027351687058,-0.3769653839712501,-0.2518095551381338,1.9145161220889784,1.6857333675798878,-0.950335077093386,-0.014783403227590086,1.722413842619547,1.1707482505086895,0.7266283228178105,-0.9941822547223791,0.930228889813363,-0.4654648815599295,0.2561933666890597,0.8380687173810547,0.09311230414004462,0.7456483776234032,-0.8485666197950745,0.08658943031800354,0
1.3157587390561218,-0.8511895480703026,0.018555544320087713,0.539098288253326,-0.23155119994571,-1.3275107510070918,-0.7687099470669005,0.9454822220998927,-1.394593751097223,1.0327881745588021,-1.9331098147896206,0.17754795372175514,0.6971001674082535,-0.22369198753641895,0.8552548824224726,-0.9862708792420448,-1.1106872581152094,-0.7201082543321707,1.6013087333510323,1.1654542635885419,-0.10475448640658397,0.6370305304608841,-0.4033152614840415,1.1768619087032945,1.041704828137387,-1.6635876760607893,-0.13930705764555185,0.6246642211714171,-1.1103264664505201,0.2231491336275498,-1.3284265563286306,-0.19329913201803334,-0.3071044444785136,0.020973148717760792,2.331980587792295,1.776485469748465,-0.08929520850894375,-0.824439932328069,0.7351011507905753,0.5942004367169662,0.45945171020238273,-0.35028552000763763,0.4034058595761476,-0.4289559316504753,1.7090471744504125,1.672419697070521,0.6636140618950408,0.9504636483962237,-0.11113144747323378,0.722948370490181,0
0.8887602376925228,0.24460179606780177,0.3310168602801673,0.03186001443644931,0.19142026484025487,-1.726140175948609,-1.1087460326732723,2.2609289447488266,-0.10675698211924167,0.5727223349820687,-1.1563431882921078,0.27965590657044015,0.033135804926824,-0.6923729477436007,1.2546789941027,-0.48943888601508145,-0.028752896291813906,0.48402626981756847,2.3867094850110404,1.2190111123088423,-0.7803265229457875,1.1687224994595167,-0.25762009682075326,1.7709368311071176,0.10733740430809571,0.006199014434887462,0.19825516635463192,-0.9459406767923287,-1.1143406436687537,-0.7123368540404975,-3.239087692390359,-0.49665544423638536,0.18235443497360676,-0.15590698185632795,1.2459205840837035,2.265221010641272,-1.015817243649039,0.34859429738130576,-0.2670304527730941,1.0453362011754341,0.6737460650949176,-0.6047272830297583,-0.35202978351873,-0.11775306877032421,0.5730339571885568,-0.4369599757815751,-0.43823607260571273,0.5780481851114216,-1.1744372923335982,-0.2996368849649719,0
-0.43953210590713376,0.06585732233717204,-0.37340301667339887,-0.16026870006466862,0.17526224565810294,-1.820130833227667,-0.8099361534049627,1.7929350974594704,-1.126788511432487,1.0393537750266173,-0.38268996010510414,-1.0428322215566768,-0.13458421891868466,-0.48601744002213887,0.8096669526656024,-1.0624693757135644,-0.8478262125323882,0.29546364289202254,2.6672342817327634,1.6853667460163502,-0.8093312069676835,1.079181989066084,0.10671049300022435,1.4278229870913812,1.0849476083210678,0.41589426371987614,-0.7038182605075163,-1.0801318650457377,-0.15108840039930066,-0.3740051342618138,-1.8965018647129845,-0.6750910967889928,-0.7449953880605539,-0.26134427996058573,2.266093055160697,1.7351111313898744,-0.07824844261072263,-1.0877855655973532,1.1970825976849149,1.4242735170716725,0.49202343881976185,-0.6841057485610311,0.27983273665491737,0.9688492388281955,0.5635683121661811,-0.3062866145516421,1.5387553556212978,0.3136832616688394,-1.276896236648694,0.2272706980403631,0
-0.23293037825757068,1.3598323743946765,0.4518831847690935,-0.04495671417169125,0.32010187262957185,-1.8299579310844556,-0.4211847873104563,1.556896930219183,0.19941738455043845,0.7184698150697558,-1.5786761350359528,0.5251752558136873,0.34586006571221806,-0.019834189079663167,0.08024229477444689,0.09141250498366987,-0.6160246409887361,-1.2150943098326488,3.097322744327928,1.4192752234389672,-0.11869077550718744,1.3373965486626889,0.21443576903153044,0.6509781981227912,-0.5055500834920946,-0.12295079183820368,0.05035409008304975,-1.5245526104035585,-0.383020325279899,-1.0362247732418717,-2.4073472719021254,0.04070439488135147,0.1828696285176563,-0.6043794371900532,1.2201151535302412,0.885338706084726,-0.4884700763110869,-0.36618919193385097,0.36096051890815867,1.3102144601174133,0.30599137074745386,-0.3606603108837733,0.022036589154528857,-0.4619750571448882,1.095966839151391,0.1613023943874095,1.0647151590363273,-0.5153884421111989,-2.5679487755625483,0.53460869020691,0
