x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,y
0.2683008001039649,0.4090791081022042,-0.5402282108722916,-0.4251044693472411,0.42954023603740954,-0.08747340030205553,0.049237623627836846,0.3777715906058832,-0.7984851711928453,0.8650310690764279,0.3232843268886583,-0.5784780916744665,-0.2276972778849134,-0.012111653330540928,-0.28932756277370664,0.7481678288279194,0.15491429851931315,0.7208858482585943,0.18869806258410837,1.4822759414936884,-0.03655274154584981,1.2136347615854515,0.3595874973909209,-0.2814053746436861,-0.0029171820681791194,-0.6731720563830244,0.4376006655921955,-1.155999918152709,-0.8046413476268379,0.9904924053928762,-0.466329800562643,0.8673458897615987,0.013213985893303137,-0.49411049167390697,1.080475028765019,-0.5330934231555017,0.5972062979478431,-0.5401877683653961,1.4194886166149665,1.0600395458245044,0.6991452415060334,1.6352320325044847,-0.7318014633612322,-0.06095081168984651,0.7463666628778696,0.21795380456303304,-1.7484582105110487,-1.3720711836105717,1.2397478699182265,1.5330751988179325,-0.7767213288944596,-0.6601518749878871,0
-0.24511887250639527,-0.21098507865143043,-0.221667797296352,-0.4167220954265652,-0.36901048596489094,-0.3513109558738291,1.0303125494231247,0.1528473619391963,-0.6559099438468425,0.23675941387002747,0.7651979630372756,-0.18799270139157262,-0.16572810239579577,0.21388832364500157,-0.4463501912176184,0.8710855664847219,1.7142279368819204,0.3716728932859438,-0.032998542984997326,1.2799011262465592,-0.536765731985739,0.5102108807463976,-0.26288652075272234,-0.5979244100779636,0.7206851462913351,-0.4767929633101789,0.6020190564460453,0.20244286087050167,-0.6340040810190676,0.5924107383787718,-1.182067922553588,-0.1146776883405979,-0.3200971979515246,-0.8125052145996006,0.4236191710117963,-0.45805955480866645,0.7320286964990042,0.3080004330312025,1.234273695298972,1.669040151844233,0.707797900678129,2.1662077752622393,-0.2672551760117493,1.2608446276899685,1.17685701464551,-0.46386844283622375,-0.9891956374846937,-0.7624394338696762,0.208150151789663,1.190255447173658,0.03530636537267648,-0.7488934749245555,0
-0.19443998562702322,0.8334393164870948,-0.4748021559977432,-0.4955451520529629,-0.5853689713235372,0.5386297498818902,-0.3280304502631336,-0.2912490687658367,-0.38442665104607043,0.2270583633064533,0.28150283169657836,-0.370873167483335,-0.3765566358609842,1.2299274545437089,-0.4674729721785296,-0.4351950290458174,0.11763943773217922,-0.3241199334756273,-0.0773789618354977,1.9101414754471238,-0.11176746163592591,0.6143860825079499,-1.0026861261547593,-0.4183907875277457,-0.5034130219353492,-1.6973028793088507,-0.9121078203106516,-0.27249481038890166,-0.5343641652893238,0.7882366055466319,-0.12243983910713661,0.41119916625622643,-0.38055247156654237,-1.0938047841352614,0.7221210556104931,-0.2751097502672388,0.6027436100311758,-0.8463329527596515,0.930466244215117,0.030104561947638275,1.1090747499171778,1.2392542693313982,-0.814503990914916,0.5947516580556407,0.15407115564070034,-1.6630597409953731,-0.879899934818935,-0.7844506348572514,1.5502559996084233,0.9071101399258598,-0.004362169692918638,-0.997825227139007,0
-0.20730100768626994,-0.16640020756053003,-0.0769687642634348,-0.00131682345912848,0.2802125412839557,1.0685568676135815,0.5297945096442387,0.5027729892851973,-0.6469402117863239,0.796870734407051,0.37242500667800343,-0.8500858145971646,0.270790176096845,0.7072229571531311,0.2056620143528387,1.0484927322746938,1.1672970050394857,0.9057140568658166,-1.1032516298017185,1.6152184072878084,-0.3059288144420097,1.469451537256329,0.215930205928268,-0.1865230412053416,-0.08436628183016649,-0.35264773443571695,-0.11556432692738873,-0.4054274988202736,-0.6537007163767994,0.6781861346268482,0.22951669969285243,-0.1138630248676656,-0.1152080375445137,-1.9847813330566908,0.27730378648701043,0.08025185598421194,0.7055575635884677,-1.1607239366015074,0.6806780622878172,-0.06351265306486187,0.9290582905750939,1.0621110261761837,-1.055555388015586,0.789265218308799,0.20457080570860317,-0.2956595384597872,-1.175964946382205,-1.2005480647675588,0.8347969228716052,1.297509959335362,-0.13098326626990986,-0.33803698218024525,0
-0.07306360418485519,-0.28071960602173346,-0.12569423014168218,0.4675524321009798,0.029681801253697994,0.3149672459505656,0.4925403965447158,0.172575501559804,-0.6214846080773724,1.1401764645331371,0.33214862176227006,-0.6354455555521197,0.7113429959110958,0.29450444661447406,0.3886308278569396,-0.020714164242595978,0.7570399669002353,0.42570908888228176,-0.576279512569453,1.5219813106558415,-0.13842002322700206,-0.1639659180160381,1.0001742747434341,-0.751162583386453,-0.20230471180569493,-0.86154507079523,-0.9704537443394039,-0.7321520780070538,-0.32902650488817237,1.4689405090009753,-0.6360512630590907,-0.09957332471612518,-0.9209727773518421,-1.1132169304799258,0.5683346447603028,0.15734810786435158,1.3020801667837485,-0.6610361267976426,1.1549450996654262,0.6858118920746938,0.8632084061746692,1.3138590858392392,-0.9455682876132444,0.452112124001671,-0.4296529654599829,0.6104589595401803,-0.9691645734299611,-0.9730116670276305,1.0275646281083717,1.1131859105284516,0.48315632211890913,-0.8915057736992752,0
-0.21914137489871494,-0.5340080694689017,-0.44268222352717707,-0.3061619062856461,0.39568679369943266,0.359769034014894,-0.026930426345238734,0.45329130469724355,0.0314640563271984,0.3872520379282779,-0.35407788383874866,-0.007101790242173972,0.043696394626164925,0.05650997767544391,-0.2922030086312084,0.5681735979747503,0.9877128312152951,-0.037705051931090694,-1.018851735790775,1.332298039285447,-0.6553611971663007,0.8518501846341255,-0.09022789397861844,-0.7966817568504387,-0.5123765652340558,-0.7843517854931514,-0.7273852716434499,-0.09962932770482544,-0.38624045421989106,0.46378116629236266,0.7073261714105297,-0.3310816435476046,-0.5114972123697504,-1.6887357509997154,0.27804029822473,-0.10195056705605332,0.8097715734995881,-0.6071085180409374,0.7181050843738385,-0.774988768486485,0.510548187872126,1.1090749578865993,-1.0086038606618057,1.627976282683699,0.5565278452540539,-0.7785581662428841,-1.3432780344256399,-1.2632861301193532,1.2214676676073846,1.0439408292447054,-0.47156957284608875,-0.5300607560771557,0
-0.3315078076083916,-0.16530245510445996,0.19893589451225874,-0.5895022511626976,0.6713566170143217,1.0857594532167572,0.799202614129242,-0.22791789005684515,-0.5409577650824435,1.148068698650791,0.33651662440382085,-0.3936899193536103,0.46051497422129284,0.6836723890432876,0.2011301338311387,0.027286120142866355,-0.5052388604682458,-0.018905148039366493,-0.752310206910515,1.7944205553690342,0.6166910627643765,0.27683143239409835,-0.3225116555970216,-0.5489380400155591,0.305921152952315,-0.9168047758945659,-0.5493971826478512,-0.1727575322098719,-0.37503724276792116,1.3093488759134393,0.19443601377822628,0.4371543043622461,-0.8711283169505954,-0.6237665157847567,0.07950990129571511,-0.2446911438479778,0.24684745192573873,-0.9089383916657304,1.2534802844878865,-0.09283250666551718,0.9943197272168383,2.0263062663303772,-0.9626508069621869,0.8039330006676014,0.5123804962919245,-0.7800321553052838,-1.124854593208597,-0.49173973065810866,1.4778153662033755,1.8423111415423454,-0.46571782129350164,-0.4831530291393459,0
-0.4510686699907396,-0.36550547530812433,-0.8492393037584289,-0.5011837310868335,-0.1463556573098517,0.6203832398306773,0.9639823888910873,-0.12398008097699324,-0.2299755287400581,0.92813523996499,-0.09093212798187483,0.7033443006578568,-0.7278035208899506,-0.6062383988237401,0.18719514375658097,0.4614317755676822,0.43524602656414485,0.20802864698039528,-0.8770547428251387,1.4623893532548895,-0.25117193114865605,0.11860682940478046,0.12502548374551586,-1.0694032545085403,-0.02803458533192138,-1.0299050221542876,-0.4299126438319913,0.19910465032541458,-1.3518269005159056,0.4929151776344223,-0.36044678242904343,-0.22237696544609806,-0.4453768624308572,-1.3188336855889027,1.0539143819453838,-0.5045534662778608,0.46744068188407,-0.4673939926748154,0.7474936279480237,-0.4749447565849556,1.0117973041234596,1.2075453303371977,-0.8053011268435355,1.0184199773517861,0.47753190759591824,0.1509781919724129,-1.600213558258211,-0.7385131298338485,1.1634153961356644,1.6022702276065675,-0.9116311909621595,-0.2147359113359961,0
-0.6352009834230514,-0.18044458415579734,-1.1853001994561654,-0.16618930557461756,0.19122143775979134,0.17434874280565982,-0.15680419263539247,-0.1531586774114886,-0.353483854424879,0.7780670059495781,0.7786005500953157,-0.8215477364483972,-0.47138481471936666,0.5326505789082249,0.3505207575894964,-0.24768446013735368,0.14869819164590303,-0.0131089484987027,-0.06584339349854679,2.263345602193666,0.39286497455293956,1.2110437057314534,-0.840277452714963,0.023261096345131238,-1.888107151230521,-1.255683470921887,1.0749834566339243,-1.3466014481155404,-0.5877953637029716,1.939705338074998,-0.3057511379726016,-0.29372586358913977,-0.6843590989225383,-0.5348642588299314,0.3326193502803534,0.1897158142560426,1.1790851248700103,0.8165111390979323,1.3933457137685263,0.38219271645755,0.35317489023514226,1.9528419418979814,-1.172380017764993,0.36436371138386014,1.340767198234262,-0.9836683626578613,-0.7201812127289374,-0.954233404664416,1.2997112852480217,1.379384160910327,0.10747354876431692,-0.0036042428232369583,0
-0.4328833035712051,-0.5742076867381842,-1.0741791822232014,0.12105251088553276,0.37773366970681677,-0.213583555085761,0.11938092024764901,-0.23161872393982946,-0.8842071910307181,0.6406298986786066,-0.04666187804948385,0.3770570685132563,0.4678756633958131,0.490223976379811,0.2328495200306353,0.625962675079071,1.926223379685499,0.6404996263778209,0.04129220308753412,1.5863701096046545,-0.2288216844983464,-0.06238581718908509,-0.5567935664535435,-0.40679448318490663,0.724464265072785,-0.8973877155137865,-0.5375681147297648,-0.6887625747589488,-1.0368285211184673,1.749893891335896,0.14796531409844738,-0.056149343858475316,-0.16099891545455425,-0.7390399969075967,0.6786160455745629,-0.09183678085559029,-0.3940569388818546,-1.314835873789424,2.316969204557742,0.26097776436351083,0.09678814672184533,1.0511151669537815,-0.958629665353249,0.9242818629965261,0.7432798843221335,-0.6317968644138527,-1.7358988982987997,-0.8401634706457437,1.3165223196633975,1.302630360479746,0.10324013683117977,0.012456113069504449,0
