x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-3.611052742155222,0.36542360012666386,-2.095612072830341,0.6511443651176263,0.4563869852863036,2.703349880381379,-0.6079154101322353,-0.5163344255412214,-5.02353758988353,0.3618315947229856,0.6944172666337063,0
-2.7577083969319767,0.3017320116469926,-0.12416395372539879,1.5400489510180169,0.4480241943895138,2.304602539449955,-1.2381349422182444,0.21470729036117397,-3.4005127987368233,0.5864257388852506,1.225539666093834,0
-3.5144200087939153,-0.2785101488475916,-1.6103247497517585,1.678523506070301,1.0370447675962364,1.7395976923175709,-1.2604145904124777,-0.1737590379043752,-4.221601670912145,1.357132799432959,1.7510276346171594,0
-2.437532973134011,0.2915539963571082,-1.653502213115851,1.1273437787249923,1.1404031805605146,1.9160111233579564,-0.2973387524064889,-0.8382929286999663,-4.103620697150256,0.321658275434314,1.0022538845020077,0
-3.1973326293116315,-0.3224988208812052,-1.1962274093926801,1.5758255438202167,0.6676605026961999,2.249437263060747,0.7462660769580356,-1.127110344330327,-4.473647401070352,1.5158726510205836,1.001028063680828,0
-2.4575649305451983,-1.0335655995120188,-1.144896501679417,1.5806894476178466,1.9072392938353084,1.8148232516900633,-0.0649792965336751,-0.5491614678154823,-5.3660007713487365,0.9134854659580119,0.9061566371779477,0
-1.475906503912995,-0.025278889345589306,-0.3905939957492477,1.720627169370609,1.7699024485651318,1.4052971489466912,0.11213224293162619,-0.6544524335602055,-4.133247478327319,0.5662419531239643,0.887937660329046,0
-3.2030525495029365,-0.03800802526999175,-1.4675938367739816,1.3898454265752571,1.0358229884438312,2.236172118196002,-1.6742342163968973,-0.38798433700338836,-3.9987298595509007,0.19340998499329232,0.558942639115987,0
-4.252573198960009,-1.0744459773995376,0.6635279751572205,1.6148028636493377,0.3679499104852627,1.71073073871817,-0.9199947486046567,-0.22827425001474277,-4.3032241847167025,1.0829616274084612,1.1501499464426488,0
-3.6472469600151394,0.031974201807934116,-0.590668732323607,1.5434132981483986,0.5724005235047093,0.9362760153997784,-0.34988559334858016,-1.317531428908738,-4.395732903333676,0.7539964789859135,0.603277377925724,0
-2.841446321666936,0.04703429298518297,-0.7104317364987038,0.8093454033760756,1.209192552815093,2.5575008611138665,-0.14403077734079567,-1.4289273925864112,-4.111678183879685,-0.29130682431439126,0.8089996778449742,0
-2.6278345465058375,-0.012867411501979925,-1.3744126808787271,1.7277383495341492,0.7363540565746932,1.8633412066041206,0.12048531994750719,0.5210899800832461,-4.682428296460334,-0.15400458616417645,0.7355562428240927,0
-3.244647511330142,0.9467939420704258,-1.6877171125092874,0.8171737366260619,0.19395558267999535,1.4430516995085423,-0.3342564745856869,0.02373991181267343,-4.6486907714509345,1.2011338261521587,0.7227818403652244,0
-2.9847732008785095,-0.7859504953915598,-1.3823196902962607,1.72391590639964,1.086993560773263,2.2234952191974235,0.5556601169054641,-1.0666774286402232,-3.854857877816389,1.4893657133570037,0.6296911061501647,0
-4.164394298043259,-1.4266097116767016,-1.370636775233396,1.3035327169590554,0.25547844196061753,1.7973027671964483,-0.4878222586222062,-0.031069270341457234,-4.331113354727906,0.2755727387353911,0.3541648565934933,0
-3.3418879349370045,-0.24550094397387912,-1.4847792489852103,1.9240040357338979,1.9015668508785215,1.9935164965915027,-1.5876290819482617,-0.2581105653071389,-4.411238031137376,0.2529997511658946,1.4273363732986872,0
-3.0168485606729196,-0.252925945694384,-2.364867123131964,0.9023916165529295,2.0391404862725024,2.113039257581935,0.09706196934847097,0.039173129524803896,-4.294686558976255,1.7748306182888873,1.6428315970665266,0
-3.5847891337065008,1.0090354291967822,-0.36947105949815806,0.8727206948127788,1.4125456646342076,2.3121782134537927,-0.14547293060805064,-1.4635469712696532,-4.739182678394329,1.0045637708043527,0.9996676665422486,0
-3.0769074617852517,0.19019791712721854,-1.1820833691934265,0.3550236619407444,1.2148376859641887,1.9956497162087716,-0.06474467828328907,-0.14772144546588195,-3.745024452673233,-0.6825115420533285,0.5863810657392114,0
-3.9077018119777027,0.09705223368588131,-0.8769477844281476,1.7988343249237155,1.1587221321947585,1.4447210637977481,1.4005194079607939,-0.1855278536332865,-4.182222659026291,0.19346271120989555,0.8877865620931278,0
-3.3775832676535154,-0.21661049882502753,-0.9650122809155262,1.8925125764683695,1.6122934844783783,1.9338761764300887,-0.9590357433170728,-0.5794276653704207,-4.991789371888163,-0.31464446627547216,1.0806117195056866,0
-3.2459918013519293,-0.603647099963272,-1.3561026837207284,1.0100233229596836,1.3645028569700073,2.505583358994188,0.047632736299094064,-1.3740470461849075,-5.104879593002478,0.6636637847493656,1.7502188822644573,0
-2.967195473786181,-0.20901011900259467,-1.2366325735413448,1.2794100361085659,0.3167277342853527,2.4014895244621473,-0.6503041851834704,-2.04858403324936,-5.053095840769044,0.8273964755516037,0.7037597336188026,0
-3.607923340420743,-0.20740643790010982,-1.100973733487967,0.9473794009588952,1.0335711256412279,1.7127803533515658,0.07824019036776123,-1.2359731525756286,-4.505223138235993,1.4491599517014195,0.3758691732889381,0
-3.3119150071713905,-0.8795993119296701,-1.0446551438747391,0.23110997931062638,1.2715940228488234,2.754830641827641,0.17061136970997717,0.1290756354116248,-4.911515981221029,0.7290669997380947,-0.09836154440243883,0
