x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,y
-0.19975937584913972,0.2844524108532046,0.25886030473090016,-1.1198494062133681,1.0790303277412019,-1.107873771858281,1.6962893131533403,0.15368233524262442,1.485207455827339,-0.20320918671845056,0.05669552080231588,-0.6407187879928904,-1.1976714485303548,-0.2568671682618415,-0.8301465609160469,-0.37121773288960536,-1.06203581968823,1.5889975653172028,-2.0699857809315603,-0.24390116957592778,-0.7740316545652866,1.9084679203882315,-1.2823847322826787,0.278667137858218,0.4835595612840464,-0.3834565441255298,-1.2369994231355699,0.03394098024381483,0.42270367157108035,-0.7779636795356438,1.3808700913041208,-0.9267380203179683,0.4797151321612544,1.7538254344397766,-0.016785938023986424,-0.45519934674278534,0.4692263820478971,1.5663173373292998,-0.6035919261040708,-0.32749585108494256,0.9015863105413766,0.7720958396139729,0.10671909015625441,-0.9179213106385695,-0.9869110549071588,-0.30504726525269055,1.80732458641324,0.9057001400106347,1.2556784161626293,0.435815534498656,-0.12290813268948314,-0.05282954317277988,-1.0155282139061663,0.511917200509886,-0.12443223664895484,0.8079438706677097,-0.3628494172634728,-0.44110433730090715,-0.3697734030692391,0.30686733434492874,-0.7032090399098538,-0.47404387634212797,0.8597994690015793,-0.5415624493558098,0.6750640353750585,-0.7086211225018918,1.630518771581838,1.2768887589193456,0.6614275521543402,-1.2942874178649997,0
-0.9418307461941559,0.47096013455922103,0.8612322220394485,-0.5036915597633553,0.7487740631751587,-0.6089958594585595,1.1041985352550765,-0.7757997304886073,0.6293702628216052,-1.1576819973151964,1.9240432686080737,-0.723896459144169,-0.778553274240982,-0.8067616830640855,-2.5607732744356166,0.7751599909677553,-0.6873963886256751,0.8902574087744615,-0.8283354056575647,-0.6073963763269451,-0.10135525355717306,2.5427744102313645,-0.8216876291428716,-0.03517790048134822,0.3937278826326638,0.16643370560809131,-0.13714165603216294,-0.8318994023877107,0.5563620524716989,0.24185022982670185,1.0061197585576513,-1.1670853677425626,-0.488744040436269,1.7273952168220217,0.11052390074097704,-0.036097953749599454,-0.6173540480292751,0.8177967607142252,-0.9119934093022561,0.2910190213335484,0.31263164312367897,-1.4988730188946242,-0.1973047525871514,-0.11693136570307816,-2.078876170938182,-1.3240361938187757,1.9417524498070735,0.6838422023064807,0.9161816441072635,-0.3473723181765554,-0.1861615592425942,-0.32869781299638345,-1.0565374842661392,-0.2813537027760752,0.3374114004285087,0.05689304715951804,0.9936012842306179,-0.3778290163711921,-0.2736888724676868,0.008463139060504776,-1.6177289928965481,-0.191728763586284,0.4680043577751872,-1.0303002062760098,1.0066550671523513,-0.8411741534169472,1.1433334172987124,1.325657207947695,0.6989622589936421,-0.9355971119748525,0
-1.914281374131699,0.3890024554846082,1.2034863168108156,-0.4615813064059603,1.2706815690570241,0.7037214897125592,0.07862521376460108,-0.3419649627076938,1.0396368805995226,-1.8815130215720555,0.09028161086840614,-0.005037906447269591,0.1894564116459717,1.4321596825970118,-2.4754361148528314,-1.6834141138362344,-0.43971192044398155,0.8069071151629481,-1.346283210207456,0.18560969451196918,1.0032591696376363,1.5217573131230089,-1.6161011479228908,0.052391300592820184,1.0543821759261136,-0.6790160743050073,0.42037325716509877,-0.202846422278975,0.9148673116000494,-0.3433442006606297,0.8713305638431488,-0.013843440631850834,-0.23856745221012515,1.7594293943235952,-0.5071592657305553,-0.9259358575919501,-0.06343143056846562,-0.3516130338651162,-0.7259280869304101,0.2698226662945836,1.0820817615032166,0.8532893250747852,0.02468348570370993,0.04450568493372009,-0.694484843912092,-1.1026370013501743,1.2962097336022114,0.9990336406418303,1.0373684472734848,1.083996289149888,-0.8106765297791383,0.3450831333673756,0.25890125451556517,-0.009427051780720008,0.10652334588915097,-0.028762526096280494,0.6854349049888014,-0.9374984540192608,-0.10545616745035401,0.2129958853325168,0.9218017445608317,-0.4083842015634108,0.5233902480632757,-0.38051170907370246,0.7301116081164654,-0.11918842652782718,0.7718973322459848,0.8094497375883358,0.3942266019295506,-0.24156328859348764,0
-1.3743729934673623,0.8975075889119435,0.807174226650857,-0.5096554063562074,0.9707763597887997,-1.3840540587828325,1.894708974605837,-0.37851344996332464,1.057064787442601,0.05138176159877239,1.5465140604924323,-0.26506892147199074,-0.03401861301020814,0.3762140380503516,-1.5220046037359816,-0.671641712717217,-0.4594890157883344,0.6748947464673548,-1.3018577422070443,-0.7783139222999358,-1.0962287966193074,1.5716814923014248,-2.0573312343268535,0.2093516693393377,0.6814420347643093,0.9602654745590492,0.34515055658277327,-0.019432731427347926,-0.9099349723386392,-1.303269938836859,1.1853581738723127,-0.6284008428936738,1.3293545541637308,1.0383024417522906,-0.39703815901217265,-1.1717568110573207,-1.3065528519962548,0.153395079248876,0.07712525003378573,-0.34838856187211903,1.034299290551723,0.0467064466633047,0.9414421761436466,-1.3548492412151472,-0.6222432909564658,-0.42644351736678926,1.607731150602186,-0.06645850580159796,0.060186704654360185,-0.1676852502148875,-0.4586003213396324,-0.33286974161252547,0.4676459245198123,0.060642552035028496,-0.0968363665947442,-0.047506281716669374,0.38061928783329957,-1.0254395753710195,-0.6330007761460672,1.331255788826919,-0.8899105885554408,-0.9352511179808738,1.0644829327423806,-0.5134887696253866,0.5809027182903399,-0.22576058983523456,2.4590174969695937,0.2201488783911818,0.27090372589048856,-0.9553074790722318,0
-1.9096526297402678,-0.10400968972628868,0.7070304701884331,-0.7798084814698706,1.0755296705782658,-2.4883859508688557,0.412485303509336,-0.9191594319423406,0.3717648635457309,-0.7052122092316645,0.7524363058466654,0.29964017081212085,-0.5323539624655399,0.24188768121845153,-1.7806627436490052,-0.12023164064649772,-0.220083372671313,0.041866399204211646,-1.03723103553174,0.46936654697022384,0.29067609937105454,1.4248725683742078,-1.8703978052800552,0.6343260195848237,0.02236242145976761,-0.8806061925788634,-0.5629229400921187,0.3501610720924941,1.2794670012326999,-1.211207626601951,0.19798371357284777,-1.3835225068277894,0.1905188796029848,0.9364776659172471,-0.19052450074228983,-0.8168587948851151,-1.2084660481763836,0.6900127472578249,0.10920628980494068,-0.248055818182166,0.17477455198966785,-0.17793310098872742,0.28891084330031147,-0.22932175413498623,-0.18693428752005647,-0.4916450703054843,1.0329626408186283,-0.2795656765979584,-0.04884400119557275,0.6783533321872156,0.45312692191873427,-0.028334123235598196,0.15581496544412693,1.488735816210934,-0.08350156788983518,-1.2715684860410215,0.726296858184241,-0.9859455176983682,-0.5545039230090184,-0.06880885882475835,-0.2303656770081184,-0.3202607736985249,-0.7868036175701675,-1.564780390268206,2.0448315886161907,-0.7989477683937168,2.082738388769907,0.5727317332041879,-0.06533297776373526,0.0727892334821445,0
-2.284251005560745,0.4698090705370832,1.2453474028044973,-1.0321005171076663,0.7032479972837914,-1.7707096241248612,1.0529990586729554,0.7260044371663017,2.026794186852979,-0.7398859637597625,0.9467530011175402,0.6575652043621543,0.1832795658601124,0.5278361818356022,-2.0111332852269856,-0.44254795357776816,-1.635375766968913,0.1741200950938614,0.44046366906763135,-0.39683267206701184,-0.6063938072237014,1.5878157725321245,-1.601840610429164,-0.41955781213744975,1.3805386329778555,-0.5012016917136177,-0.5529708034759679,-0.12290464604194463,0.9922669548257556,-0.5016929634091621,0.7057315856836052,-1.4247603216199292,0.6029600709115626,1.0303479831166606,-0.6491625302966662,-0.4610781590039147,-0.4335092692739507,1.01400043114484,-0.5771860245337836,0.3089955879362808,-0.18347253590814538,-0.9102062147557664,0.43954619193565614,0.9568434573396387,-0.4592577459332275,0.41134165381215393,1.6111534087702089,0.609609711277869,0.5606279911337284,1.1096671960098425,-0.25567563978958846,-0.06062977910149364,-0.18299301881018182,1.4049736187136208,-0.15783875107044168,0.08192152342079595,0.06186666277412403,0.501374870471069,-0.9041676902637555,-0.04965507641623948,-0.34196506274729677,-1.5802627509476197,-0.6686815734690196,-0.8087095832981985,1.6799316241457494,-0.7152076838278172,1.94258292895256,1.9789370877460828,1.1620967699551106,-0.27092575300662985,0
-1.480732302942367,0.6718901864382858,1.784365593983254,-0.7232094086925764,0.5103143308842811,-1.7510700063212465,0.4239072656489362,-0.8655034431312577,1.8486237909512422,-0.3169441026184161,1.2025049946591357,-1.1772704813360713,-0.6140945783933813,-0.18436566524803988,-2.0150250132966794,-0.4233138168606325,-0.5896051432870582,0.6028172448392428,-1.2878902227474145,-0.7743960750803719,-1.0456114177627285,1.1990620132886394,-0.7990820124961282,-0.07059321799353019,1.0280019081758431,0.25314479312359484,0.2759432315878046,-0.6336670241736828,0.16262309268970615,0.10252009523270876,0.3126622548197662,-1.2550412079355673,0.728743669240679,1.1380013309634704,-0.7184320597754789,-1.4273348926411231,-0.8328245060711728,-0.9491392174444346,-1.316989736448961,-0.0033754149487672247,1.53891154696962,-0.6947404355918863,0.022762416293973298,0.4114217722697538,-0.3905559085344196,-0.5410347011880844,2.061061108618238,1.0391052269855203,-0.43521090612953883,0.8003095832378433,0.8075843633972535,-0.9832094850318834,1.2017183982558723,0.02629000108413876,0.5906996551188717,-0.11254460515612813,-0.3552319556517213,0.10997652354591364,0.5991556964738468,-0.21415145375935368,-0.19778794505415304,-0.9714814962873906,0.38318562239699383,-1.213278226823923,0.24081454082982667,0.4032373688682049,0.8616174580797847,0.35509662684454535,0.9968547941491328,0.24111728206662608,0
-1.6707708023861634,0.4941848545875013,0.7848731930104185,-0.5424980815467328,0.6167109933744377,-1.4183472972261821,0.6084675927784673,0.30750943979656986,1.4965701688943254,-0.46729941502399863,2.955509033167016,-0.2712413322799144,-0.08294280414400013,0.4164834656571645,-2.1932587588672945,0.012320641500145502,0.10751496403941563,1.611397617407845,-1.8497230208291051,0.12547049454346393,-0.5093644252710292,1.1397335480111763,-1.3057662992969319,0.11598546399868319,0.22269800985290178,0.33482269255838126,-0.45454249974484157,-0.5842121375999114,0.34768593886726373,-0.7972139679618143,1.908033724149092,-1.2354126815065782,0.48056716481274026,2.1680397689419935,0.3098458153501832,0.10945824159402595,-0.821015908239074,0.115508702448599,-0.6359871225389158,0.49401974010438787,1.2202641871040543,0.24370787803043237,-0.3325166934540678,-1.0134790806259988,-0.5153206540831341,-0.3578517724799801,1.40537932792009,0.5516455084811894,0.8476483028899711,0.6351499424441491,-0.9591928341317941,-0.21760717720706552,-0.9925482750786367,0.40035572247828843,-0.13170315114757955,-0.37338667386358965,-0.7602907728319772,-1.1086842868500846,-0.5343743451001771,-0.27716725143140036,0.2951964614788039,-0.3698496246277242,-0.7453290601441706,-0.9758858551890401,1.5945505885451285,-1.0295247568441912,1.0291911544527255,1.2802286097090214,0.31225997693912994,-0.3708182623694287,0
-1.236864539341895,0.6735131067638398,0.16708603659804366,-0.34812777611610785,1.0230639904564751,-1.1736554026671868,1.0693959839880605,-1.331611375804963,1.2143576426576508,-1.1178868533347943,1.1865995715695428,-1.0602671650873459,-1.104458782062304,1.3537696326738353,-1.2287304105582249,-1.4423568544809808,-0.10826753399936662,0.7898113794391214,-1.406122088378411,-1.6124383929300756,0.5165913877583761,0.9386884960697279,-0.7722146599779051,0.7190876451272141,0.15261137964205773,-1.060460893968382,0.6923157409161524,0.04019988147096816,0.038073556784802176,0.2350311637750393,1.459680285187508,-0.6574684802131808,0.42166488176949435,1.4577781613127945,-0.4291541026183071,-0.8455746322819666,-0.3946873758985891,-0.03700331852218319,0.007665113177428962,0.2185499468783605,-0.0004283473722654363,0.9145369033027868,0.4030664413238136,-0.2248983510470916,0.6041380156536571,-0.579661625189226,2.5358604500946966,1.8783490836516137,0.012839348126421485,0.16885245884860173,-0.37729159636910176,-0.23552519132062993,-0.5933162168707288,1.4504409004385421,1.7811454372302844,-0.6367038880360578,-0.1322800231123975,-0.7172989096402922,-0.8992041956881227,0.20488995855981507,-0.5981217255205231,0.7137455344554576,0.3557868459683553,-0.6265632491283827,1.6078837943563804,-0.45796226250968,2.557859967867228,1.629117006269019,0.45825079251150763,-0.6542381787885809,0
-0.6709997414839142,-0.4438918242137422,0.25663108519428923,-0.03277808181791575,1.3529305526962943,-2.2217099738686326,1.595886160664619,-0.6570671234396566,2.5232360407193504,-0.6559767403780961,1.1003013594841216,-0.9100162888683383,1.2479319483345213,-0.6936541962042378,-2.0691167656912124,-0.09476992516398458,-1.0199803361839672,0.09134223850256651,-0.8548983393467557,-1.0767200094899605,1.1051852573157677,1.3240350674571346,-1.2793125300664123,0.84466602589279,0.3416954134161997,-0.8793085031437348,-1.0318057880999079,0.34381488599505833,0.06554074859598269,0.5786717644227084,1.3846088321650853,-1.8697777771967057,-0.7820811223641866,2.1408533405477757,0.003938210543722329,-1.3108171965113486,-1.2212276995361158,-0.5797816074505938,-0.07878421316448703,0.47163037394623314,0.19634191497953501,-0.5286437856542663,0.14594744635112308,-0.4187100681176389,-0.24534540792959386,-0.6017044431179022,1.8188546847043154,0.45814000794421894,0.7061900483171873,0.37882402458452574,-0.38989578721141244,-0.27436657184241753,-0.9689422593082517,-0.16141054564973722,-0.027933308114053354,-0.16890137625808227,0.6413242595222258,0.6781386393717264,-0.119511373354507,0.4318821636773258,-0.2692971431983834,-0.9501710191378562,-0.38565506664436255,-0.625785613027468,0.478251806187321,0.07725127967750633,2.5272411961061083,2.137718441520138,-0.24928061891431308,-1.171855411742765,0
