feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
1.3316337643147909,-0.5707207315699976,-2.3650358596630854,-8.850770971703124,7.413071489589946,2.430961859493081,-8.351698190948143,7.414622358803856,5.433259647640273,-4.598363174291866,6.707516793842541,0.6761144208838029,-9.214780215717662,-1.8051446725451104,-1.597197989643509,-7.099663414782258,6.316121772077636,4.645266280565125,0.18649164497215032,-0.0009964916342954933,1.2744932726629554,-4.741887524749188,1.6210914643454224,5.163617483458666,-4.596822241344669,-0.26254648284906223,-7.377710336232646,6.199623126934663,5.821015640122653,1.6185323315668636,12
7.582242269400074,-1.5108446509180347,6.694758076682932,-6.338037181698446,3.2521687367398067,4.511781168590865,-5.080991844526398,8.774454829258728,-0.7391621512837789,8.888475325923686,-8.310492983709194,-6.067577479191092,-8.430604487131456,3.8980290703987017,3.060007049873973,0.9458748451167087,-8.167044600566593,1.431182951160414,-3.447654531088571,-0.30678504362028886,-7.437821294261302,2.4103518692377994,1.531574010726882,-10.354179655272373,2.5211755844026853,7.972920045563402,5.453867060879597,9.883462962137619,9.385313223324925,6.366513256138283,1
6.554083987729201,4.026714423153128,-6.042550515105194,5.746888718221836,-10.190689851996966,2.1862855270766586,-7.179053910348861,-4.910147850074736,-2.9133649337890213,-10.830835716500605,-2.0471562372571195,6.829440605667416,3.5937528764107527,1.0695301420155507,1.4772752533985651,-8.014392109582268,1.9576707540769651,8.876292881821286,-5.366324249414506,1.8462772449563856,7.477850919901712,5.866147751050963,-2.6231232936710516,-2.559894813074851,9.903614054876117,-4.148741516610398,-5.190568223780519,-7.567794646068883,-1.0587846694534628,-3.414654606848701,20
-4.446601947901353,2.9368791763120394,-1.0830635201487917,-5.374296918286604,-3.5591671009433323,-8.776231930542226,-0.5078666334396641,9.46494003304283,-7.363740742536013,-7.85252431880116,4.663211534855041,1.3548719647449177,-0.4070815733789413,-7.534692429702839,-5.297550892256067,6.864298300424206,-2.4328011511517498,1.243415593766531,-9.601185084550297,-3.6681091112428565,-1.4645226677143959,3.2557904081739544,8.547852083719729,2.2389463628174058,3.7333259412875788,-6.836928672937365,5.502390628508506,6.635036840673892,2.925527643157443,-0.6598483834580774,2
-6.722420951497956,-1.9690321937774102,-4.232611414975771,-5.422785062585476,-5.061937405863521,-1.3883847997378873,1.8009248689289656,-8.559805936191173,-5.801424142304011,-5.617174604806602,2.390087545168475,-3.2867683478347725,-1.348281714345938,5.51904724999013,-8.278339327623822,0.1169289181598081,3.410688453434358,8.340805004650656,-4.357755618008363,6.600901163248832,2.95327377630737,5.016868510847511,4.3956556470965715,7.992853103977957,-5.738269934977233,-8.895704942317522,-4.43742669717236,-9.915551425149458,2.2640852252890546,6.014792817424134,23
1.473625693935384,7.239756148784846,7.896852033530212,-4.0457387447951225,3.9328010527394257,4.62160140918736,-6.526949107904677,7.048553324539767,-0.10986037628053569,1.7069133616926173,-4.560814568508751,-3.1253527277321584,-2.0708059798092213,8.921653337239842,-6.703405683433723,2.5243733208447514,2.0359458216286175,-7.685580281173235,2.5715707323878396,-4.504073454012835,-8.758624846214806,7.739918035235335,-9.725063734671785,9.267744774258075,-3.7189556109965287,-2.3364227243641866,-7.006242254607331,-6.091688052332769,-2.4522054505458515,2.296572201246178,15
2.6199036452432303,-6.419709180867671,-3.265207125491917,8.889845514501967,4.12270170017541,5.054935378746351,-2.120872422676491,4.870299741269706,-6.147221086621629,-3.4693606881515158,8.308117514940854,4.681042850970914,-3.7172924277091957,1.9848067477219007,4.582781701584861,-9.23502307917446,-6.29014253492228,9.887274292861054,3.8047824213743446,9.012632082258413,-9.578300356988336,5.498115286027579,-7.785784005717971,7.593671124464922,-6.796975657770847,4.049094123052776,-2.471773070783486,-2.171276595118911,-3.4190208700662557,0.912508412895178,42
8.176342748901378,0.1544343272480765,-0.07285104241198592,-6.218212533919937,-9.672794345161696,3.8722187696903165,-5.127384226559448,5.124361855716278,9.000822250662024,0.703260742546768,8.186320893454031,-2.1247646894199446,-5.777441101861038,2.824528773869394,-2.711454499478913,1.8752716684393236,-1.9258705276238237,0.5100088981334017,8.993945024714618,1.175115882848407,5.981670038138239,-7.621511853272473,-9.511117851998485,1.583316065233415,-0.32672757029453825,6.888600327368926,7.384716446131672,9.994566728067852,1.8798468806314887,-3.756838066686397,24
-3.1116400387481606,9.105919710590042,7.895710491432684,-1.9526656971957075,-7.020321323762484,-7.945807835045869,-7.143531227498377,-6.839099356786713,5.316964678068291,8.685456612456841,-8.311932009469352,2.738654986210794,7.111275571041014,-0.4823723915703102,2.185312210623786,-4.515901252301701,2.815045769940152,-6.956974853320979,6.415632805511247,5.904331975392116,-8.03379071108371,1.9816936331194754,6.82998569488486,-1.4414476376704068,2.6398306133497718,-8.177767407064321,0.8581730532634337,9.116966680385685,-1.433119919912789,0.33035759147938726,39
1.1567499678154842,2.0897482552441105,7.0197313126408964,-6.180615318535528,-3.93884663654884,4.6406223006185545,-9.025666200258897,0.49006807745578357,11.625981584183572,10.399209668951677,2.3893276675839092,3.6828472878750587,-6.985980713164492,-4.854413926691678,3.116532195384617,-4.343919237469906,-1.2450414758714876,-9.492828466157757,7.015578617198689,-4.446337031575043,3.7697616248260006,5.204643540704835,-5.265078176908796,9.036589757603018,-7.712477347529052,-6.512348224117873,-2.6350911980427307,-7.189483945528054,-2.970080333914483,3.9168530311869665,49
