feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
7.357782479281973,6.186509620498273,6.577614352767365,1.8645254528367254,-5.379821722669142,-9.051860394012817,-2.6179305169096105,2.238468113573573,-7.863246539457152,-9.541309600500313,-3.1777084104338784,2.325823101143217,4.39671034066189,-3.6001673943120465,-7.0325939181424575,-7.59620923933942,9.305017411703428,-8.076715206770661,-4.1575702969013015,0.1032558488236135,-10.02105516409813,6.528456239189926,11.020874800592782,-0.5439751344246131,-7.4604711631409755,-3.175114499266855,4.861628072492456,-6.4068327929949245,0.7063810268342217,-4.742921176549065,4
10.141758847276128,7.622747600431967,-0.0440292863539441,-6.684688904389368,-8.341563049428048,-2.402266206578271,2.8306829861051406,3.603932300214849,-0.07311454910565846,-5.8073481887966985,7.427342611523954,5.988756472144399,-3.7065078171953667,5.228888316555308,-8.318996427612522,-9.452413869092195,-0.4645875223419178,7.557215837727934,-8.931148587377146,3.8695006385311412,-8.6159246730518,-7.208920700153434,-7.624185551942275,8.89342785305292,-2.594805442405022,-7.342680745085989,4.723704247615763,-0.11317909905227985,-2.473142644747281,5.302457411987257,22
0.5664948461841295,6.342606580998492,9.948326900394958,1.0977374283728796,7.841416093342021,3.4576017404301913,-9.750968834804844,7.424284738795208,-3.5340709676568576,8.854191098929364,-0.7307962035557302,-7.366430147378172,9.101479551817244,-10.465050030658809,3.1416408303718537,-8.674562722888966,-8.823906383790142,2.3942736704757106,10.059348176585031,2.769927001766188,4.314486090110923,-0.6538871964173754,-7.402425345540338,-4.851527963810216,5.806879025623429,-9.80747657409385,1.2902455567590192,-6.768984964600082,1.7710390585782645,1.4106305094403302,14
-6.372220290949286,2.001699883468705,0.7950658201399146,10.79750408108526,-0.4250033314666081,1.006634151150355,-0.13367545670205305,7.000651944660511,-7.411909524051865,3.2302478096183345,5.849301289913405,3.70119810125202,5.01661891766261,1.7821502471155668,8.94464034537954,-5.804983049999419,-9.641165296168749,0.7201811341927589,-6.798302843066679,10.157860982284724,-4.353681086562594,-5.767278385106289,-1.7789339353308957,8.569040197855026,7.344521591327097,-4.226923916148143,-2.5914411352367654,-8.071769617179276,7.282176831313067,3.9927158861245235,3
7.062731124057207,-2.533740656981954,6.4480741232440515,-6.693746150579954,5.328097584104285,3.3360688867237434,-5.230524969834301,7.588700353649235,0.3425733316611197,7.823828430147963,-9.42576685568884,-7.428487935771815,-10.920374448176533,3.556457813783337,1.2574473029099895,0.3913713340111526,-8.696845701715716,0.8100150695562454,-3.3654768234146033,-0.749426124772714,-7.806160540358567,2.4253070953304308,0.3792098682609961,-7.883808267254161,3.801372149257271,8.511811840886667,6.098043471823958,8.670088207488636,8.015568924132236,6.076160401275757,1
-6.500796053046909,-0.17133830738524547,0.35417597523712574,7.656675034049122,-0.7445934686203117,0.5106245658268926,0.23121001445233935,7.024735786969618,-9.124479448304578,4.570831617927201,5.259376761403013,3.1289675705266324,4.908288911175403,0.6524367392293275,9.233292799165282,-8.241115044453712,-8.480467250338215,-0.07891250168114738,-7.991913395790153,7.946950495950967,-4.9766013633355275,-5.727376770352256,1.1382196473918804,8.07961291752671,6.451317253518847,-4.471332261483439,-4.38205459693745,-6.087496654394273,8.361383497824027,5.857774472632698,3
2.681983989038218,-0.035437517464918855,-2.211058690193844,-9.408367401649896,7.617989733666438,2.965275035846464,-8.843237591630713,6.953355681127637,5.856563123393977,-4.531930407009807,6.837050694243341,0.4381788636477813,-7.963378287965433,-1.328279102653206,-1.66255836495979,-5.409648722795974,8.308710163357187,5.208735247085664,1.683363462331796,-0.11242203750992921,0.6927767599540048,-4.510032336153535,1.3537271030951212,5.084823606477063,-6.067575235242718,0.29700914112121357,-7.612739644156158,3.6614739573540573,7.845310363598013,0.8256579868186638,12
-2.396148016497338,-1.00673092251825,-0.0586184244316576,-2.4781537159908806,-3.110188746060919,-3.192993123709589,-0.45988258946700356,-1.1764366947488625,-2.3528743959932674,1.263644600528033,8.536970353313212,2.9660134769372988,-0.1750488738284799,-5.214266190671455,6.037225215731786,-6.898409700758343,2.061838248614219,4.494544097109306,3.7672613267166364,0.17732291517171328,-5.668455910671026,3.622612522246444,2.0246237415900885,3.86270200045652,2.3641562269147762,-0.0937519108022169,9.032467625983934,10.839020272624541,2.1349915833132913,5.546842596932754,28
-6.643083444408771,10.608019766325533,-6.688825838248118,5.999543415295095,0.25976800710073167,6.09155538820593,-1.3514978899472947,-9.148237704433399,1.817858315528385,3.6185082901565564,-8.776486882727033,3.3562141440181215,-0.6089459526016845,0.925672038906892,-5.87384565922109,-4.852967898309163,7.517014302629844,5.652539788875547,-6.6740060440549085,4.11694669817571,5.91155948442637,5.757709629261598,0.9222457588026948,-4.5474790970586145,-7.774229538780681,7.53270453840403,-9.338950285357743,1.3348602644569554,6.136059235796321,-10.573477707902338,16
10.29904011322679,2.7197660763095213,-6.539112904733818,6.225158983736986,5.9921362044335345,-7.102318285292195,7.40557865325923,-9.416978999677184,6.448761817455853,7.580555602581108,7.000508672154283,2.4440738902165786,-4.5769162765714855,-0.515926793420804,-5.504726439077234,6.616418405707155,-5.734859814718242,-2.713781391965627,6.206184315457073,-4.242861166345125,1.7936317890735487,-4.474459343702086,7.449435962864523,1.5212133824483671,-0.9228088599507503,-4.11955488811102,4.684565014739654,-7.51809430227825,-5.857551781600272,-6.7047090495402974,26
