feature_1,feature_2,target
-0.9874909794530675,0.1576755069718226,0
-0.621804107724321,0.7831728108260405,0
-0.032022313498539186,0.4989735177724378,1
-0.42577929156507277,0.9048270524660195,0
-0.4319617085964177,-0.25181160081788034,1
-0.35042973415845075,0.3566496900568365,1
0.2026027063796888,-0.45711283439390055,1
0.2820801403282936,-0.41283264700404954,1
-0.32639309803579186,0.3787710991543547,1
-0.2994404772637143,0.9541149828904687,0
0.9921147013144775,-0.12533323356430467,0
-0.15570314081536404,0.4751384345011788,1
0.5505973014704015,0.8347709935146954,0
0.4784466601799419,-0.8781166171771599,0
-0.45912648584048077,-0.19799714644350494,1
0.3282928778764782,0.377125690368052,1
-0.18814447306168408,-0.4632511816027469,1
-0.641288942808099,-0.7672994798851821,0
0.36344635545896076,0.9316151279920258,0
0.9930314824871322,-0.1178493733093564,0
-0.3704601707692759,0.9288483524631989,0
0.017592011341099865,-0.9998452485944888,0
-0.6009225634642839,0.7993072455067036,0
-0.14152325429385884,-0.9899349314445246,0
0.07262710327218638,-0.4946971840128981,1
-0.1400988130371971,-0.47997116849407584,1
0.14792071459132994,0.4776185320889364,1
-0.9126915874035026,0.40864907473634915,0
0.45583082940590525,-0.20547081292272257,1
0.14276713114744838,-0.9897563065037409,0
0.1834779353708547,0.46511917530031854,1
0.9914721769705633,0.13031854163261453,0
0.3996536227533518,0.3004612817321419,1
-0.34592039147014436,0.36102504451234696,1
-0.9670014877624352,0.25477072568338227,0
0.48521534480660305,-0.1206899712660889,1
0.018848439715407707,-0.9998223523808092,0
0.286223551115074,-0.9581628665248288,0
-0.6527861960715837,0.7575421983087094,0
0.49217180837192015,0.08813008024456744,1
-0.48669362923518367,0.11458320671846137,1
0.7632550232991779,-0.6460973374102168,0
-0.48903021253912404,-0.10416069903730112,1
-0.5948789050974786,0.8038153321939219,0
0.30296643213179286,-0.3977578924437977,1
-0.9704306896132063,-0.241379942532177,0
-0.4806693154635718,-0.1376844550840123,1
-0.49920077505448757,0.028259267241012343,1
-0.2882732027510173,0.4085322026177017,1
0.4757220437383345,-0.1539108089167951,1
-0.4517497246311121,-0.8921447115214628,0
-0.3280753725276352,-0.9446515494831168,0
-0.9306987463396931,0.36578660932533263,0
-0.29464080961428696,-0.9556080751593917,0
-0.49540230097885024,0.06765027852759029,1
0.9890261799952952,-0.14774036443678376,0
-0.9592350925278543,0.28260933682926875,0
-0.12907251838218115,0.9916351572017207,0
-0.4466386317918436,-0.22475304801294663,1
0.4992358925346039,0.027631930898463594,1
0.30782161783358986,-0.9514440874766691,0
-0.2340562757751382,-0.9722230504211843,0
-0.23649899702372468,0.9716317329146741,0
0.44163112938998084,-0.8971967150818876,0
-0.9998452485944888,-0.017592011341099483,0
-0.0025132714770035765,-0.999996841728254,0
-0.7425839952132153,0.6697529470283647,0
-0.8185108423600952,-0.5744910799472587,0
0.26151709557945874,-0.42615585027039604,1
0.9647230243779429,0.2632669486188403,0
0.368756558679087,0.3376664040605122,1
-0.05400910184264862,0.9985404433062041,0
0.9943007903969986,-0.10661115427526062,0
-0.23038942667659054,0.9730985109821267,0
0.17467857021633326,-0.4684948207901316,1
0.35171094640831285,0.9361086529760148,0
0.4953168980000834,-0.06827276584096284,1
0.0050264635783650105,-0.4999747340255259,1
-0.9653816388332741,-0.2608415062898969,0
-0.3994532028574384,0.9167535866997926,0
-0.025122159089884737,0.4993684783030088,1
0.5165931063274438,0.8562310216845465,0
