feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
9.576454304518066,-2.2203263267441216,6.954825521271298,-7.646368566838125,6.116422682665732,4.0052537692289265,-5.869121154267589,9.452550718922094,-3.2680800183624026,8.16579482637059,-7.882324428182838,-5.770844043249774,-8.676619283275988,3.949735589243314,1.8048842374114729,-0.4506308703514219,-8.712092733707259,1.3608422311947148,-1.8161739972011606,1.2393845843544198,-7.393957887435722,0.33069454102778395,1.594924710545776,-8.325645720826031,1.6892318186336062,8.732066091279282,5.453251111204937,9.702738631870655,8.007570606085684,6.522895233883994,1
4.6924836335014035,0.3936361111223561,5.574690509825785,-6.81558243098865,3.8874492416108524,3.048719562704285,-3.5428857330841805,8.935155781010316,-2.221889883721251,9.074608091866544,-8.884944476588695,-6.814729519577647,-10.738710165732996,4.054577818025666,1.9807470297961955,0.342440696587601,-9.284547998935778,-0.6908296454720486,-3.2241650600876453,-0.8609795454964524,-7.8807638265351905,3.1116417728757253,3.024675895254503,-10.355196083955754,3.6250970122225508,7.790464290416878,5.245075707423288,9.333782621521785,9.16968389180624,7.149563041592727,1
9.10738315097188,5.317656867255945,-5.081533605086595,-8.683327579704503,5.229995201938755,5.5980569517051935,6.093214805791748,9.236539802478111,1.8083325726154014,0.9938116688311929,-6.060260859089628,3.455512021246463,10.09601009593208,7.26996089254759,9.348663404692786,6.489652444470265,1.3194377146023104,-2.306394287093837,7.681290079434633,10.366303358813733,1.3776813135660972,-3.7189326833700127,-4.78995332685766,7.00909875470326,-6.442069171565717,5.885889162773359,-4.119458373169584,5.179503627167577,6.085904694851676,3.108928868278129,5
2.2423139915621633,0.886735096645002,4.0902346388167405,3.227256051197652,-1.2792246903795519,-9.68335684599681,-2.2936292311630213,6.544060745337844,-0.11157533337582703,-1.8961371753230698,2.8025529778748104,-7.813626410694665,-6.059817502451359,5.427964437033883,-8.05049405082495,-3.060997049409496,2.191549323735692,-7.62279796650274,4.998079350597962,9.635806618425656,10.337251984094221,7.236221251752467,2.7377330770936537,9.991234162505062,4.361862962936302,3.523407529501345,-9.654655459473691,-2.1809067092232826,-3.1220461849966554,-3.935836322922039,6
-4.486090491751026,2.3403325558363317,-1.241934357504093,-7.515311953767315,-2.0504713532614134,-10.265071522741053,-0.05264931455941191,10.762805915732624,-7.938931158606786,-8.180180165258447,5.194843741005174,2.573567894089758,-0.6987992251312822,-9.008395814304933,-5.503442225021997,6.198177157081424,-2.7507310331583277,-0.41883740232274635,-10.896151077219644,-4.115404459545852,-1.612825478733919,1.0448774646269834,8.332695031061862,4.051741240177203,2.2946558867347093,-7.369439792561899,4.338355324610192,8.116279396548547,1.8212377471626642,-2.4363074940844993,2
-2.347897958375846,-0.12266527456620274,-4.6564046066234095,-8.748298320545551,2.687698526946731,7.6061537531129755,9.413074210532216,2.572166367054182,-7.790936092303812,-2.6045588338669043,-8.93142286028505,-4.075316708906042,2.510094175814827,-6.459326215563308,0.9210062661444274,1.3416672440108688,7.575138138073303,3.296711997038435,7.947158123796021,-4.61633042029173,-4.969569095669015,5.446839735212402,7.388837445259469,10.338867264878985,2.5703246991050177,-5.167722470321769,2.3198164302243343,7.584710769482313,1.8981577530337586,-8.004533116358058,9
-3.7662403530158097,1.0793975657177497,-2.707567276957031,-8.482480887335505,2.3083643428349863,7.45328180590874,9.537218788272053,3.6761068066746128,-7.501253762595593,-0.8521657070221939,-9.391169864845708,-6.29429012644304,-0.07513227006449741,-5.297882510460369,0.7337359692551391,0.4605517979589494,7.67740529643105,6.036422893397824,7.612394997346982,-5.2114183125785,-5.460445105272451,3.639495109671954,7.635579109827672,11.200798101629902,1.738942890444009,-2.4915694194582865,-0.1600769086979721,6.264939031382006,1.7875315394944806,-8.343929535666772,9
-6.744316013378861,1.1101917911158161,2.125829770434023,10.310899879505873,-0.5635087133496749,0.6039914816933938,2.7603462271019152,5.676649313731715,-9.987245307284045,6.504967441156678,5.819829470359003,1.2745771953784932,6.2250642122000714,0.9217182370055222,10.239010252841268,-6.6142377947899105,-8.926403824331302,2.2744121251448655,-6.5988815020068925,8.721756801492015,-4.644884765782944,-4.453493819096451,-1.493402751855089,8.887615807242941,8.501282068554236,-6.774968907108056,-1.7339538337464855,-5.3046207495600415,8.259130281305271,4.234639581889728,3
-8.102990651449252,-7.663987055237247,-6.8195938262381395,1.7714685010457616,-8.762651805771444,-4.4820737913922395,-10.328358762671781,3.1708784615309034,-7.8483071037464125,7.8597682675582226,-4.375531106514519,4.0435532992713705,-0.22756571560347405,-9.107657437898759,1.4224142036377385,1.2022865858855043,-6.285262201163802,7.372761532664271,3.016623444794332,2.0438523207132806,2.772332477086687,4.061940391546156,-4.256532403523269,6.014976693599494,8.68570710968502,3.24765019206147,4.498222979139558,-0.45190845775101485,5.952285914618354,2.848184164926802,8
-9.294897423925322,-9.486717713185639,-6.569285389428058,3.7639427399730323,-7.413673235224257,-4.016853588160726,-8.619827110393338,3.3964351957377072,-12.471777161613296,7.766962222739733,-3.4284566182670475,5.629148091042026,0.008329135021816647,-7.843736632573556,0.7523805139162055,4.002880208368896,-7.001438645471995,6.322424815146765,1.5484838666274063,0.41287811271861075,2.554639758368663,3.5379353093777444,-6.188352873429705,7.607880636213239,7.445985387906921,3.1564936449776853,4.474283601066512,-2.2904383416728296,7.942591489130264,2.9018158753819905,8
-6.1790423453170815,1.6264229245730868,-1.944826937637989,5.610028380422488,4.761476182368593,-5.603725743562174,-5.269988473308334,5.193585723904693,5.344931207183629,6.713583798092534,-3.844086340674531,-0.428115410338877,3.4164038132400933,5.677094185850292,-2.259545202417987,1.6122424292177415,-0.23410905413721306,-10.076002574219427,4.749474134268375,8.58767365139182,-2.6876943463747365,2.869145237399824,-7.051793662851439,-1.2926286899269348,5.691495158591968,2.1410746771953244,-3.4492632458804886,5.865592983477696,-4.453889567522728,1.5896903472694837,0
5.193880001226196,8.393036315328143,5.581540724614197,2.138817217962826,-4.471131212669165,-5.894160628419213,-2.9908756222659867,2.6050977762012915,-7.71706779346604,-8.754451640435505,-3.0268576827088713,3.229634290295677,8.138625799749041,-3.5586961463066293,-5.6135604172768705,-7.393677505844508,8.640969054978278,-5.6061042991001075,-4.843451990332861,-0.2855992249461803,-9.307626841870261,7.68525026155147,10.07870053772639,-0.9602784448319022,-9.565854895849757,-3.504075238267576,4.020091861940857,-5.119252833135807,0.37899503393616363,-5.3648690395374965,4
-4.7478783038709675,4.190968497671973,-0.7510887242559063,-5.5332110900836184,-3.0413577024234137,-8.8736124506755,-2.0861606491091065,8.364724377703194,-6.773456556238707,-7.234384094668783,4.19225720794884,1.6787936107409964,-0.0548358256265421,-9.0405884243109,-4.357721244562023,7.744944401055385,-2.4243157654409253,-0.11182161551462222,-8.349269033142512,-3.511869689841552,-0.5763475906397484,2.4488216361211093,7.9223335676397655,3.3226634955197953,3.6914181257792453,-6.993373277130182,5.41913658702612,7.58268970439038,2.080317360112849,-1.1094413453642313,2
1.8149801082612376,-0.16209622338648974,8.144709995154665,4.657048292158977,-2.720754391907892,-7.63925834317926,-3.10794929173782,6.136687185543626,-2.3257369166065045,-3.538617870731689,2.849024992080672,-7.370487190486042,-6.010540775124097,5.547841611901204,-8.629396415248658,-1.3633555983964736,0.2133517786211223,-7.486840139871367,7.087564773573662,10.30063750758617,9.502296205529788,11.678047223778027,3.2892247867822926,6.7813754801707224,6.166245375011532,4.281541451412432,-9.051276487025964,-0.6396715665750542,-5.2899182897120385,-3.7044604694162606,6
-5.501071986706598,1.1984382720563929,-1.7056762348075911,-4.675978524194109,-3.423120419760802,-10.372433382655895,-1.8854338354305757,10.228966454633419,-6.837671378298544,-6.8469960486649875,3.822452728326025,2.926044139486257,-0.7934666508814608,-8.295694182287015,-5.405741522160821,7.342486524231965,-1.081197471695671,-0.17043632218582183,-8.323763704664696,-4.62972467275674,-1.6215652471668331,2.6621043638343505,7.3201313944863085,2.1069965726633577,3.579124367003595,-5.787337062556545,3.3723496621923896,6.164664360652198,2.5537153831451556,-0.3234944885148303,2
