feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-7.123560739209946,10.794364956641047,-7.947057218326382,4.360936589567193,-0.8014682245659804,4.578831830702885,-4.558039216318517,-10.356226860760104,0.19534566125630648,3.755181488080513,48
1.46974491203893,-1.2468161740321784,-4.032442358083291,6.051120667545346,-5.931070425194213,5.564223029769397,-2.3024885742099466,7.675251252932552,4.320563611808934,5.410639045211577,17
8.583777240096001,1.9815883696874168,-3.9946693975102123,-7.275713921136482,5.5670827385068,3.755512256200886,5.1793240791989374,8.523877532796334,4.044374827047133,1.2674644001314845,15
0.4532751994805877,5.2853165686987165,9.898269100862132,0.8534963477649855,9.635787583599942,3.0636746280010207,-8.51763055899173,7.7483061559095585,-0.9430668413251471,7.842879077160716,42
-1.5694779922127602,3.2554527118345016,8.702230358938403,3.260822132632211,4.2997241062990845,-7.92069895602678,5.1773757124084305,6.70492885476411,2.2900092388908737,-2.5310446500324266,8
11.068027745078343,7.101267626120965,2.659571026750646,8.739396588388484,3.3847463178287613,4.782791820923325,-10.793876527757895,-1.089991819817043,-4.5152417128239914,-5.088451532756498,20
1.667802330667994,2.4333558578365295,6.806212611810845,4.361013622723049,-2.1453682823680236,-7.203837305968286,-2.396153254944953,5.189562034748335,-2.170410711084545,-2.559893134545863,18
8.522559690908222,2.6844984503870815,-5.372847753371754,-8.557241365301005,6.004520609430131,3.6631544553002415,5.303934195451424,8.463044964127253,4.872803675528674,0.42023063799493343,15
9.082240611422321,3.290054668521796,-5.562310617051294,-9.009671185674282,7.1243498237612854,7.05341126457467,4.511140449239488,9.289042219601932,3.702088752311567,1.1977652731865305,15
9.102333629934254,7.51344617148806,1.7786648429328298,8.592418402216067,4.261733473651685,2.7739176229380833,-7.71743742047944,-0.47655687490170684,-4.535913326186909,-4.696678042507697,20
-9.753966113403644,5.2160835223716635,0.17819818469674076,3.7336925129433665,3.7280210415758743,-0.8143135358125053,-0.5684187838671122,-3.2645406880722287,0.3014199147511385,8.96698002976844,21
-3.168793136313858,9.141995978702713,11.044150230025053,5.929580217792351,-5.179572880549947,9.376249547752543,7.783292531007773,4.47908911907972,7.547196477782133,-6.164617643213844,41
-8.682422461897847,4.5365042039724734,0.5667266587419206,1.6603843137067855,3.1230461852885805,-3.2820232007802144,-0.3856493246294097,-4.848597184427041,-2.429557191336963,8.834473799384442,21
4.522603971932415,1.1283886647810064,0.14381416196446484,-7.70720039842185,-5.656455719892482,7.140316626034562,-0.899886787846638,1.3892076263129671,-9.848135854641264,-4.214964501598817,7
-8.363821884359588,3.936420638541488,-0.8759307898791868,1.946771712678912,-6.8734773641974325,-5.40708025100672,8.688258844864524,6.244859071164108,-6.375346095598459,2.0217837978089515,49
-0.96214753080067,-2.3492238008742676,2.5346967934604363,4.852946064078779,-4.927221578831082,0.2730507378037461,-7.788402590849232,5.048409488003584,7.877205395163056,0.9767370070648626,38
0.5351021299272803,6.521626154043773,10.104063083444887,3.535605901683814,8.144458387152516,3.6394688157547743,-8.596322858152657,8.157902857655559,-3.418536503538437,9.20712288911571,42
-6.439117995054267,-8.175682338065862,-9.688865602430619,2.805313637438819,1.7072370216429662,-1.2312174879175999,-8.552801588638918,1.2555767706738337,-2.6901231755470576,0.6749029853946146,4
-2.7513221830887087,-10.210913794237264,7.148773061249033,6.834977479110726,-2.670395424542125,3.9089592809167195,-1.5789847713922993,-6.590356204856321,-4.00479762741506,-3.6694665239243194,22
-7.8850611432018605,3.1440930910742564,0.9079053829922503,-9.692463026842482,3.192917971178832,9.418804310457709,6.3489469993807,10.313594687837686,9.188599562460343,5.931916050588511,5
-4.691173905767343,-1.8957205923614768,-3.9540506348904234,8.66879609530558,-5.987338878185669,3.322291416780475,0.6153718157747667,-9.485251942838829,1.75831070319515,-5.727228680237008,46
3.5354394576038564,4.917468828945679,-4.973892291059753,5.9058102374229575,8.43089658513515,4.540468608223476,4.120072491229246,1.0641301684841595,7.1118931755324555,3.1910533433397155,26
0.6613467011933711,1.080739343953772,6.984161128002549,4.583916442861294,-1.4964661484190653,-7.480595912493252,-2.402770616523136,5.332163128500415,1.095234513911474,-3.4035671091817745,18
6.155246245227537,1.4114325342317908,3.2367618177216944,0.34208487935059056,7.6191976458132515,-9.669516497864553,4.870467085906373,-8.715357967485833,-7.017287906362421,-6.645539944590945,32
-8.19595085160343,-6.897060699912812,0.9973098421264577,-6.761689652899796,1.9306048629389005,-1.9253609613388227,8.040329097416421,2.5438205151859585,7.7646478316708105,-5.117108822336258,28
1.114420062500841,-0.6777713450527512,8.172013646203354,4.195620952534501,-0.10208215155125844,-10.018764361913705,-1.1841833653187357,4.480400339182288,-0.4903020535922385,-2.7470405847187584,18
-4.811720384019855,5.773671738243376,0.3309782372475212,-9.440447491791494,1.3799610635369393,3.191872312152966,-6.012354699361209,6.508590093535514,1.6169251762970227,1.373833608821659,25
-1.9113016685741857,1.762954938350023,3.544555023672876,5.208072206793151,-1.8829339549672104,0.6445870640968064,-0.7001561493598637,-8.06312887944259,8.004224134705199,7.613911488693218,1
2.1485303661050876,-0.34219496900348345,6.0598599356357825,4.525292637548049,-1.2427217318197568,-8.676305836633487,-3.0538035530382275,4.847050624367166,-1.3005666693915479,-5.031103633429285,18
5.428336655013383,10.015975377181109,1.1085640145802542,-0.4491677009645888,-9.992153180169428,1.774830054819721,9.511335414261927,9.359771036071677,9.062934652858807,-5.992096575443852,35
9.104264789420519,8.890155614696942,5.282350128362193,-9.287522303300973,6.838905142816545,-0.6479612003647379,-4.491434354207831,6.169709225491193,-6.241350749320156,-7.8319742561408505,34
