x0,x1,x2,x3,x4,y
-0.9243346991157173,-1.708549810408044,0.5817222310911827,-2.3974910334079604,-4.022167692345313,0
-1.4750672308587207,-1.4951257820662731,-0.8746872635179637,-3.226907686617345,-4.186183213833921,0
-2.9377740238138332,-1.7600568622490327,-0.1431726151440167,-2.3817226950975203,-2.9151005100238994,0
-2.031422655108538,-1.7042814773639638,-0.4569420985162627,-0.19497916247179314,-3.7534882655000543,0
-2.5122182022212427,-1.9816987174294847,-0.6861144857566877,-1.43853233863738,-3.6177642157034007,0
-3.0137641006986415,-2.2492072103187875,-0.6807661550259171,-1.8956663633533535,-3.53303217205879,0
-3.2333378194130447,-2.1558538183987794,-0.8517467066087414,-2.2188318697598786,-3.8799656895636727,0
-2.261162379228783,-3.7157173887697237,0.8216312573705644,0.037009173175825305,-2.7370582837490107,0
-3.2943944380916443,-2.2887826424115247,0.4845284051629572,-1.7852380351741168,-4.578305269094242,0
-1.856017036656465,-2.4862072390522205,-0.5473679471626629,-2.512523321004188,-4.375772976858188,0
-3.1263206728862327,-3.4720842412955566,-1.1053454282107855,-1.5790189980825609,-2.502095458427708,0
-2.0274648467623644,-3.067513176015843,0.16380564097488598,-1.4656716925302236,-3.4122549967029023,0
-2.458181776162022,-1.4797118937436151,1.106242701887009,-0.7905037863634088,-2.2029473322940536,0
-2.6419848568187754,-2.2040690053227223,-0.645878354607487,-2.0678646139597885,-3.673600125748372,0
-2.0498835383777716,-2.295502147278953,-1.4102368974404051,-2.0625442237426466,-3.6057794357256006,0
-3.0410480876130803,-2.728307274363873,-0.732244677372442,-1.9121856860835116,-3.3349973434085602,0
-2.4945167770249332,-1.725882763479683,-0.3370843703093581,-1.84639243212916,-3.704513744052086,0
-1.9375518137273622,-2.3857734107257644,-0.5659163798776962,-1.0515112889535385,-3.9408504437694556,0
-2.813891236710899,-2.8788266389257773,-0.3611698662399705,-1.351758061185235,-2.9850744100656184,0
-1.7589291990601397,-3.129319931935989,-0.6809684836475305,-2.241455578859171,-1.6907315177446582,0
-4.904203440772088,-0.5389131831343219,0.19909118266955755,-0.4000493532141076,-1.9702128087056627,0
-1.115730515470182,-1.5995321329603387,-0.1386808112055528,-1.8632350480887467,-4.147870850621069,0
-4.024867526648831,-3.500095333014566,0.07228317599286244,-2.0736124366615045,-4.079246795235326,0
-2.661219656203481,-2.6862567818917853,-1.739073862517689,-3.232552559652366,-3.5260036893990776,0
-2.079231004254182,-1.5725624285297455,-0.12563716198367175,-1.5518189145010008,-3.255629076386657,0
-1.9465138852777126,-1.6047815480274739,-0.02380802007766325,-2.2781746021433005,-3.8998320729976643,0
-2.8098762151095715,-3.262398094980374,-0.9993279077154922,-2.2565342563719386,-2.1769922961628443,0
-3.0059137053693132,-2.3994749120290666,-0.14686746823743502,-2.2641742732223937,-3.571869094353845,0
-2.3333417738385664,-2.57861188330462,0.7265851165347685,-2.96521293207163,-2.6306149542120636,0
-1.5407867826857067,-1.2569523202824062,-0.5253285977278581,-2.475300176336401,-3.9520407613193647,0
-2.753925292385941,-3.151764524872205,-0.15481077894330597,-2.6908551061706825,-4.230029001062063,0
-4.03711292082654,-1.471568752985558,1.3053782650691732,-2.730278355512939,-2.0545083882464974,0
-3.252577236780125,-2.703206615953798,-1.0401320318193152,-2.348995443072493,-3.3511836741826624,0
-2.098163136061386,-3.027281055605432,0.06991396102715308,-1.8661219866619607,-3.142857080876795,0
-1.9318902044269457,-1.5868270670926754,-0.3350134771894327,-3.265098721613775,-1.9930928494218547,0
-2.4026816076634603,-2.073407017779953,-0.7133394922244284,-2.5503602746307146,-2.719598696595541,0
-2.120365906240238,-0.9460190629510448,-0.2990871669081432,-2.535959773979144,-3.3630161080620096,0
-1.395534995477344,-2.6746454809900655,0.14207220192928632,-2.0983732087103903,-2.6326558887432263,0
-2.7704754588869824,-1.7506609348466284,-0.3952668384764592,-2.0074299341556316,-3.1656035022843088,0
-2.136639381021167,-2.2163447969663217,-0.4977686530500693,-2.2624586317096083,-3.5032410261981046,0
-2.1418273082048005,-1.6086525642527776,-1.2135507879751368,-2.1083948912260952,-4.001468648266635,0
-2.9241966226272647,-1.3820588079064438,-1.2896436100821462,-2.234466887150654,-4.0760170208440485,0
-2.3469348284156193,-2.097583256485368,-0.847715110100228,-0.6141474864831875,-3.622221752327206,0
-1.9459818368894863,-1.994088417470403,-0.06768175734311177,-2.107230366217984,-3.822098603663129,0
-1.6177699536509742,-0.7866182251949618,-1.277312631720157,-0.9057588786473447,-4.136065633669982,0
-1.9390761014006235,-2.3228802386895246,-0.3139366132698864,-1.6156879955730927,-3.7265226323842198,0
-3.596589399131453,-1.8234513441423434,0.4209590467864687,-1.6275479199565308,-3.448592701827468,0
-1.4500921588183957,-2.1450918935394507,-0.6228475860360487,-2.3173549462022054,-3.9238172801916877,0
-3.004373559791965,-2.5079680571940393,0.003446351503687939,-2.17354948010783,-3.039432650793809,0
-3.2943794245113085,-2.238656084934689,0.014581489237077694,-1.4764038143267222,-4.051516357469152,0
-2.06120213227312,-2.6869381290494063,0.09855807397084809,-2.643823671124643,-2.820646439071358,0
-2.0384353695042763,-3.228965512964193,-0.7100682667351839,-2.005516255930808,-2.655693029563047,0
-2.13501995370756,-2.2678919014849956,-0.230516050201572,-1.881073770102664,-3.7529451720087663,0
-2.6072849987965028,-2.4632443317747783,-0.9589906635957717,-0.9304914230867317,-3.4186994991943793,0
-2.0799831455964224,-3.384936898501162,-0.9278461152255708,-2.2505909658111207,-3.7893863652591158,0
-3.7335932896191184,-2.714202802505578,-0.40035422614753635,-1.7592462952105385,-3.8146067516067634,0
-2.2931554178380047,-2.2968698156100844,-0.19949879040321775,-1.8637108450945044,-2.8711925359520607,0
-2.05682763074965,-2.913197644374417,0.6151191844796633,-1.3099494115170989,-5.491916664486502,0
-2.376010898845285,-1.3805820834034446,-0.41837339923654293,-2.9726592932765357,-3.534435790650855,0
-3.448402040765257,-2.723545574043486,-0.8738228977874469,-1.5096952848931735,-3.481565891568566,0
-2.5026565748163208,-2.611620204760401,-0.004093584682838214,-1.2624919078658756,-5.66326808527254,0
