x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
1.5967811591270025,3.427677784777774,-1.217665380782945,-2.4227971128812937,-3.300235161313297,0.2744377046908061,-3.1911525158729885,2.419492635223863,-1.491576918921984,1.5062278648512102,1.7141226343504097,0
1.8045877872045804,3.000591090915869,0.3075637221742593,-2.1222887595790514,-3.9364581371094713,-1.1783522012467353,-3.1650888447407186,2.8082471324550577,-0.639273896821912,0.8315814933922824,2.150323410937992,0
2.422791876532337,2.4808694475175983,-0.7103537725202096,-1.16233124093841,-2.719950706244619,0.09047147249977094,-3.313948194402624,2.1866942587965994,0.6557052675033246,1.1649163593638099,1.3070440932381464,0
2.78619243457485,2.3604055640507173,0.15392134641440514,-2.16311112671723,-2.6046887508944394,-0.14034486782138256,-4.090497849187002,2.082971803277869,-0.8644486403077131,0.9216186227642128,2.0287394704442323,0
2.610641607078003,2.467544409203746,0.2223696357191126,-2.021811360508259,-1.9907539481717964,0.4895201378799795,-3.0886519821817657,2.6832071333212486,-0.16122272494188883,1.2341231879572554,2.2018430229676227,0
2.524526668641486,3.353709127910127,-0.12133540384855379,-2.1013814324554434,-3.3625134357033235,-0.16723914502160586,-3.808886158415972,2.4799740905083487,-0.4743204069454027,1.8986772656525248,1.2440060052368342,0
2.6321686361690144,2.5440732239112402,-0.39834563654454713,-1.6375609988070239,-2.779054934581487,-1.1652951454523315,-3.0848352733507403,2.572529611973704,-0.9361885167106487,2.0134750994939656,1.5613162107064023,0
1.883056689423723,2.3629114368848336,-1.3860787309615832,-3.350395048897008,-2.2244501427604066,-0.6142532970191051,-4.001447597299027,3.53375289150678,-0.9859922147926952,1.2967239637300287,1.3785587364940892,0
1.198655405599407,2.1303823732225453,0.3021979672592665,-2.239736441664382,-3.194405141608531,-0.4787549088677394,-4.524002810539355,2.454974146626364,-1.1129014300046882,1.3476166484490963,-0.8496420889717036,0
1.4975685984135352,2.002054096795538,-0.3312693055481736,-3.6369347051151184,-3.1050284522821037,-1.2300655770491624,-4.532221056800744,3.2544581703579336,0.23557821499768317,0.9951806540116386,1.6367543780669724,0
0.665021897375442,3.493930978512258,-0.042530978933208174,-2.047192168869135,-2.2558091253921067,-0.819554509081583,-4.1837377965781215,3.2015725713538847,0.9638239359081697,0.9972984411121835,2.2605059743410223,0
0.6304046076026257,2.4791384279359505,0.775768066057927,-2.6690886912925604,-2.417478183413202,-1.6798374974968384,-3.3826370048740935,2.7805119727518037,-0.6182994573429739,0.7409401349125964,1.0773333192560308,0
2.1640209066174005,2.9045647920538125,-0.5670352447601127,-2.741040274848334,-2.962614290664835,0.1015137074487874,-1.9107694638374042,3.199363141883508,-0.21796933038324232,1.6839887192840748,1.5225934428212426,0
1.668213143168125,3.2316285068389754,-1.1048052104202468,-2.990090128389643,-1.4446749698864456,-0.8855074222282313,-3.968549921011414,3.659043065095872,-0.6916020032315615,1.6089319445445438,1.5855607250126278,0
1.7637622923049965,1.9782560052723612,-0.8183633329293709,-1.8138411166952244,-2.386179487631169,-0.42366243444831386,-3.402616964541785,2.226931785415833,-0.023610337580163676,2.021895014450994,1.7268223622786398,0
1.7779131793753784,1.6973147728000453,-0.7479449230360129,-2.283563439039075,-2.5722243614296074,-0.6482537873026236,-3.070097542474774,3.184148657454055,0.3467273559631324,0.5850659700527615,2.218707691895809,0
2.482413344972076,3.275900821287178,-1.5751236301553564,-3.3404979654880735,-2.6841176997417615,-1.896957076649183,-2.8660114309264597,3.2535277998091754,0.04456241383289411,1.0654639587605121,0.3266893919212981,0
1.3167168311050388,2.8956146689877005,-0.03960797406353811,-2.62342180382846,-2.6657946756253814,-1.0878478973274683,-2.394976175436859,2.315381268330091,-0.07746577136455052,1.8795275027967695,1.623964029246949,0
2.5299027232076834,2.8744481218043725,-1.1706898506685972,-2.0280766678041844,-2.712582364676823,-1.458874336883234,-2.953480813467864,3.302139884146498,-0.18989719541232875,0.6064473069665626,2.6618065682159546,0
2.5261046762077117,2.6296720340161155,-0.328819434738772,-1.848530794521544,-2.7234741668036895,-0.3730745134271037,-3.964523489286529,3.4054488895755375,0.6245092856586902,0.869505399004548,1.4183385074520705,0
