x0,x1,y
-11.3672434571509,7.3897907000414085,0
-11.621195973267975,6.585500509101468,0
-11.701667822793148,6.894576775361846,0
-11.841854316708444,5.422085976591861,0
-13.85329972916809,7.384544825312723,0
-12.068058081692447,6.405454577036059,0
-11.699911746661378,9.213824116685348,0
-11.13206646463829,5.377510672449765,0
-11.510720781176687,8.018275101053607,0
-11.16767606167792,9.033667964337281,0
-12.539122224654959,7.813672316079716,0
-11.858145111595485,7.229937351597504,0
-11.702090917115465,7.551950940552936,0
-12.637261510403818,6.568190650140927,0
-12.461934093072685,4.858913502927733,0
-11.747345364393045,8.015868914254066,0
-10.843300568959307,6.232000614478333,0
-11.240397941924627,5.8949288268536835,0
-12.922661637873718,6.692645941830469,0
-12.074595266371022,6.947664968812258,0
-12.323344776340381,6.799531344111915,0
-11.343048696717997,7.256867072240404,0
-12.802024261488098,6.064154796375316,0
-12.71465452242202,4.776267709610648,0
-12.429897362442565,7.412856427254077,0
-14.440410724427732,8.612425773019387,0
-11.328044138592125,7.162262663776907,0
-12.716098404604807,7.672058246095106,0
-12.391789165044559,7.040317902599204,0
-10.813325703692767,6.185250846451323,0
-12.208096111494966,7.239907496814723,0
-13.822816064393296,8.439869355893448,0
-11.031805752785225,7.401091238392426,0
-12.285661469368252,8.769359207807291,0
-12.025552120503665,6.1494907167322825,0
-12.766770532035798,6.8550250508184645,0
-12.630837328572913,7.540973358543127,0
-11.68947567511003,7.346185965309175,0
-11.056603618024111,7.5817588771873545,0
-12.56960316204658,5.181125290101538,0
-11.838588634727229,6.067161328931628,0
-12.238783334349096,7.819596847508533,0
-11.904757107252031,7.374407859549456,0
-11.17033011405435,7.379193732563677,0
-11.974054046964927,6.21247332572367,0
-13.595254100795374,8.40401232896315,0
-12.646650923354276,7.0468402662507135,0
-13.074596182347877,6.330044776292744,0
-14.026039661640109,7.917968103989289,0
-11.392914892327543,5.915762182781126,0
-14.715296899740576,6.42735912936142,0
-12.506073724749266,6.228473548677438,0
-11.707168155409589,7.403214177559108,0
-13.464076553151084,5.3141489137095395,0
-10.365817901112148,6.498361414228691,0
-11.915112221899925,7.926527568619399,0
-11.157146929107782,7.182763190309309,0
-11.509047144562702,6.584130813024686,0
-13.321592665402443,6.2400497742277095,0
-12.995442803585654,7.06284499221092,0
-12.830837985016936,7.204072485586686,0
-12.45217622110654,7.603984302020043,0
-13.551653866614476,8.126782783512432,0
-12.020921146152284,7.265181484369695,0
-12.276395357227143,7.541053530913519,0
-12.545825813321082,8.404181176218676,0
-11.235976121807106,7.179040390049293,0
-11.906180533537873,6.467397136853461,0
-11.947735464951869,7.6773268537589985,0
-11.53555171312082,6.789682747752371,0
-13.21731237447298,7.1875685608436415,0
-12.409857366277384,7.461585405425407,0
-11.798590449581251,4.460054753359138,0
-12.10065557495438,7.471684023015106,0
-13.359845482311307,5.352875968576583,0
-11.918340046048465,7.772701353767171,0
-13.444083398640075,5.489159163174612,0
-11.40911076183543,9.96618065208348,0
-12.89032774310484,8.101575711995595,0
-11.904717400193734,5.466567120432528,0
-12.159977494513946,7.091939446946665,0
-12.433057391200473,7.905994267983343,0
-13.00195420079663,9.811975543722403,0
-13.240276657849215,6.754555000303802,0
-13.554883619566322,7.862611470142291,0
-11.513814747484428,6.134780386086928,0
-14.283954811119601,6.2685588712121545,0
-12.79756722688857,7.39935053707249,0
-13.368586488545395,7.778228066970286,0
-13.004924383590923,4.2935251166648865,0
-12.423958376727821,6.184003950958145,0
-13.894917070956339,5.427288660615075,0
-12.896664304853516,7.898770843818836,0
-13.532714111290321,7.69744572075801,0
-13.21033463983728,8.160753053969339,0
-11.941454106370017,5.824982264494676,0
-13.338036347572778,7.020899092457146,0
-13.218782618928232,6.3544238751253665,0
-11.362774721714334,7.1082800031567075,0
-12.786033010923532,7.330448792864088,0
-11.544107517333183,6.162053870072588,0
-13.496700230246194,7.061431275106384,0
-11.646763998122175,6.053829475973519,0
-12.815012766718294,5.372878288115519,0
-13.083970389805456,6.5572125446793,0
-12.141130024354544,5.862009072626657,0
-12.682672091333533,9.208797462260844,0
-12.415721465203884,6.89406899384075,0
-12.042492055186782,5.640650221974487,0
-14.758639939211275,7.927019815296398,0
-12.105377093673123,6.643909270034769,0
-12.000215496522504,9.197219827660806,0
-12.046330148934835,8.9910185728329,0
-12.758716243020363,6.770727085128622,0
-12.594146799817281,5.271643537754848,0
-13.440416420370692,7.742029040084694,0
-13.494391985606306,7.443965344912076,0
-12.607695168047373,6.036790831296619,0
-12.045126585745239,7.230239842164558,0
-13.0451036713884,9.08172720093089,0
-13.083791654921077,7.412830861562941,0
-13.4583025172576,7.592799624525714,0
-12.001623953724138,8.362868278203932,0
-11.420150610937043,8.106117719520233,0
-12.373767041144957,10.303892152861508,0
-12.77843470636115,10.090472615638573,0
-10.911420185130359,7.709897645915618,0
-13.43361143372743,6.960377168880262,0
-14.35090565785557,6.11584207914767,0
-12.770596431156854,9.007299742044419,0
-12.345742157878222,7.32901884727831,0
-12.30479463850641,6.671450055736787,0
-12.729207049956752,6.818208835080352,0
-11.401109170142846,7.117171173964413,0
-13.12413036138743,7.5294650703574035,0
-12.01439139682295,6.109680829377223,0
-12.426258403182409,6.694297626978935,0
-12.429997033214056,8.225841489569039,0
-9.67478989516215,7.089515326008329,0
-13.462667203058674,7.750453798277693,0
-10.572209760090455,7.4636156140088,0
-11.225741026172056,7.386161891111207,0
-12.126521154602374,8.144373404725714,0
-13.727132404513686,6.592986680949246,0
-12.514940282706242,6.259876796487788,0
-11.312104917547058,5.689211516075608,0
-12.676434966956094,7.00370676482903,0
-12.451354101753616,8.124536644430375,0
-13.689024478995814,7.0931400596841225,0
-12.752152599118377,7.392009218946723,0
-10.900593095588597,5.828899860093539,0
-13.510393397033308,6.70374654447474,0
-13.39459449290893,7.315625349126223,0
-11.776039664057372,8.447711426833502,0
-13.591104375779251,7.320844936045575,0
-11.993275918700158,7.225050881300985,0
-11.680342487668428,9.78168421759719,0
-12.178426959381973,6.639342578504795,0
-13.105182028895957,5.898698473887834,0
-12.418818093409751,7.205091592991207,0
-13.429557756127663,6.848439420567079,0
-12.609950402418027,6.261906892894197,0
-12.432097767846404,8.214925762432893,0
-11.547543318441129,7.070339682400914,0
-11.805210546873415,8.870489551968495,0
-12.412134294128474,6.617223702751505,0
-13.02388845400118,9.794400972812825,0
2.2469165805145304,-13.97061264770063,1
-1.0930378233981615,-13.827554312748918,1
-0.6224665163127282,-12.77161042553702,1
0.26199512641299,-13.62153106340494,1
-1.2956551437057344,-15.64190795479581,1
0.1740193713055126,-13.622107342555264,1
1.8766075472071495,-14.095493448942797,1
0.4098499437169758,-13.528582603823411,1
-0.2240289569978817,-13.327369351669748,1
0.3880632860296904,-14.449512334622028,1
1.4632724089592335,-13.278084169266041,1
0.21080073590654166,-14.503099369433793,1
0.7794838962209669,-14.954143139713308,1
1.0781162978873362,-14.373863144897664,1
-0.08293262860546527,-13.9053207225088,1
0.10142397574223334,-15.483212903416296,1
-0.4577906855505292,-16.839675427053297,1
-0.5551402762944099,-14.281521934450263,1
0.5219961440067399,-13.520647779555306,1
0.8289034127774403,-13.97882501770807,1
-0.24679850665863567,-13.873233042020088,1
-0.6592909055863782,-13.537969372318187,1
1.4695182729316385,-13.947578819277737,1
-2.1899779607702046,-14.43311581883047,1
-0.23651869436415607,-13.187143421545988,1
-1.4350863236011453,-13.433877581249352,1
2.422836127890288,-16.028056396374588,1
0.10042801050992314,-12.968421080405282,1
0.13143416722690754,-13.213763160655699,1
-0.37045803305052616,-14.766812819894948,1
-0.20172521640653926,-13.010075311523725,1
-0.5937883205582651,-11.63272086003837,1
-0.27899119803697375,-14.170948761315936,1
-0.35463213964354373,-13.572548082485481,1
-1.0262196312975143,-12.702239946019144,1
-1.5727913244037752,-12.84913301300421,1
1.301090983213856,-14.197855079158096,1
1.4638205462818077,-13.581488941970361,1
-0.06489468557716019,-14.656420994803431,1
1.0541299074622914,-13.240934057132879,1
-0.740260185095922,-14.495792872480846,1
0.7770092081719212,-14.375150997014732,1
-1.1802279504672148,-12.801941993697454,1
-0.14679247658569644,-12.87163161268509,1
-1.850597561842468,-13.723299121030013,1
1.021091827333218,-13.68376285964096,1
1.357002284103766,-14.370546552513241,1
-1.6419057406174224,-13.95569747518268,1
0.9567096801502252,-14.37073283374922,1
2.012843221408686,-12.822301563192108,1
-0.36720264690345616,-14.46918737972257,1
0.870003507752683,-12.419455012576092,1
0.3343308132094226,-15.17280780660987,1
-2.3713620754150093,-13.92908897770333,1
-1.1379302805197997,-13.603835613236964,1
-1.1023446679625744,-15.014565969254116,1
-1.8756099919564406,-14.420552091483923,1
-1.500665073283241,-15.118070912107239,1
-1.252892605557169,-13.20392064030565,1
-0.7960860757166486,-15.580484221287115,1
-1.0110041035351718,-12.844563772747682,1
1.418833685600972,-13.795822977721366,1
1.8944270985157723,-13.86976164594388,1
-0.88967191356072,-13.62445716605995,1
-2.5002711050943547,-12.84966276085493,1
-0.6164871145713328,-15.109307119603983,1
0.2570476921259919,-14.015352534825492,1
1.2598214981442881,-14.054928289870203,1
2.207152997015333,-13.415000068302216,1
-0.3810039483591432,-13.986652329361398,1
0.7570525937063616,-14.459835722134962,1
-0.41873556062081463,-15.463888583659173,1
0.2928962395635076,-13.552379509977694,1
0.8658524467404372,-13.514682179305336,1
1.7775317309451681,-14.581204538005641,1
-1.4301766138725265,-14.850610902923142,1
2.632136370827143,-14.871551802099066,1
-0.1494824628730793,-13.808629450552132,1
0.3904816634775847,-14.28502453634644,1
1.705189321875503,-14.868427515764893,1
-1.2103090329526687,-14.777357606945742,1
0.41453954201286236,-14.08144128711651,1
-0.4972363707844182,-14.056704945968022,1
0.407932711650994,-14.166218589623748,1
1.5497613993009347,-14.573377089402335,1
-0.03640353704092315,-14.276904672607506,1
-0.8771400157723174,-13.542463476658186,1
0.33969545534682305,-14.469357664959906,1
0.18231207689486356,-13.011861526806225,1
0.9266053659111776,-13.48695535657533,1
2.2689580457831067,-13.128666766218393,1
0.7845969620321265,-13.802680328533537,1
-2.4445787339822647,-13.97811467330338,1
-0.30522011321017967,-14.04969609803068,1
-1.1787911704970908,-13.474285268551807,1
-1.0289865350139964,-12.583617450976442,1
-0.8906554806936404,-14.366163807139825,1
1.1019879762311986,-14.51711198752682,1
0.7259141362902671,-13.783097132457964,1
0.21141038620669309,-14.051499328701857,1
1.0808710004218036,-13.264712252865786,1
1.0404295242564947,-13.970464334585433,1
0.32849174558298616,-15.075634378178734,1
-1.060666815160186,-14.978248129662964,1
-0.16443559811986277,-14.695716512703315,1
0.5004573107469499,-14.178123471413745,1
0.92332717458727,-14.10019595431263,1
-2.164483565886268,-16.02998464503688,1
-0.17588415310710678,-13.350395121271706,1
0.10698911900701776,-12.56553733751557,1
1.0837661538493994,-12.771472710985519,1
1.9460510739071721,-13.262421706024776,1
0.2767910374791196,-15.110570933836991,1
0.7614996750922549,-12.233891946180227,1
-0.18889494818038893,-14.0764350549417,1
-0.1138989682256061,-14.683144542844694,1
-1.0400445611336602,-14.179131679543563,1
-0.20105133094068645,-15.070221978589736,1
-0.03970196608444302,-14.167623094247125,1
1.7606015855506327,-12.795651661442703,1
1.1460994331170433,-14.053442348638642,1
2.519318992075463,-12.676769937354587,1
1.2812604017885134,-12.747301087207628,1
-1.3357874172042474,-13.868919267128742,1
0.7335879933085881,-14.17686889143088,1
-1.0195244070278264,-13.626609135425372,1
0.9303087137617352,-14.488032042376215,1
1.4887679404015837,-15.337490595684212,1
0.8426227298756318,-14.72241934484719,1
0.2046316630505765,-14.68955429180593,1
-0.7585048426469755,-14.738296837721574,1
0.519037117807497,-14.138275672391007,1
-2.141844040421901,-14.630064168679548,1
1.2775669551143953,-13.296464563114242,1
0.9025373239460214,-13.837726497369337,1
2.3688700823790505,-12.697278125959661,1
3.4505751477698317,-13.997110003006362,1
-0.0888145728434812,-15.157246877140414,1
-0.7059250544223933,-12.868393775820806,1
0.8556743964148684,-14.791430837442185,1
-0.5697585602767155,-14.994164502619322,1
0.9024866312804071,-14.457986046442919,1
1.0834543223501252,-14.469848559322816,1
-0.38042007071672346,-14.300059682506097,1
1.254852197878005,-12.591580664705006,1
0.325736482964586,-13.832463414275184,1
-1.2553483768146134,-14.427502441690823,1
-0.6747504388716048,-14.156927842090544,1
2.108188781254906,-13.300202953095345,1
0.8010007991905957,-13.398944346408843,1
2.2424088871655035,-14.090703447521044,1
0.798177500283704,-15.495592382858707,1
-0.7912809008304028,-14.237181365158124,1
0.7270353758307638,-14.97791388414742,1
0.029437923496434378,-12.806247375141886,1
-0.241435324293356,-15.189446114040644,1
0.6326420187546773,-14.153266080908923,1
-0.010703922372750675,-14.328549411086545,1
0.2207846626872563,-14.326800996909357,1
-0.7014071457046266,-15.002976939036301,1
1.9537520390955352,-13.466822258617833,1
-0.6380046318929466,-14.862143630635279,1
2.7915646290177034,-13.463786429902052,1
0.356978919305842,-13.760761861840669,1
-2.2960235431676828,-14.99553289456062,1
-1.8016683676261631,-14.073542779816766,1
-0.5808508157514914,-14.585063090709784,1
0.3023182444834298,-14.13624009160031,1
-1.4993263048217134,-13.339856277866378,1
-0.10316938509991443,-13.99927504916664,1
-0.9528284342273327,-13.48081337669469,1
0.22992927912071512,-14.67295655599613,1
-1.0095017596293407,-14.4454749464495,1
1.2400582518951984,-14.547334585247723,1
0.8566470290550451,-14.361194878758578,1
-0.2616500200416949,-12.532816130153275,1
2.110510008940613,-13.487778345727458,1
1.6464147647099883,-14.510645675062122,1
-0.2957144717270215,-14.431019541912852,1
-0.057256308794784494,-14.788600295284407,1
1.1969353155617026,-12.729821693729999,1
-0.4592745439130485,-13.68776995719019,1
2.0269951067196845,-14.793538956344399,1
0.036564422982738966,-13.65867628960057,1
1.0860815169509668,-13.033654400345934,1
-1.3020813573087682,-8.322823980936164,2
-2.9966643243533886,-9.008219621568479,2
-2.9545220890883863,-7.724712029101357,2
-3.307447641084188,-9.087959895211961,2
-3.6806003707022694,-7.940945283723353,2
-4.013661870924872,-7.1786869953535986,2
-2.1806274110431225,-7.74578209530762,2
-3.5512493872423003,-5.1740062782635174,2
-5.71514748752193,-7.40610684821649,2
-3.3850941081465207,-6.8419968058105,2
-3.7166777725993403,-6.834594100052148,2
-4.193527124438595,-8.018247734893256,2
-2.5851699739160647,-6.530036907997411,2
-3.8697211974107466,-7.776175044363835,2
-4.688107314225354,-6.503091335764655,2
-4.120987378905278,-6.685256274994345,2
-2.923479935840299,-7.804490909193481,2
-3.0956202147010057,-7.510616081620466,2
-1.354164138523124,-6.853764712182908,2
-3.3106004705453578,-5.8420353260805555,2
-3.970344376954377,-7.940398045165348,2
-5.596976395397246,-7.245336866297156,2
-4.433176671380705,-8.06955798634157,2
-5.501663823067887,-6.863722012418195,2
-3.50646517688624,-8.07654181854152,2
-3.2904608097394363,-6.824854857374711,2
-4.384810074074041,-6.216828102584978,2
-3.1709602137283213,-5.627414269441639,2
-2.5826198743259496,-8.169235721696325,2
-4.1206710012334495,-6.256990925858439,2
-2.2722217422917663,-7.753729380462476,2
-4.204054260850859,-6.741782954349061,2
-4.205450161662286,-7.65534542347067,2
-3.971564879772525,-6.594995137754143,2
-5.6449616526656285,-6.957852856243281,2
-4.670466898066387,-7.27672381649362,2
-3.6970160406931236,-6.9391042249906585,2
-2.8147056249891715,-6.386153080783377,2
-4.862493041272905,-7.085600044777711,2
-4.553129494637029,-7.551236806306906,2
-5.3284169766823695,-5.577365419020657,2
-3.467698006272943,-6.854198637179956,2
-2.666680857237351,-6.346120372612717,2
-4.2518507914751575,-7.710160478185539,2
-3.8752209106464277,-6.753615158103103,2
-3.842110093077175,-7.035622212848617,2
-2.79839863711139,-7.895994191301692,2
-4.548046713989003,-8.180617786702879,2
-5.258111323388959,-8.267407960041812,2
-4.895354268240533,-8.155282534870437,2
-2.8352172849119723,-6.782015633137646,2
-3.2522395097124686,-5.961293739381854,2
-3.024023527556081,-7.323309179540698,2
-2.886329425860241,-7.047061965057021,2
-3.240192503340794,-7.608767124966978,2
-2.6808709703721387,-7.8690237127567055,2
-3.3491151994646478,-7.620999520142188,2
-2.2096226983334923,-7.218364791637869,2
-3.601543953599344,-6.679802559874408,2
-3.111272374799504,-7.047249895771442,2
-4.493566912159632,-8.260353420515585,2
-3.3245870601722327,-6.931188974704048,2
-2.8515996439944176,-8.143113462820933,2
-5.219983948865888,-7.2669237701700675,2
-3.156555340753688,-8.121326310162905,2
-3.966818858251032,-6.275844818103877,2
-3.665534647814744,-5.7559894542582,2
-3.2418955236143674,-8.006445896298231,2
-3.3376742450299117,-6.600427943264757,2
-3.8099292189600527,-5.700082839227854,2
-3.0708372692428876,-4.798615952259711,2
-2.0626681838482357,-6.303615141097019,2
-3.2682967393446245,-7.617582639939561,2
-4.0248361196770865,-5.343898464772728,2
-3.3635299868985222,-7.644368938349983,2
-6.72337366609905,-5.6847306869308865,2
-4.7333267112392345,-6.7483977034057645,2
-4.52475879075345,-6.545084096806663,2
-3.7531333503724422,-7.72680746133064,2
-5.4011366271228365,-7.09432784142254,2
-4.415834871028464,-6.2111168376676344,2
-2.470863684076652,-6.150537791230709,2
-3.6789143249285226,-5.5803551917222265,2
-2.576456893512905,-6.988905644730857,2
-4.650769132728253,-6.103554855779527,2
-4.337754671016968,-7.414432863273758,2
-3.981706527513735,-7.991246774213887,2
-5.194101013576237,-6.554443318992305,2
-4.798004844040157,-7.604390602248479,2
-3.5049372120013538,-8.914737406127438,2
-4.645466069801695,-6.986004382225715,2
-6.083693829494887,-7.497021953779001,2
-3.0777264620692453,-8.086626726952481,2
1.0602944727771315,-7.146438853721312,2
-3.3538153970159947,-6.852296273916632,2
-1.6589364170274763,-7.984239265443689,2
-2.64367152632255,-9.174014230453622,2
-4.682377720466151,-7.984431051270348,2
-5.277487911895583,-7.353718395431436,2
-2.8971867795680337,-7.419679860976393,2
-3.2337225400186487,-7.300847196376305,2
-4.210617476556888,-7.2168872578838865,2
-3.434765083931611,-7.786996854325724,2
-3.6304868318840597,-7.087069579325124,2
-2.8124789519640294,-6.954434527969454,2
-4.274180864524891,-5.046547992207559,2
-0.3295849117106795,-7.493588298189963,2
-0.9240809041615141,-7.455786605949557,2
-2.9197427116434618,-7.184130102727177,2
-3.1408031079831136,-7.310720942119086,2
-3.590282689985639,-5.978189964290245,2
-2.320180272655546,-7.5703226632625125,2
-1.7524562176979244,-6.870192572005811,2
-2.8607569875682946,-9.212902112466212,2
-3.729220640902314,-6.997822870683148,2
-2.2263889133169465,-7.793218680537163,2
-4.207595316003979,-6.476658186877856,2
-4.256473242978793,-6.752271257925356,2
-3.1437293081444433,-6.443259896221559,2
-1.7157907377868309,-5.51669050142328,2
-4.537750503825077,-7.048708249013022,2
-4.170751577351837,-7.882846601881669,2
-4.045047982612524,-5.067226585927486,2
-1.665382114170923,-7.171028385010138,2
-3.636576390042339,-6.504980922803767,2
-2.9067437064628345,-6.7155090084065865,2
-2.828726312242103,-7.421642788111411,2
-4.96293039103327,-6.604515315369572,2
-2.803706434783438,-6.070393588909524,2
-4.436878192591172,-6.848261960417263,2
-2.3416922304939534,-8.426506400383202,2
-3.5469568350825615,-8.362218309281332,2
-3.5385331390856534,-6.662214540017213,2
-4.773096421883931,-5.872968050780194,2
-4.936852671474632,-8.280779049836651,2
-3.904362828067087,-7.03749309830462,2
-3.8990479153194593,-7.130655393261423,2
-4.642723665080802,-7.370976407498749,2
-4.554710517783563,-6.578968554360467,2
-4.079787603347267,-7.179139021713944,2
-4.107186159579131,-7.408592153015308,2
-4.231666863263982,-7.493335315089682,2
-4.545763551005423,-6.7146015737642974,2
-3.0846997098388496,-7.654592179940545,2
-3.402802219922119,-7.769758558233035,2
-3.2040171613648782,-7.734986455543339,2
-0.5157255309115807,-8.46762267686611,2
-4.632507788808761,-4.885368759714862,2
-3.7065656862584935,-8.641088648149065,2
-3.9138602643978353,-7.324674448817746,2
-4.799376396714823,-7.436030395213099,2
-2.586662773799307,-8.677420845806251,2
-1.8251595766837279,-6.389516238220484,2
-4.611999332397456,-7.167322993117913,2
-3.366443761699204,-7.171208802019979,2
-4.068268722213143,-7.252819021779164,2
-5.016950757111097,-7.171854773488731,2
-2.488161337879466,-6.61506207243269,2
-4.994748458067502,-7.151235659856793,2
-4.85434886708729,-7.147924776817122,2
-3.3813465498521396,-7.2479290325919985,2
-4.450716056825124,-7.101672346313361,2
-4.7728609943317215,-7.507658303058083,2
-4.31473222201554,-8.49847915667798,2
-1.5995344401842888,-6.368027513544501,2
-3.130181239586029,-6.457020000073472,2
-1.6493540443777182,-8.527899200885637,2
-1.663661138155487,-6.31869275007144,2
-3.42285154596142,-7.38596206312862,2
-2.3575339241853888,-7.672959290302978,2
-4.497709813916919,-6.968760330417653,2
-3.4023880495689296,-7.142201794380157,2
-2.5616478188893783,-7.324701326796919,2
-1.745946262391965,-6.992693067347866,2
-2.9288763843342154,-7.524365852265679,2
-2.2748066891826446,-7.033182318057289,2
-3.981861425202356,-5.443422592147972,2
-4.145944411362497,-7.084666339187171,2
-3.656641999823424,-8.707771347861394,2
-1.1624849117964113,-6.6428852850114675,2
-4.007918431720899,-6.8303963801498435,2
-2.7521585369171904,-8.126242491317315,2
-4.299681932978636,-8.62721197217028,2
-4.941222566756304,-6.300618336772607,2
-3.0467222077563783,-7.021914940240539,2
-3.163335748564276,-7.762561121794763,2
-0.37577628222343584,-6.3884829449445935,2
-5.542539680262447,-6.831600967017398,2
-3.751769936484882,-7.708992562194406,2
-3.684522641889578,-8.37622419955684,2
-2.9912194785389703,-6.9849088349279995,2
-4.840815076513292,-7.953672301592257,2
-5.935306616569276,-6.737523364451792,2
-2.690640133060121,-7.226845803140802,2
-3.26778585153173,-6.015075952124446,2
-2.615088165459188,-5.522193372619654,2
-4.348250054676376,-6.214591683006953,2
-4.668874075430853,-6.860560376858874,2
-3.7520439784337216,-7.324725796864418,2
-5.978566127358942,-7.270012643607095,2
-3.1222540673295343,-6.52851803587983,2
-4.240112233125849,-9.233388553286074,2
-6.115435574643234,-5.780900828155833,2
-2.475237210052139,-5.860713665443448,2
-6.172905841288841,-6.51224591093442,2
-5.930030059448777,-7.903683566244701,2
-2.7489263656472165,-6.178888122780307,2
-5.106313949881038,-8.702083356244643,2
-4.208422611147971,-6.764256020246268,2
-4.014911526554294,-8.319217329740383,2
-4.755832559986068,-7.0891178201147405,2
-4.771781135857797,-5.999295446758397,2
-2.063190554972703,-5.934224966441798,2
-2.9611037020592508,-7.460434635425873,2
-4.793199302580225,-5.701268580318481,2
-4.902105245519763,-7.782825571578545,2
-2.5432270325701904,-7.205447744584783,2
-3.245483286337407,-7.394864822360807,2
-3.2609102498927465,-7.156213957946228,2
-2.512185159994862,-6.749859134254121,2
-4.076658432766422,10.659662234581404,3
-4.6921156906805646,10.965181908662776,3
-5.968493670886488,11.503024694867612,3
-8.4773356063406,14.38168049565034,3
-5.126300530333764,11.671587386168795,3
-4.4551153987660745,12.360328340676968,3
-6.2738623019559085,12.117561988479205,3
-5.550441636686229,12.206460716795279,3
-6.512547476513139,12.032921806560022,3
-5.914413260806374,13.060785171651695,3
-3.1087582352803693,12.035031340770884,3
-6.333777462863292,10.577641334881848,3
-5.739771769358772,11.247426966410847,3
-4.329142130266708,13.819148781815356,3
-4.833171707267236,10.675404729737046,3
-5.407177941521266,11.324350841037457,3
-6.6755844878309,11.73826953615036,3
-5.246493651370465,9.86241237141855,3
-4.078697106977482,10.784485851912914,3
-5.7524526060987675,11.958061789714828,3
-6.003952115114385,11.888651966158282,3
-3.7658460858256717,9.915072454831757,3
