x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
0.702105215449762,-0.741220427058538,1.1966156624384747,-0.3395999089306246,0.2052196518700522,1.2131753858959051,0.4093171041266752,-2.16389608774591,0.2975611769164348,-0.09852540412075528,-0.7234905883952164,0.1006050917961745,0.9766694129327331,1.8701258311790687,-1.322405812621368,-0.3940460342585831,0.3702818250267217,0.25126097416278265,-0.8884187596989364,-0.3030426352198348,-0.3454561173350831,3.1050813575944427,0.2753719835889966,0.29917636208223497,2.6740396023840978,1.5414584343028042,0.3369628910589916,-0.05576044775108013,-2.669918521817535,-0.6792465487491385,0.2564200341908083,1.2794125508274958,-0.31272999292680337,-0.6323792121079448,2.0913696093482996,0.3837641801960784,0.7932391654154204,0.7431958454392882,-0.7170519590684339,-0.0489362376735076,-0.8339356633982146,1.398593342500553,-1.3101965487497873,1.008761548529166,0.032038614521959136,-0.9746883589598359,0.28101958111722314,-0.05646144676086429,1.1154864726667086,0.8513150262338455,0.7460224302617178,0
1.0594541051705106,0.1423755315856362,0.7578100695037826,-0.34632657496484603,0.19625443160612366,-0.12377740388338099,-0.35429839434530264,-1.2048060245874161,-0.9826614858857744,-0.46555569476150405,0.10055171645900493,0.3025226489359448,0.3668319082520042,1.3151976299087047,-1.5461344794857292,-0.14028842511691997,-0.22458354658875418,0.5258480744087126,-0.3110307764196219,-0.01658058694946385,-0.15719223660978532,1.596723403298911,-1.2677729889775944,0.6880551625760578,1.2864470986415895,0.5391010603124899,1.2770820988811513,1.3518833759828432,-2.733794430722848,0.2646206937007714,-0.7380459764847742,0.36368107315847514,0.8661772722724808,0.2903136238113616,2.5304790567872284,-0.44955332540119375,0.1790934518623819,0.3395751987856139,0.03844672825152176,-0.24384174374253995,-1.2051457548568962,0.17353093976731226,-1.2834488458544342,0.34330776898194143,-0.1697127071591241,-1.4009418305703485,0.5055485381993399,0.13470127208743848,1.392412923681068,1.698977564157918,1.8631268423092286,0
1.379662992967007,-1.1973668594671099,0.3411100459671514,0.38669670939424383,0.884061943951158,-0.3974164248460019,-0.4544444346638523,-0.2763436464193501,0.007280550986850487,0.9450761466909472,-0.3908047691427827,0.3199785099669701,0.7169407933589937,2.554882202541449,-0.9522468563986821,0.04171309870093176,-0.1804480455481492,-0.2702360461835899,-0.41499341766146747,0.22705606727401523,0.4695339650723728,0.9025731118204408,-0.09880770865124328,1.6516587490911672,2.2129440298706897,1.0774210388622463,1.141595801918732,0.500219702242684,-1.414203798813553,0.46478898194473767,-0.06394353124602442,1.1903731830991566,0.49681293900214507,0.28164326041281906,1.6408780591059566,-0.7307612582996297,0.840333467796849,0.7123899108180387,0.7089132712147994,-0.5427153842073705,-1.465229309952413,1.345072101618955,-1.2908390326439625,0.7815109467500602,0.7888554476670473,0.22269355733454183,0.6276256393500111,0.07459661030542208,1.4188974622054906,1.056080143907973,1.0187917887956213,0
1.141525794764957,-0.6413923429864287,0.9928897468874794,-0.6550755293553145,0.7650244354391794,0.3127997685855781,-0.7628097468249956,0.5474151356626198,0.35831366864002834,-0.3182493918259155,-0.9778846502703669,1.8220634232207116,0.3631697948656524,2.708484611444197,-0.2652072718185622,-0.008160394304038976,0.7209650437914772,0.6248950986759932,0.5499230715179478,0.06986145678303485,-0.5199742739229087,2.107897424723207,1.2242656110398324,1.2150856657404459,2.084311940953102,1.150683228989139,0.3295241373257899,0.9703829743108014,-2.2629631627753213,-0.05811213641146966,0.3657764824275948,1.0039074836510518,1.8555698979041542,0.18781467422839454,0.8231551681496896,-0.15527341637968944,0.5341878845456144,0.018728648791674657,0.5860949582959039,-0.104423097421638,-1.9743037074848335,1.2056011322433775,-0.7183138360322258,0.6413235986042999,0.9325677063605522,0.16621193419668118,0.19000269336399433,0.20966448150542366,0.05809724891257528,1.0067947102566002,1.4453609251216657,0
-0.10388356012276634,-0.7482348710639036,1.7013597956550863,0.16564967610708153,1.650092981727803,-0.24168538327430425,0.33980831471321327,-1.2491751771202813,-0.8836524147295218,0.1887394205637291,0.7768600145775691,0.7441774907776914,0.4989212358513237,1.8754368647978505,-0.7899536310143151,-0.8058461932738422,0.32597018161090185,0.864637376618201,-2.0751431975133414,-0.12271356226844837,-1.0769797489654516,1.193536936856923,1.3673722119082927,1.1296617093716521,2.0913357590234796,0.5542329402781537,0.3275608109651006,0.12531654614679266,-1.2445329750675738,-0.0626967421084476,0.6741792530064551,1.065468800521535,0.3765761034273689,-0.8354923657283884,2.0737398231974673,-1.08677222622157,1.118009601677011,0.2940659553037245,0.7091546428596089,0.4830769207717225,-0.9913323926615348,1.0531268238950595,-1.1694776070378983,0.4808782089493057,-0.028062467560449333,-0.1345884943947427,-0.09235832519032644,0.35176864134188335,0.7401708088264592,1.2651772401021293,0.053933319324139806,0
0.44938625513672426,-1.0587677644016913,0.17355975193948414,-0.10056477474770167,1.0288310064226516,0.250169950404268,0.21076968186949246,-2.4017915536247303,0.1510518342418274,0.9580120900161065,-1.3353000504760029,0.9098487847782057,-0.2823585390700629,2.377688060057601,-1.0635375179643263,-0.6402840878201127,-0.2606798355125037,0.5341763692603089,-0.6461514865734739,-0.6262952877817818,-0.061692396813840644,1.769765070911565,0.7038033218797186,0.6008469549863463,1.8827000951351107,1.8734011925094483,1.9290195452566603,1.0014290545414586,-2.3001967938010655,-1.012392366858653,0.8491499566084462,0.2619486415612349,1.2070252225625422,0.9776110708432926,2.7138410798764254,-0.8413528514457704,1.3396141584784096,-0.11335185854388954,-0.011370797290789533,-0.1290708738999976,-1.5213465417970589,1.00613936570863,-0.7052139593868799,1.438143566992533,0.6040611231525708,-0.9786157592201223,0.5940858732800451,0.3930306554805201,0.639342518432003,1.3140285698519938,0.585923629778202,0
1.6002344491886553,-1.2718646880386282,0.9084479648411392,0.9030518854785696,1.3002390570397226,-0.37432478819708237,-1.2905470435019826,0.07551826801212258,0.09630725254081612,1.463802300575765,-0.19950781992301464,0.7227291282300766,1.0114323501877127,1.503681533243408,-1.2149099138560209,-0.7555209696193449,-0.04433403794856472,0.36600559522725684,-1.2162687344913548,0.5886491152358436,-1.610701450612862,1.9282485219484649,-0.3070132573594829,1.6112247048352635,2.23968906955927,0.6973870069691572,0.11581769985940571,1.3614872665622202,-1.4994158186561777,-0.40872838998627753,0.9238417688657313,0.6611966940545593,1.1308972627767946,-0.23570806579797493,1.0287216730878024,-0.2101747696888428,1.6032157685097599,0.49909230058837606,0.49376595010911417,-0.39597453802135996,-0.6732797856973609,0.7809324447227958,-0.5586325267456302,1.0859853968971227,-0.19486720337186855,0.5870128325046153,0.2448521190037909,0.5481506734528426,0.8497959094238321,0.8976765010580259,0.12250279066369346,0
0.5739007051104074,0.2566197844125916,0.11778751697295797,-0.183159058719024,1.5262849003121182,0.14455028869132566,0.3014398709383733,-0.3333146829998218,0.2425225074859635,0.010728538834083035,1.169555678437426,0.5340927282284146,-0.20224899902453108,1.9710592012106556,-0.5402048025535875,-0.811355579284866,0.30334232694717533,0.9033649184537016,-0.46927097243035276,0.1895000659869193,-0.27320301775584055,0.2765063030470831,0.50564531750133,0.4134621284676538,1.4114164985063251,1.6884065267361805,0.7376237531805709,0.7978179360090174,-2.150540200540519,-0.13143168906078467,0.5245867188151299,0.5223622928313167,0.7016569939558714,-0.3437984118221228,1.4365986653613763,0.41762124891503205,1.9934542799268784,1.3237286526242062,-0.20711409693505944,0.01621099106568913,-0.6953264309586888,-0.5584648418283823,-0.6982648586945366,1.120580145754355,0.12005853318881549,-0.12614076066154398,0.80293899222092,0.5891300176564638,1.4410821656482367,0.6872706222833164,1.782195730497414,0
2.0454942065187147,-1.0201290653928299,0.3439381086663425,-0.28171282967968186,0.8955105351131505,0.5146226500883359,-0.05978413270426089,-0.5438964854960239,-0.981844192113916,-0.3089170731005859,0.005184239663976936,1.1401721756991612,0.7148798467748905,1.1539361818772949,-1.3944403682503776,0.08638827107751823,-0.33301100680246837,0.6531412730066096,-0.5910926776097505,0.7080092873024191,-0.178366324655648,1.1515013548792643,0.7817712137096648,-0.7832774252873645,2.9906572897822574,1.624674331878175,0.9911017720414308,-0.043474141051498716,-2.287653476863826,-0.16405380817265172,-1.1954904643239852,-0.5444426971207481,0.7738067719020175,-0.3830192056265632,1.950316672780159,-0.010867179360991422,1.5139895843193232,-0.6448095875990194,0.9524502878538439,-0.07849932883290772,-3.0255660721882682,0.12634826151561418,-0.16972530983261136,1.2876489215592468,0.299633064514521,-0.1859687894338924,0.26935052690397626,1.3104451495285505,1.4519069086408858,1.621937108886756,0.7164402183801264,0
1.2858454991202082,-1.7760524895874275,1.3878830087421736,-0.26447550295749406,-0.47678522611684726,-1.105007708231084,0.8146771010882647,-0.17753327962619192,-1.005778046403233,1.1423676251036317,0.5485183417440842,0.6116854635282308,0.24305169685795236,1.0547856507390487,-0.3953901452436479,0.28005577795363334,-0.00445738776735205,0.3270831523604444,-0.9436695283464693,0.8123498493588479,-1.4126827807960778,2.7470461401264297,1.5419569999833493,0.8556834807709903,1.9274345289896975,1.0301411344249172,1.3044929397379728,0.33928886371844214,-2.025164915113615,0.1980073869859978,-0.47780352571653406,0.4076313429647068,0.07385088739605405,-0.46726520050097586,0.5595851854736942,-0.16474816813885557,0.13368318046570105,0.6233552299890432,0.26186411103873153,0.227586848783804,-1.659663575530221,1.0791407655484626,-0.9502407786362496,0.6741906599833751,-0.712950746971834,0.3349636625368481,1.0419755520868366,0.3161037382642631,0.38752583369995475,1.5509487911897974,0.13800390322214878,0
