x0,x1,x2,x3,x4,y
-2.126041789439464,1.9826934520266097,-0.5357710510660186,1.127826143936503,1.384246624599434,0
-1.860621667804024,3.2043631193200426,0.25749954887026943,1.2892655354252918,1.2651262640881933,0
-1.9844740684691886,1.9540281407641544,1.0569666776039959,1.167027421816807,0.49774328463512696,0
-2.3494444695333994,1.7610409440204076,-0.17058569599777845,1.1755840376818425,0.9717455949548406,0
-2.328970594248827,1.695104541407126,-1.082095786780044,0.7949649528812934,1.0881780882376446,0
-3.9157689618021156,2.834864004070349,-1.6301716272448445,0.5485383322768952,0.7928503499669646,0
-2.1823769831688273,2.5598266723143985,-0.8147485263229455,1.6650871589996408,0.4697198743988167,0
-2.787565534983375,3.1454368771302827,-0.21820271049406714,1.0990185498812166,1.0054293761516755,0
-2.162528632177496,2.699644943729563,-0.7788211817880584,0.7833923978152959,-0.04291797974788558,0
-2.2617401515775004,2.154224935575334,-0.8196267440747884,0.5409838520234745,1.6713906095811224,0
-2.3222643255784217,2.086554461413606,-0.44115641081738555,0.9701019755130932,0.9472380226232671,0
-3.1714149097607356,2.424790736263019,-1.1476657260745833,-0.19721936076951418,0.8966935194707437,0
-2.6226068359208767,2.868440500521443,0.11231004786002924,1.7044108608060053,2.945720282203105,0
-2.1663876274779854,2.7019641507805066,-1.2460290671665002,0.5523292505514026,1.8386030437389818,0
-2.696115648706281,2.8446366839150534,-1.5213630037309673,0.5224822594697931,0.49342710353522035,0
-3.953885536047033,3.8290533300815994,-1.2639821128758397,-0.2144314938917048,1.3790492788321775,0
-3.011294529741389,1.7034303914774656,1.623418327559766,1.4998767560971045,2.406832016907848,0
-2.011603575414901,2.259433108846503,-0.8569039818744345,1.414580933936029,0.6341256468279725,0
-1.7033480281470066,2.1522639822793272,-0.5271537746977739,0.40123359695571825,2.277020810130039,0
-2.2295494164131964,3.440415890019707,0.24271979710731723,1.860180545882856,1.8311807034220218,0
-3.4186722739928124,2.4721742600399805,-1.3245018674389626,0.4125961272760831,1.2350369690236649,0
-2.2640685838379717,2.009654331029913,-1.3940034316559635,0.7882699600605895,0.6714106341414278,0
-2.316926512875593,3.002190603309704,0.7338853898583075,0.34793479930359006,1.0358759722147766,0
-2.4177828212613286,3.1708687161367877,-0.5403057101364398,0.9478382369649144,1.584664286644094,0
-2.6878147167303803,2.4481066095871027,0.7212684144853123,1.2386593688837202,2.3978453468992735,0
-2.551203876497052,2.2016727913515646,-1.027757866923343,0.6032506544184897,0.8010671812569408,0
-2.597693103260964,2.4769207388757892,-0.9995112437057052,0.848978093616925,0.9385215321360354,0
-0.4641822321741713,1.264041102080085,0.6916224925494505,2.3355171230768104,-0.8984849036541616,0
-2.2243208721821053,2.0491092144221934,-0.5937428369324452,1.471720902738832,0.359363645706282,0
-1.862879028369855,2.101943129116018,-0.798982892479451,1.2408524255845486,1.1927300668723837,0
-2.3984913364887337,2.3686134147329367,-0.7733615330890703,0.9643967751066658,1.308827699992744,0
-2.1189072761584136,2.615990012785165,-0.22856362528970944,1.2042516300489647,0.9679482482354922,0
-2.1103180803813277,2.0270040736524604,-0.8368463952325826,0.4859036954685681,0.4661530685495938,0
-3.407740970084224,2.9288048248735277,-1.57447598269402,1.2432757713957583,2.5069213194662057,0
-2.8999987993123355,1.9632434865649642,-1.4136545198235784,0.21888561068837686,0.7629144048101182,0
-2.7196754946930244,2.7743967428077543,-0.7539396769677882,0.15831112182036522,1.4162467822048277,0
-2.3892993123422896,2.5703742236942877,0.21116085913820543,1.0915814424210548,1.2787752608991925,0
-3.2664255841988776,2.4419693548444616,-0.6432746793701659,1.3538723887171915,1.1647548438585316,0
-2.7934947445559155,1.2396205624960877,-0.28914089508375107,1.0994374060130643,1.3200006148989438,0
-2.976776235894188,2.9879443203981495,-0.6318388777210306,1.5942307255932024,0.6083550522540014,0
-2.7117394454804313,2.807879194225338,-0.1749495115876844,1.5968737704989704,1.7496049693410352,0
-2.712872687911003,2.408889590833856,-0.14360906444136928,1.4642803833566371,1.1841194437413465,0
-4.605755457704504,2.877987896571174,-2.338187335993768,1.343577722436802,1.5191911794658948,0
-4.131212117982972,3.0348684278263227,-0.0892624497886636,0.28469890733700987,2.164207200475695,0
-1.6281289441825564,2.2769694559473237,-0.4376103744849375,0.7087887499167864,0.43184783100795576,0
-2.9199049173376515,3.05480478399861,-0.6178472122365734,1.300829528516263,1.8816382381292598,0
-3.0247310194973003,3.0513340834726947,-0.19272879515754957,0.8808989234568882,1.1648524786729886,0
-0.7374589135865306,1.2539544862392704,1.379687814894968,2.411686425018851,1.2882822470141377,0
-1.57510756734819,0.09963217568133587,0.4657880307447621,3.0753704543286737,-1.1360861638911395,0
-1.4805573561624126,2.0433219051756066,0.10068954649845857,1.6165441036146881,1.3472735182952236,0
-2.684226220900845,3.071851126194129,-0.5576589500256057,1.1170499255554898,0.8796144285173835,0
-2.507683711092362,1.8982517003020494,-0.15121853141320968,0.6797758086347688,0.8529472813542429,0
-2.9499137991848103,2.759858361484529,-0.03439501927382599,1.0285068603664627,1.683818405449426,0
-4.219641458140999,3.1946894475301795,-0.7675530726769819,-0.09281229689350134,3.8867807289311087,0
-2.719804186070972,2.6376558926466704,-1.7707255016077093,-0.28657852182010723,0.870356073757218,0
-2.5743269211686233,2.096537183440119,-0.1426745659980974,0.9510966593810845,2.0207253064881376,0
-2.987315000167895,1.87848070290214,-0.2588415669904389,0.7211615238215748,0.9818366835274265,0
-2.9572486080631553,2.6873777035136706,-0.49006618092468696,1.0742267856897616,1.6258971394823198,0
-2.2128485513032636,2.1056028273428766,-1.1600098580549922,1.5075500315522357,0.7286653277581077,0
-2.67972889933361,2.4379102522084715,-0.1693893188066367,1.0779407138115629,1.5513010103564795,0
-3.328445267072526,1.5102307327887234,0.3122201470064249,1.4194430019095803,1.4512396832750307,0
-3.1505508162154854,3.3720107211755503,0.48913667363184715,0.7741389051821603,2.9190149969977073,0
-2.108642279258941,2.144060605438735,-0.9033368542653102,0.9604768212310484,0.2624371314848247,0
-1.940975030837275,2.048471275907378,-1.1862690570571675,1.5883936117894855,-0.4691292606410358,0
-2.5084641766206666,3.3154019946175133,-0.8749001688705146,0.20681668051323487,0.8561083669234748,0
-1.6671287908367485,1.300022276306796,0.433682839688371,1.6721418180486887,1.915812255375865,0
-2.7221435728166647,2.706112032918556,-1.2126900041460276,0.5502447447916594,1.0457363462341416,0
-2.9846368657836733,2.232848178509126,-0.757043042392692,0.5380771452905894,2.063336096675884,0
-2.8590214694792926,3.0439792948061255,-0.26570609770714393,1.7083126465428227,1.9472103408792845,0
-1.8388036029646273,1.5376566154125197,-0.20678848559274485,0.8819919379400994,1.7278398919010827,0
-2.83097339084622,2.756646348652765,-0.16436540943995254,-0.26888079393707864,1.6487139548261203,0
