x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,y
-0.31883900824225236,1.6781121818009996,0.9777617961326336,0.23257631849632276,-1.2266072423458367,1.2440844382494702,0.04921105182482427,-0.23143518973629051,-0.439513685561969,-0.719876783162042,0.5552561469847478,-1.66884777089071,0.08894324570361278,-1.6842363194940262,0.06101401847557242,1.3635184668419331,-1.353750839472497,1.5476877309265862,-0.916975114843447,2.542853390934693,0.7354238447035886,-0.9478810966860084,0.2226718388151926,-1.4898543025167976,-1.0552887197424865,-0.9381334605284982,1.4093082664668903,2.6827430247971313,-0.34112416779849186,1.4316526423287117,-0.8564738785157009,1.5739314179329753,-0.5858819535112945,-0.40583637951169904,-2.2831527788397747,0.11655394766196686,1.4781899082940606,-0.9605399504868957,1.4284970765719052,0.18549289943578523,0.7684953077429693,1.0569678768938144,-1.198550117398182,1.7637837770519278,-0.5973342193491131,-0.7475605006146611,-0.13744782071028872,0.33885760870081594,-1.9805003659474565,1.6108707594630303,-0.8794942348489879,-0.6147326624951774,-0.9029223642618318,1.3626968457585644,2.436573425398143,1.0436415721707046,1.5673450272439053,-0.28985155482664127,0.605695290588971,0.05287430158821779,-1.872621519508919,1.121759953133082,-1.4611518913325174,1.426523051901487,-1.1956800499619,0.7607687862578482,1.7384007274840738,-0.31863140418420305,-0.8464697707673199,-0.32593628842536615,-1.2092301832932386,0
-0.6285776374317894,-0.2611736400385879,0.15298845909681336,-0.26008509869838525,-0.6161104609486538,0.4510203203113736,-0.9224289180750324,1.1587701094468978,-1.5189796946810121,-0.3495352525824602,0.8194413342205772,-0.9662353020253887,-1.0436191187549435,-1.2761099958021687,1.585673424671008,0.3193126003305705,-0.007972703144238535,2.4528996990911045,0.8430150077539295,1.7988056209841683,1.5038951688064868,0.8592216794204757,1.587768253807971,1.2668665788962987,-0.3266152896819233,1.5086190062612412,0.5367450386128279,3.6926602151341448,-1.3055338031097832,1.3153499861052107,-1.2028437958361486,1.528936007982091,-0.5825122609074489,-1.2722148706008158,-1.9076717529866274,0.973914859974566,2.790113319689815,0.9468751263233088,1.649179559427229,0.6402297370203639,-0.03403305230941245,0.840757081186589,-2.7347372211168057,-1.2000109231739837,-0.13313807408413125,-0.2127008940696855,-0.9920233045944604,2.034758777498617,-2.9739832694780652,0.6757834496213613,0.5422842267511717,-0.40066247189362536,-0.6379687921840909,1.2890604817786389,0.8526339721372197,-1.5931187091506334,1.842468418896234,2.5419029718959494,-0.7577062640535556,-0.4775811178193217,0.9954807753053295,1.3840220476630885,1.931816209918744,2.186358670713544,0.6534156580027048,0.53979778330952,-0.4127532671729233,0.567288089864818,0.05354265735495728,-1.3489429809692823,-1.7149685463493745,0
-0.8522215990576151,-0.4980281985480756,2.020153885958319,-0.8394701452605374,-2.6669296524321653,-0.9612026777111669,-0.44791858124233985,0.20233943339689964,-1.1216558458193968,0.7019740642400706,0.07038463532657524,-0.8916410790297892,0.44652510131366485,-0.5082728395372302,-1.1521401048961133,0.7703875878561097,1.531645201680136,2.521020075039235,-0.05550000513811101,-1.0476783452072171,1.5526741948253866,-0.2516499668293139,1.4595307745970199,2.0826164333170145,1.1664074804978706,-0.5986861664132607,-0.6439338451540011,1.7369369494109363,0.25808141899449644,1.060436156772761,-0.5710870641498581,1.0356307241888407,-1.8098698917959575,0.5909943220477212,-0.6462333474093933,-0.88663798325798,1.8525980147180836,0.9467727949612166,-0.5094441485355383,-0.1318419613005396,0.17499349486974802,-1.2353623874271482,0.13777021670365808,-0.4488521501747534,1.4562877160757601,0.22876488781256565,1.2832400207864674,2.798938739685081,-2.4759689659282484,0.11438131776791927,-0.4393471695489994,-1.4477926222924573,-0.3003497955135371,0.8322901149426164,-0.796622597989818,-1.582963762386985,2.6128881205756214,-1.3533788649839518,1.6206240607040963,0.24714093581809804,0.13398401629866577,1.7670105839144918,-1.7357739746406986,-0.005404718709757228,-2.2423386242786787,0.12587518289583433,-2.423704108836262,2.0134597434853427,0.5443471126033765,-0.519216306342198,0.6050711564348695,0
-0.35427768936183424,0.7563438687608102,0.12167439405251301,1.0467814213673456,0.4260575606472483,1.6384567950063167,-0.18163040918082352,2.1673463540370856,-0.480305708025759,-0.12438592210835553,0.25358968567994666,-1.4836536258540027,1.2001362544106187,-1.4262905788986582,-1.5981839080038711,1.6535398513766688,1.6768508888006461,1.8535826011947227,1.7043251401778399,-0.247367587664589,0.19560895817867566,0.6722139757034289,1.079784051381776,-1.2695656534136845,2.612858661030953,1.3801044539333467,0.5625570691162562,1.3899176389078585,-0.6892626163715587,0.8826154213257092,-1.4727389347022897,1.210035876153467,-1.5649831972722292,1.4553880221869995,-1.6717591283208153,0.0008052507861205094,0.3181439362446381,1.2480794289420118,2.621448079832156,-0.7543123147647618,-0.4750789117032553,-2.1517901082214954,0.005644075689061667,0.007334741095055858,0.9307002058653024,-0.7034758369190668,0.18324303474517245,1.241315830459781,-2.394613622256211,-0.5895361835413249,-0.37665858534081964,0.0636607234095351,0.3414139046933573,1.922553362948946,0.11253833625436771,0.6937248221630729,-0.1720741448687988,-0.026380926208672748,-0.0916973723040448,-0.4929377215187543,-0.5970878229993947,1.6161880025984878,-0.15337413936505423,-0.07514500824912507,-0.503027852633396,1.0051434470895009,-1.8831795442078367,-0.9189436986178059,-1.4864203168354666,-1.17699891255931,-0.795423247812113,0
-0.8828904297567276,-0.48368972465464094,1.220439602012847,-2.571036247331161,-1.6769712479890513,0.8860049510003494,0.19081114822675155,0.06612413302747189,-1.1995744712891534,2.918498252414576,-1.3835476180183068,0.5581970422311641,-0.806523217441811,-1.9877823820551306,2.1713708872148647,0.10681499857620613,1.0428571720192032,0.5113374234731491,-0.6335952870611712,-0.46191155988736776,-1.0587529599309267,-0.3781403834883118,2.904977330559172,1.5745785707509938,-0.7871416500884835,0.6342188351671598,2.616345626668198,3.198674703537782,0.9878194725247522,0.30650440909077903,-2.6772358284125426,2.9020260642387954,-0.3800005245051147,-1.8589578828387134,-3.026734943831501,1.1792682487911057,2.6867220668764187,0.5906166867521141,0.6046836689732915,0.9319775077351027,1.4332325834818862,-1.3154501415962818,-0.028011679763682684,0.14596336719179628,1.8384722164812732,-0.8387492603621673,-0.5280354458277965,2.8273830328814133,-2.4164493823493993,-0.3846360416290282,-1.7591750539696025,0.29128957180111675,-0.535649862280322,-0.11270144146558414,2.939749570199933,-1.2493680477384461,2.4366328973290883,-1.0848288586455368,-0.7234838931860936,-1.763945466753134,-0.13536624452680276,2.01094732024375,-2.68430075761282,0.654700939202706,-2.016242899189024,1.1060074943354807,0.5287985025251397,-0.7278034902396391,0.885573538775627,-1.296538031113424,-0.4033823423738229,0
-0.6232968210338129,2.2810224644055905,1.0816294444878756,1.1649506711749429,-0.8745199111481284,2.4363336644231364,-0.014429075046582807,1.8795963344977205,-1.1921701482495877,-1.5341101314742964,-2.7915847366140483,0.7787873208556818,1.9066306297453486,-2.115819442245168,0.44945269479785654,0.258343579923869,0.7021238569489618,3.267373824320157,-0.8966006487259149,-2.1327319015330675,0.29758000763014636,-0.3689538631681999,1.3712029893274449,1.1309437676932979,-3.295454101239395,1.3026268506379965,0.8207239246690854,2.283482838303597,-0.20602292068649242,0.8796930439494633,-0.11259602794560386,1.79281266878648,-0.45006414526610844,0.044655453007638776,0.2916246196477723,-1.0584871247381389,1.1655588662357876,-0.06329406034754981,2.7304232158080044,-0.9423401921611794,-0.29705625842193345,0.4590983262109421,0.6492879950231728,0.8703912614482823,-0.46231427807128267,-1.0490266294171704,1.2641443255435476,1.9931235021004525,-1.7399294015223092,1.645415282845454,-0.5082930633319653,-0.4723966362756267,-0.4410689269070125,-1.7417334860617952,2.221968300958537,-2.585627784767982,1.7448399315140422,0.709932415030065,0.5938924639894951,0.21866866203732951,0.4045709905931225,1.7778853158232129,-0.010278013191048485,1.2129193715637858,-0.6963969948488483,0.03198212970841097,-2.5964497674612406,-0.339970475184827,-1.2239554839392184,-1.9043318066884583,-0.6978226239408112,0
1.192846254452415,-1.689159637176977,3.028062532244452,-0.49385865747488056,-1.248217185725829,1.777452148747995,0.47251164741162727,-0.05242396007767702,0.01414313508494347,-0.9386236936357867,-1.9473889071732864,-1.338516193573215,-0.3602389949795728,-1.6853445430563374,1.07156184032157,2.001731557354915,-1.4002017839242407,3.814810148851276,0.746460063647571,1.021141071968439,-1.6857538656753865,0.26352208352907636,-0.3851413783202975,0.2346470135692389,-0.8648575208839552,-0.1192338276569207,0.7181034783887745,3.328011475871404,0.7731409062948154,2.029992792758157,-2.3709968558439383,2.4835649998782507,-0.5196803260610371,-1.0558357296198844,-2.079786900919256,0.7765001479740249,2.374038082099046,-0.7083985644950415,1.4198727790720342,0.11197841130532062,0.11227386930918382,-0.5441385546986326,-2.0452044824230886,2.106139886264449,-1.5211141905002101,-0.2828874261513049,1.4750549683770604,0.7709411661242107,-0.6839645118224951,1.6589700538364842,0.06493463072026906,1.1171723491320498,0.8212923330787228,-0.9078462465000351,1.3519088308365714,-2.29646672026062,0.9651905111722135,-0.9085547059072795,0.11229489518186157,2.4038140707337594,1.3667739285176423,-0.10419878009934291,-2.261828057895922,2.2625433907689176,-2.3247061001103377,3.293352254241623,-1.5858445670067072,-0.21115866865971217,-0.9524688842556595,-1.2940949519929454,-1.397632682518755,0
2.346045743149102,1.1483122985750536,2.283042345903788,0.9777990191507601,-0.9329438680419221,0.6888056265792964,0.3801947583039991,0.957529234375489,-1.050792430531612,0.554890698427337,-0.17260926460136222,-0.6387127553880432,-0.5648133994141157,-2.3740501508142935,0.2842608741754336,0.295181417096945,0.6507461332138006,2.654537004552351,-1.0990887120641173,0.9125707738327864,-0.07988504854573489,0.1856988438313915,3.6516325951019644,1.0312814268421149,-0.46371998946567317,-0.23251488485167038,0.1391873535221716,2.413109384093194,-2.063695869567463,1.1195093117230077,-2.5281332460779122,-0.9053980795333538,-1.4900330535531294,-0.19093199176152023,-1.2670111715479815,-1.498522218082484,-0.3904749030496941,-0.8760529841996385,3.806185103465631,-0.754905466032594,0.06950833687777613,-0.5796192254754645,-0.4906254748157105,0.6758372573968887,1.8359792520809037,-2.663746103168904,-1.4387698565817504,2.298610761319429,-1.7990985779315163,1.9046049081048857,-2.8765027942187156,-0.12643912746705033,0.575686097224222,0.68699106696707,3.370314298890429,-2.0825041896449927,0.3449262929640091,-0.8210590239320854,0.9354274410137451,0.528673234155042,0.8918580515853766,2.902394772585191,0.15176415012250882,-0.5167094814809786,-0.8648390290420168,0.8769128558868278,1.1609800434262882,-0.7774136819907906,-1.0464692988606252,0.7469035889360649,-0.009569180248581222,0
1.4551370598155486,0.584978084321746,0.4323296079613252,-0.6526909084412138,-0.8461010943152498,1.7256756711060506,-0.11294228357615743,0.7117313173899315,0.32589281466552,-1.8891317087352966,0.7445455420857553,-0.33705186429576095,-1.8058292658055723,-0.852149759803446,1.4741618334559385,1.4661567609179107,2.0602043230794194,2.860031805530355,1.6460271713765862,0.4208545314958366,-0.15436041642042492,0.6082369313918146,2.9373419123404454,1.7929170997930832,1.716116234063482,0.5047881259621476,-0.42017427139615093,1.6954606857714944,-0.492340929160871,1.0370622882336598,0.979576295775493,0.6140204290368148,-0.17476507511079017,-0.440389062484632,-3.1448295247816285,-0.20355457825285364,1.779766777737977,-0.6713481284091103,2.980682512741133,0.7361119197420316,2.4415605024457627,-2.506970828780433,-0.4077677696805095,0.8619293924847371,-0.35437475020003106,0.4098669927447218,-0.9606338497230804,3.405087587265517,-2.6148130697621434,-0.8227193924994403,-3.1219444104443266,-1.082874582992349,1.006527119276226,0.10628612039833049,2.896572577614938,-0.3509040288751383,3.683958237294359,0.11492535964795822,-0.990367294877832,-0.8800372411801289,1.3167689960707303,0.7893778799736891,-1.2856893036121675,0.8758329845621461,-2.240039550626652,2.9900175495430448,-0.5928886417095163,-1.4099673080689044,0.09792797755121307,0.8060352928360754,1.7811407986875518,0
0.2097018762785027,0.3354397453877924,0.7910540308240391,0.7315329323967789,0.9414507886727874,1.46030440040968,0.23108287995404295,0.5642949414512547,-2.86936523950724,1.2924011796555381,0.5111990624918074,0.5329834501047025,-0.6152617184042631,-0.1880494171028586,0.5958612279738809,-0.9170971375548118,0.3608359663957996,2.378920024607121,1.8065971006385333,2.590960911502613,2.0873951929483696,-2.0909316324681906,1.5993884052761957,-0.2529960462838744,-2.0200148971906327,1.9108477178912304,-1.2525581422719785,3.9638689496942305,1.3471660829428593,0.7075474596401354,0.2210394438353116,-0.596498422852886,1.044136939962288,1.6625815915468658,-2.132256357053271,-1.840894951432413,1.9893626915352725,0.9510811031210737,1.6928713972943683,0.49425664791118773,1.7651146508766293,-1.0866833687983772,-2.230527232592842,0.6001197352015517,0.9908248779658595,-2.9885587942396423,-0.4877624264037229,1.855694428475386,-4.090953600236931,-0.40377207534955173,-2.0129168564728306,0.4416820755808264,0.7069749350265674,0.9398141927105713,2.679539481890845,-1.4500173902759506,0.38774815468182466,1.3754444395215133,0.6813208591961858,1.1053898126247514,0.6172821429738807,0.5001375542318593,0.12886660975086556,1.9329282257014144,-1.612801919014252,1.3133316078542427,-0.22481780026520576,-0.08214316068345445,-0.34380447290984073,1.537054562460362,0.34369866077299227,0
