x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,y
-0.2650692865546656,1.6584560981241476,-0.06459300440297074,-0.06815787407532468,0.18428379288317845,-0.07530133548727347,-1.0652202879248973,1.1685457206683194,-0.8555276271504666,0.5447248734513678,0.5627147748355197,-0.7587765566429429,0.38773461306792256,-0.3614587708351803,0.8133741944419383,-0.13264336236459304,-0.20614485174187852,-0.13963595823519592,-1.7189107792424707,0.03192611895027095,0.6703686401296414,-0.2754513993636268,-0.9626632910869362,1.6801096587725572,0.44230318092964577,-0.6805308484975958,0.06296364853803743,-0.3434940140804723,0.11602789421772595,-0.5796127133111121,-1.1276732592534504,-1.1691195452440575,0.2197642408138576,0.652312460758,-0.17865896264749934,-1.498573080869073,-1.098340881562295,-0.3024563758316001,1.2116910657545628,-0.4930584814716439,-0.4080574359660334,1.5228857783388312,1.2878389649646715,-0.42669237313517694,0.1394776880933154,-0.3667335822988626,0.9627798051088289,-0.08004310709974087,0.8336502833714154,0.8758301790574616,-1.588305989340352,0.8672015658415343,0.4096005123917772,0.26277363134836196,0
0.09424976159758808,1.5627171699243791,-0.43261827782126294,-0.33934606817953655,-0.19692945820272945,0.8144885174112783,-1.7477470391532401,0.9109993905905656,-0.9659229664902966,0.16892700586335557,-0.25492996886734665,-0.7882266038933017,-0.5854901688813323,-0.5057645097116855,1.9485374009075813,0.9609643454909578,-0.4332950295832886,-0.38496610143616694,-1.749479338598332,-0.06452904832563566,1.5465144872737155,0.4649164541799192,-1.4843958200246445,1.7822042916110998,0.16119973359150142,-0.7260199788972146,0.0549101857214182,-0.8600934107788775,-0.07344239769208319,-1.4425712814375704,-1.1393628341539395,0.14766923251603115,0.5015343557995213,-0.14217330659074956,-0.3536987364865879,-0.8882335545259683,-0.7089026450399154,-0.0828945590842719,-0.05817122193210705,-0.8966999086037706,0.3681250715588875,1.6431504446394793,0.8180973787818784,-0.46470244476273237,0.08388354747428839,1.0391039742721997,0.27199203379831405,-0.8059375952641988,0.7974492411582912,0.33566429711808277,-2.2483508300426234,-0.7752316601324808,-0.624066893068283,-0.5052566042394825,0
-0.27394508099347065,1.800737653768965,-0.6538679762322382,0.4417445573753003,-0.023664703519988395,1.0127631024950143,-1.671451010808906,0.6141844875179502,-0.8988127925581009,-0.055226913077783824,-0.7759264933117702,-1.1151674784043206,-0.25304486240953505,-0.38818015050021704,1.4071743795617384,-0.7440571030699569,0.17701395392622904,0.5434173296048418,-1.7484864708343915,-0.03917697496559805,0.6329809358587453,-0.19322238259091562,-2.1104064495945574,1.7771614104056423,0.3457894790977739,0.42257794129159054,0.9095720523658137,-0.9935454997748575,1.063339180586733,-0.2459725208242591,-2.2718901629625523,-0.31909049245626636,1.142596931800559,0.6362249367366117,0.8223366095868179,-1.069843812744641,-1.3503605393038296,-1.446711400247053,0.8098317400370929,0.6718428678059273,-0.08507057354112599,1.961748312741625,0.8566673005095584,-0.4028943199540109,0.176771736351579,-0.14724718157893013,0.8357432965442756,-0.587673944774779,0.7435623020183889,0.43184473116294386,0.11093365414396272,0.10386295505837784,-0.20888709936987043,-0.9227789546106199,0
0.4353084929965853,1.7109639093824986,0.5502699125597624,0.11839000850591055,-0.4916891071015299,0.005054207791257315,-0.7725701403630478,1.5234751713721644,-1.2269816344060156,-0.8643602735886001,0.28333335771191015,-0.5672895581589108,0.21812156439763764,-0.5534782692111783,2.0314154382909546,0.20769343681478028,0.3217005493659977,0.2270712615119327,-1.1391351080361327,-0.5894572917219062,-0.1957436873566457,-0.15255497776061486,-1.9427452966807957,1.2785961098653982,0.47708424139299865,0.6341580263633753,1.1216518463568725,-1.1541379612378937,-0.09727627503235498,-0.6653033331115218,-2.2214374696478973,-0.8597081453526629,-0.13040942557332402,0.05527791574574134,0.050920070641846414,-0.739428193734412,-1.3149588608095661,-0.8657034973676916,0.5027148975343129,0.6796230168020486,0.5885594262017322,2.087422191658269,0.7274551119745276,-0.7393478492365055,1.5224431065555626,-0.14363357465863458,0.8264207465957858,0.4788620182858293,0.14081989766256653,-0.10974499396803505,-0.42309446524069444,-0.27209143048883777,0.08404447405359255,-0.23451548512457554,0
-0.5608924400007114,2.3893383627643066,0.2365313151759571,-0.07894096955696621,0.5833670771259667,0.3567847786082155,-1.098238943143044,1.4545394131110334,-0.27935416088051984,0.09740612970194834,0.26621682541080177,-0.4731310173428243,-0.12385438241306221,-0.5082641004455325,0.8684089236351629,-0.16940609706944318,-0.40114158231582797,-0.4290807780329491,-1.6858724312858075,0.27896982833670003,0.35648582665839573,-0.3344711193868577,-1.5318509810195684,1.7903086792744867,0.5643293934637499,-0.16788542361971168,0.7147743044369308,-2.025376417406675,0.4395137562079411,0.15042062449670882,-1.5290763751147174,-1.119649230916941,-0.04800725843936715,-0.29985848003444326,-0.2096750194886294,-1.5025569900026057,-2.1731650143612784,-0.8668233040369818,0.4319696367630382,-1.3690259969435814,0.6881552682442311,2.2334882534641505,0.7103517578329794,-0.5154991703384906,-0.1904662099484833,-0.21093795915662267,1.4162177261224402,-0.36710328246883506,0.9163719664383665,0.6558758688984138,-0.8881023464768241,0.020442460414265118,-0.6380884838923383,-0.38593158160803387,0
-0.2830992463594999,0.6083290356140231,0.4709593989432781,-0.17166597101895548,0.4964106038148519,0.11893598538664962,-1.2057243619434816,0.7936941892140138,-1.0874231900101552,-0.32344079085205646,0.6627571077635738,-0.3866189205522693,0.39180826403494795,-0.3004671376828604,1.958453918033785,0.6618177067813499,-0.562029412336375,0.04074607743495699,-0.8382254127824043,-0.617189148755774,2.227864578144432,0.5906192457943552,-0.5188711634326986,2.4211618351119975,0.8439527250955379,-0.15270976716422244,0.43793695627881973,-2.394013641001412,0.2995737895579059,-0.8172198849447483,-0.6806505596550566,-0.3252480831537539,-0.6588591085307732,0.7802418776603275,-0.18136538351235312,-1.0500413199207153,-2.4770302309006436,-0.9464148027186723,0.41890161521866565,-0.11408314917631221,0.6825115456814368,1.828904003395709,0.9117694564781321,-0.5409169947778756,-0.20660949663377526,-0.2764699095053219,0.7937188283618533,-0.23809124233755147,0.6211710769578996,0.4662293216656237,-1.3529295380656092,0.5156979417455628,-0.4227505950469699,-0.790982913065589,0
0.3731537209465912,0.8910101164701145,0.28166553201418576,-1.020117204961577,0.7284456890916287,0.4192351187081783,-1.8510843871224567,0.24786528542376374,-0.8003145072318056,0.28014515431908255,-0.1430213987078765,-1.2969263850386263,0.35569228325878244,-0.09974166479466376,1.8295381606645942,0.0010198258697171891,-0.013552839846697667,0.08080858808580312,-1.5711699618773554,-0.33006599230523737,0.9780877730346342,-0.336108328970028,-2.26675807542796,0.8761689451029975,-0.11998373924016037,-0.14881348936264435,0.6939225308212132,-1.4361537094304928,-0.8786960881418009,0.5345264656582214,-1.9609583062301938,-0.1294522179620508,0.31957046114016546,0.22781053914278432,0.6443771437461279,-1.6994295245539641,-1.5598937058268325,-1.4838714760659486,0.4782185058463079,0.8338462922612235,-0.34365728510039767,1.601680294534116,1.7872519895084888,-0.3380092805089765,0.21783008343132293,-0.23439012412259014,1.1046185231187315,-0.35590330855858976,0.30092712517464276,-0.6958192379277952,-0.9552718713348205,-0.9630375038329894,0.05042441272104517,-0.18866233035352664,0
-0.3314300165442138,2.378313301954602,-0.062328751999163476,-0.147626562887112,0.5781818375909655,0.9281899337516444,-2.187671761238878,1.8505518223867221,-1.3757071587543863,0.612361219284866,0.24784440892373827,-0.06860639204747332,0.6876911501311626,0.27182789232545745,1.4696242568867368,-0.384806885632886,-0.6326212263428741,1.0370946113034063,-1.1711585974776186,0.2060468562034951,0.1956374004114716,0.22481286562022465,-1.6189341164464988,1.1213392999523153,0.19496023999589498,0.84990443312032,0.2580082659725038,-1.6346392564774448,0.37584385369321666,-0.10290305887144173,-2.340844025633193,0.2575268082357558,0.18485640521133756,0.34089903076894756,0.19263666582648092,-1.0068238855299023,-1.4812404485456856,-0.5763500886211614,0.24141937908971536,-0.48977806794174295,0.4235665970951898,1.491870739702303,1.7024470401281806,0.23049424002153318,0.4246495772206991,0.02714186396496439,2.0294864198407345,0.44591036252931504,0.38006471091957683,-0.028815449201987753,-1.2856478174456927,0.510679584994905,-0.14563767974008707,0.4158873028360548,0
-0.17847466105620996,1.7283012408125065,0.030228601196582147,0.21548607552847546,0.7713199278279479,1.0953589031280406,-1.1610725650252962,0.5959184113902625,0.019639540811769107,0.34275095617706025,-0.0997344412626931,-0.45971939851485893,-0.0049068746114285244,-0.7473194111477024,2.0068589215149624,0.28394053748025666,0.16828401304458102,-0.021928722658479116,-2.015511479747677,1.1343050903850294,0.3164380608483302,0.04598427164466748,-1.23895543989267,2.624827488631412,1.03039418880739,0.7544024102014877,-0.41927784256307943,-1.0974320180208532,-0.3148154361373334,-0.14231778366397657,-1.0528570612510164,-0.8287041938065313,1.0664115983088645,0.57117739963868,0.20885621731210588,-1.311873108193263,-1.4148881499487809,-1.1362519481994793,0.9682242753036279,0.13064668985761044,-0.12968506550948083,1.4924753284355345,1.51049650299302,0.7446233700042375,0.8875910764475902,-0.25540335202707704,0.8263171014427348,0.10638541313130878,0.5346993655963307,0.7107264853355642,-0.3776199283580062,-0.0042053570804093665,0.06616703773545837,-0.7863788903078344,0
-0.9351511271560782,1.382776720981474,0.28562740160030287,-0.10883113125160972,0.32979456293539466,1.58499633798563,-1.9927264922033538,-0.15932656470635842,-0.9028336022026089,1.2305438021532993,0.43000820806150253,-0.8675861522257278,-0.614410814472462,-0.3716491822970961,1.996681577613757,0.972407548390717,0.4890215218066718,-0.6647304314406615,-2.1608542533940875,-0.6557097452976807,0.7634607278552122,-0.989683178472054,-1.2463476578738213,1.1873944694386243,0.10810233389878948,0.34907156809007445,0.305765905734235,-1.0928898376433338,-0.21091025254850715,-0.30187850587912857,-0.963289903894803,-0.180387183176684,0.23235177547678337,-0.3923402384755472,-0.7180725923076277,-1.595336180511755,-0.6484390459515269,-0.2523535115787835,0.12329013859472265,0.4165455578200872,0.14786902303746624,1.388462099375623,-0.09204793305300263,-0.43075059636490975,0.4667365022482606,-0.3195943498533547,1.0874467645517605,-0.24878710680498767,1.257983983217491,1.1283712231093357,-0.9986964899292478,-0.6957261135443731,0.40824804015443406,0.33366695968639826,0
